pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
376,13,70,4,0,
376,13,89,4,0,
376,13,92,4,0,
376,13,93,1,1,2
376,13,93,1,20,
376,13,94,1,38,
376,13,94,4,0,
376,13,97,1,66,
376,13,102,3,0,
376,13,104,4,0,
376,13,113,4,0,
376,13,115,4,0,
376,13,120,3,0,
376,13,148,4,0,
376,13,156,4,0,
376,13,164,3,0,
376,13,182,4,0,
376,13,184,1,1,4
376,13,184,1,26,
376,13,188,4,0,
376,13,196,3,0,
376,13,201,4,0,
376,13,207,3,0,
376,13,216,4,0,
376,13,218,4,0,
376,13,228,1,32,
376,13,232,1,1,3
376,13,232,1,20,5
376,13,237,4,0,
376,13,240,4,0,
376,13,241,4,0,
376,13,247,4,0,
376,13,249,4,0,
376,13,263,4,0,
376,13,280,4,0,
376,13,290,4,0,
376,13,309,1,55,
376,13,317,4,0,
376,13,332,4,0,
376,13,334,1,44,
376,14,8,3,0,
376,14,9,3,0,
376,14,15,4,0,
376,14,36,1,1,2
376,14,63,1,62,
376,14,63,4,0,
376,14,70,4,0,
376,14,89,4,0,
376,14,92,4,0,
376,14,93,1,1,4
376,14,93,1,20,1
376,14,94,1,41,
376,14,94,4,0,
376,14,97,1,38,
376,14,104,4,0,
376,14,113,4,0,
376,14,115,4,0,
376,14,148,4,0,
376,14,153,4,0,
376,14,156,4,0,
376,14,157,4,0,
376,14,164,4,0,
376,14,173,3,0,
376,14,182,4,0,
376,14,184,1,35,
376,14,188,4,0,
376,14,196,3,0,
376,14,201,4,0,
376,14,207,4,0,
376,14,214,3,0,
376,14,216,4,0,
376,14,218,4,0,
376,14,228,1,23,
376,14,232,1,1,3
376,14,232,1,20,2
376,14,237,4,0,
376,14,240,4,0,
376,14,241,4,0,
376,14,244,4,0,
376,14,247,4,0,
376,14,249,4,0,
376,14,263,4,0,
376,14,271,3,0,
376,14,280,4,0,
376,14,309,1,44,
376,14,317,4,0,
376,14,324,3,0,
376,14,332,4,0,
376,14,334,1,53,
376,14,334,3,0,
376,14,335,3,0,
376,14,356,3,0,
376,14,357,1,26,
376,14,359,1,45,
376,14,360,4,0,
376,14,393,1,1,1
376,14,393,3,0,
376,14,397,4,0,
376,14,416,4,0,
376,14,418,1,32,
376,14,428,1,29,
376,14,428,3,0,
376,14,430,4,0,
376,14,442,3,0,
376,14,446,3,0,
376,14,447,4,0,
376,14,468,4,0,
376,14,473,4,0,
376,14,477,4,0,
376,14,496,4,0,
376,14,523,4,0,
377,5,63,1,65,
377,5,63,4,0,
377,5,70,4,0,
377,5,85,4,0,
377,5,87,4,0,
377,5,88,1,9,
377,5,89,4,0,
377,5,91,4,0,
377,5,92,4,0,
377,5,104,4,0,
377,5,153,1,1,
377,5,156,4,0,
377,5,174,1,17,
377,5,182,4,0,
377,5,192,1,49,
377,5,199,1,57,
377,5,201,4,0,
377,5,216,4,0,
377,5,218,4,0,
377,5,219,4,0,
377,5,237,4,0,
377,5,241,4,0,
377,5,246,1,33,
377,5,249,4,0,
377,5,263,4,0,
377,5,264,4,0,
377,5,276,1,25,
377,5,280,4,0,
377,5,290,4,0,
377,5,317,4,0,
377,5,334,1,41,
377,5,351,4,0,
377,6,5,3,0,
377,6,7,3,0,
377,6,8,3,0,
377,6,9,3,0,
377,6,25,3,0,
377,6,34,3,0,
377,6,38,3,0,
377,6,63,1,65,
377,6,63,4,0,
377,6,68,3,0,
377,6,69,3,0,
377,6,70,4,0,
377,6,85,4,0,
377,6,86,3,0,
377,6,87,4,0,
377,6,88,1,9,
377,6,89,4,0,
377,6,91,4,0,
377,6,92,4,0,
377,6,102,3,0,
377,6,104,4,0,
377,6,111,3,0,
377,6,153,1,1,
377,6,153,3,0,
377,6,156,4,0,
377,6,157,3,0,
377,6,164,3,0,
377,6,173,3,0,
377,6,174,1,17,
377,6,182,4,0,
377,6,189,3,0,
377,6,192,1,49,
377,6,199,1,57,
377,6,201,4,0,
377,6,203,3,0,
377,6,205,3,0,
377,6,207,3,0,
377,6,214,3,0,
377,6,216,4,0,
377,6,218,4,0,
377,6,219,4,0,
377,6,223,3,0,
377,6,237,4,0,
377,6,241,4,0,
377,6,244,3,0,
377,6,246,1,33,
377,6,249,4,0,
377,6,263,4,0,
377,6,264,4,0,
377,6,276,1,25,
377,6,280,4,0,
377,6,290,4,0,
377,6,317,4,0,
377,6,334,1,41,
377,6,351,4,0,
377,7,5,3,0,
377,7,25,3,0,
377,7,34,3,0,
377,7,38,3,0,
377,7,63,1,65,
377,7,63,4,0,
377,7,68,3,0,
377,7,69,3,0,
377,7,70,4,0,
377,7,85,4,0,
377,7,86,3,0,
377,7,87,4,0,
377,7,88,1,9,
377,7,89,4,0,
377,7,91,4,0,
377,7,92,4,0,
377,7,102,3,0,
377,7,104,4,0,
377,7,153,1,1,
377,7,153,3,0,
377,7,156,4,0,
377,7,157,3,0,
377,7,164,3,0,
377,7,174,1,17,
377,7,182,4,0,
377,7,192,1,49,
377,7,199,1,57,
377,7,201,4,0,
377,7,216,4,0,
377,7,218,4,0,
377,7,219,4,0,
377,7,237,4,0,
377,7,241,4,0,
377,7,246,1,33,
377,7,249,4,0,
377,7,263,4,0,
377,7,264,4,0,
377,7,276,1,25,
377,7,280,4,0,
377,7,290,4,0,
377,7,317,4,0,
377,7,334,1,41,
377,7,351,4,0,
377,8,63,1,89,
377,8,63,4,0,
377,8,70,4,0,
377,8,85,4,0,
377,8,86,4,0,
377,8,87,4,0,
377,8,88,1,9,
377,8,89,4,0,
377,8,91,4,0,
377,8,92,4,0,
377,8,104,4,0,
377,8,153,1,1,
377,8,153,4,0,
377,8,156,4,0,
377,8,157,4,0,
377,8,164,4,0,
377,8,174,1,17,
377,8,182,4,0,
377,8,192,1,65,
377,8,199,1,57,
377,8,201,4,0,
377,8,203,4,0,
377,8,207,4,0,
377,8,214,4,0,
377,8,216,4,0,
377,8,218,4,0,
377,8,219,4,0,
377,8,237,4,0,
377,8,241,4,0,
377,8,244,4,0,
377,8,246,1,33,
377,8,249,4,0,
377,8,263,4,0,
377,8,264,4,0,
377,8,276,1,25,
377,8,280,4,0,
377,8,290,4,0,
377,8,317,4,0,
377,8,334,1,41,
377,8,351,4,0,
377,8,359,1,81,
377,8,363,4,0,
377,8,374,4,0,
377,8,397,4,0,
377,8,409,4,0,
377,8,411,4,0,
377,8,416,4,0,
377,8,431,4,0,
377,8,444,1,73,
377,8,444,4,0,
377,8,446,4,0,
377,8,451,1,49,
377,8,451,4,0,
377,9,7,3,0,
377,9,8,3,0,
377,9,9,3,0,
377,9,23,1,1,2
377,9,63,1,89,
377,9,63,4,0,
377,9,70,4,0,
377,9,85,4,0,
377,9,86,4,0,
377,9,87,4,0,
377,9,88,1,9,
377,9,89,4,0,
377,9,91,4,0,
377,9,92,4,0,
377,9,104,4,0,
377,9,153,1,1,1
377,9,153,4,0,
377,9,156,4,0,
377,9,157,4,0,
377,9,164,4,0,
377,9,173,3,0,
377,9,174,1,17,
377,9,182,4,0,
377,9,189,3,0,
377,9,192,1,65,
377,9,199,1,57,
377,9,201,4,0,
377,9,203,4,0,
377,9,205,3,0,
377,9,207,4,0,
377,9,214,4,0,
377,9,216,4,0,
377,9,218,4,0,
377,9,219,4,0,
377,9,237,4,0,
377,9,241,4,0,
377,9,244,4,0,
377,9,246,1,33,
377,9,246,3,0,
377,9,249,4,0,
377,9,263,4,0,
377,9,264,4,0,
377,9,276,1,25,
377,9,276,3,0,
377,9,280,4,0,
377,9,290,4,0,
377,9,317,4,0,
377,9,334,1,41,
377,9,351,4,0,
377,9,359,1,81,
377,9,363,4,0,
377,9,374,4,0,
377,9,397,4,0,
377,9,409,4,0,
377,9,411,4,0,
377,9,414,3,0,
377,9,416,4,0,
377,9,431,4,0,
377,9,442,3,0,
377,9,444,1,73,
377,9,444,4,0,
377,9,446,4,0,
377,9,451,1,49,
377,9,451,4,0,
377,10,7,3,0,
377,10,8,3,0,
377,10,9,3,0,
377,10,23,1,1,2
377,10,29,3,0,
377,10,63,1,89,
377,10,63,4,0,
377,10,70,4,0,
377,10,85,4,0,
377,10,86,4,0,
377,10,87,4,0,
377,10,88,1,9,
377,10,89,4,0,
377,10,91,4,0,
377,10,92,4,0,
377,10,104,4,0,
377,10,153,1,1,1
377,10,153,4,0,
377,10,156,4,0,
377,10,157,4,0,
377,10,164,4,0,
377,10,173,3,0,
377,10,174,1,17,
377,10,182,4,0,
377,10,189,3,0,
377,10,192,1,65,
377,10,199,1,57,
377,10,201,4,0,
377,10,203,4,0,
377,10,205,3,0,
377,10,207,4,0,
377,10,214,4,0,
377,10,216,4,0,
377,10,218,4,0,
377,10,219,4,0,
377,10,237,4,0,
377,10,241,4,0,
377,10,244,4,0,
377,10,246,1,33,
377,10,246,3,0,
377,10,249,4,0,
377,10,263,4,0,
377,10,264,4,0,
377,10,276,1,25,
377,10,276,3,0,
377,10,280,4,0,
377,10,290,4,0,
377,10,317,4,0,
377,10,334,1,41,
377,10,335,3,0,
377,10,351,4,0,
377,10,356,3,0,
377,10,359,1,81,
377,10,363,4,0,
377,10,374,4,0,
377,10,397,4,0,
377,10,409,4,0,
377,10,411,4,0,
377,10,414,3,0,
377,10,416,4,0,
377,10,431,4,0,
377,10,442,3,0,
377,10,444,1,73,
377,10,444,4,0,
377,10,446,4,0,
377,10,451,1,49,
377,10,451,4,0,
377,11,23,1,1,2
377,11,63,1,89,
377,11,63,4,0,
377,11,70,4,0,
377,11,85,4,0,
377,11,86,4,0,
377,11,87,4,0,
377,11,88,1,9,
377,11,89,4,0,
377,11,91,4,0,
377,11,92,4,0,
377,11,104,4,0,
377,11,153,1,1,1
377,11,153,4,0,
377,11,156,4,0,
377,11,157,4,0,
377,11,164,4,0,
377,11,174,1,17,
377,11,182,4,0,
377,11,192,1,65,
377,11,199,1,57,
377,11,201,4,0,
377,11,207,4,0,
377,11,216,4,0,
377,11,218,4,0,
377,11,219,4,0,
377,11,237,4,0,
377,11,241,4,0,
377,11,244,4,0,
377,11,246,1,33,
377,11,249,4,0,
377,11,263,4,0,
377,11,276,1,25,
377,11,280,4,0,
377,11,317,4,0,
377,11,334,1,41,
377,11,359,1,81,
377,11,374,4,0,
377,11,397,4,0,
377,11,411,4,0,
377,11,416,4,0,
377,11,444,1,73,
377,11,444,4,0,
377,11,451,1,49,
377,11,451,4,0,
377,11,479,4,0,
377,11,496,4,0,
377,11,523,4,0,
377,12,63,1,65,
377,12,63,4,0,
377,12,70,4,0,
377,12,85,4,0,
377,12,87,4,0,
377,12,88,1,9,
377,12,89,4,0,
377,12,91,4,0,
377,12,92,4,0,
377,12,104,4,0,
377,12,153,1,1,
377,12,156,4,0,
377,12,174,1,17,
377,12,182,4,0,
377,12,192,1,49,
377,12,199,1,57,
377,12,201,4,0,
377,12,216,4,0,
377,12,218,4,0,
377,12,219,4,0,
377,12,237,4,0,
377,12,241,4,0,
377,12,246,1,33,
377,12,249,4,0,
377,12,263,4,0,
377,12,264,4,0,
377,12,276,1,25,
377,12,280,4,0,
377,12,290,4,0,
377,12,317,4,0,
377,12,334,1,41,
377,12,351,4,0,
377,13,34,3,0,
377,13,38,3,0,
377,13,63,1,65,
377,13,63,4,0,
377,13,69,3,0,
377,13,70,4,0,
377,13,85,4,0,
377,13,86,3,0,
377,13,87,4,0,
377,13,88,1,9,
377,13,89,4,0,
377,13,91,4,0,
377,13,92,4,0,
377,13,102,3,0,
377,13,104,4,0,
377,13,120,3,0,
377,13,153,1,1,
377,13,156,4,0,
377,13,164,3,0,
377,13,174,1,17,
377,13,182,4,0,
377,13,192,1,49,
377,13,199,1,57,
377,13,201,4,0,
377,13,207,3,0,
377,13,216,4,0,
377,13,218,4,0,
377,13,219,4,0,
377,13,237,4,0,
377,13,241,4,0,
377,13,246,1,33,
377,13,249,4,0,
377,13,263,4,0,
377,13,264,4,0,
377,13,276,1,25,
377,13,280,4,0,
377,13,290,4,0,
377,13,317,4,0,
377,13,334,1,41,
377,13,351,4,0,
377,14,7,3,0,
377,14,8,3,0,
377,14,9,3,0,
377,14,23,1,1,2
377,14,63,1,89,
377,14,63,4,0,
377,14,70,4,0,
377,14,85,4,0,
377,14,86,4,0,
377,14,87,4,0,
377,14,88,1,9,
377,14,89,4,0,
377,14,91,4,0,
377,14,92,4,0,
377,14,104,4,0,
377,14,153,1,1,1
377,14,153,4,0,
377,14,156,4,0,
377,14,157,4,0,
377,14,164,4,0,
377,14,173,3,0,
377,14,174,1,17,
377,14,182,4,0,
377,14,192,1,65,
377,14,199,1,57,
377,14,201,4,0,
377,14,207,4,0,
377,14,214,3,0,
377,14,216,4,0,
377,14,218,4,0,
377,14,219,4,0,
377,14,237,4,0,
377,14,241,4,0,
377,14,244,4,0,
377,14,246,1,33,
377,14,249,4,0,
377,14,263,4,0,
377,14,276,1,25,
377,14,276,3,0,
377,14,280,4,0,
377,14,317,4,0,
377,14,334,1,41,
377,14,334,3,0,
377,14,335,3,0,
377,14,356,3,0,
377,14,359,1,81,
377,14,374,4,0,
377,14,397,4,0,
377,14,409,3,0,
377,14,411,4,0,
377,14,414,3,0,
377,14,416,4,0,
377,14,442,3,0,
377,14,444,1,73,
377,14,444,4,0,
377,14,446,3,0,
377,14,451,1,49,
377,14,451,4,0,
377,14,479,4,0,
377,14,496,4,0,
377,14,523,4,0,
378,5,58,4,0,
378,5,59,4,0,
378,5,63,1,65,
378,5,63,4,0,
378,5,70,4,0,
378,5,85,4,0,
378,5,87,4,0,
378,5,89,4,0,
378,5,92,4,0,
378,5,104,4,0,
378,5,133,1,41,
378,5,153,1,1,
378,5,156,4,0,
378,5,174,1,17,
378,5,182,4,0,
378,5,192,1,49,
378,5,196,1,9,
378,5,199,1,57,
378,5,216,4,0,
378,5,218,4,0,
378,5,219,4,0,
378,5,237,4,0,
378,5,240,4,0,
378,5,246,1,33,
378,5,249,4,0,
378,5,258,4,0,
378,5,263,4,0,
378,5,264,4,0,
378,5,276,1,25,
378,5,280,4,0,
378,5,290,4,0,
378,5,351,4,0,
378,6,5,3,0,
378,6,8,3,0,
378,6,9,3,0,
378,6,25,3,0,
378,6,34,3,0,
378,6,38,3,0,
378,6,58,4,0,
378,6,59,4,0,
378,6,63,1,65,
378,6,63,4,0,
378,6,68,3,0,
378,6,69,3,0,
378,6,70,4,0,
378,6,85,4,0,
378,6,86,3,0,
378,6,87,4,0,
378,6,89,4,0,
378,6,92,4,0,
378,6,102,3,0,
378,6,104,4,0,
378,6,111,3,0,
378,6,133,1,41,
378,6,153,1,1,
378,6,153,3,0,
378,6,156,4,0,
378,6,157,3,0,
378,6,164,3,0,
378,6,173,3,0,
378,6,174,1,17,
378,6,182,4,0,
378,6,189,3,0,
378,6,192,1,49,
378,6,196,1,9,
378,6,196,3,0,
378,6,199,1,57,
378,6,203,3,0,
378,6,205,3,0,
378,6,207,3,0,
378,6,214,3,0,
378,6,216,4,0,
378,6,218,4,0,
378,6,219,4,0,
378,6,223,3,0,
378,6,237,4,0,
378,6,240,4,0,
378,6,244,3,0,
378,6,246,1,33,
378,6,249,4,0,
378,6,258,4,0,
378,6,263,4,0,
378,6,264,4,0,
378,6,276,1,25,
378,6,280,4,0,
378,6,290,4,0,
378,6,351,4,0,
378,7,5,3,0,
378,7,25,3,0,
378,7,34,3,0,
378,7,38,3,0,
378,7,58,4,0,
378,7,59,4,0,
378,7,63,1,65,
378,7,63,4,0,
378,7,68,3,0,
378,7,69,3,0,
378,7,70,4,0,
378,7,85,4,0,
378,7,86,3,0,
378,7,87,4,0,
378,7,89,4,0,
378,7,92,4,0,
378,7,102,3,0,
378,7,104,4,0,
378,7,133,1,41,
378,7,153,1,1,
378,7,153,3,0,
378,7,156,4,0,
378,7,157,3,0,
378,7,164,3,0,
378,7,174,1,17,
378,7,182,4,0,
378,7,192,1,49,
378,7,196,1,9,
378,7,199,1,57,
378,7,216,4,0,
378,7,218,4,0,
378,7,219,4,0,
378,7,237,4,0,
378,7,240,4,0,
378,7,246,1,33,
378,7,249,4,0,
378,7,258,4,0,
378,7,263,4,0,
378,7,264,4,0,
378,7,276,1,25,
378,7,280,4,0,
378,7,290,4,0,
378,7,351,4,0,
378,8,58,1,73,
378,8,58,4,0,
378,8,59,4,0,
378,8,63,1,89,
378,8,63,4,0,
378,8,70,4,0,
378,8,85,4,0,
378,8,86,4,0,
378,8,87,4,0,
378,8,89,4,0,
378,8,92,4,0,
378,8,104,4,0,
378,8,133,1,41,
378,8,153,1,1,
378,8,153,4,0,
378,8,156,4,0,
378,8,157,4,0,
378,8,164,4,0,
378,8,174,1,17,
378,8,182,4,0,
378,8,192,1,65,
378,8,196,1,9,
378,8,199,1,57,
378,8,203,4,0,
378,8,207,4,0,
378,8,214,4,0,
378,8,216,4,0,
378,8,218,4,0,
378,8,219,4,0,
378,8,237,4,0,
378,8,240,4,0,
378,8,244,4,0,
378,8,246,1,33,
378,8,249,4,0,
378,8,258,4,0,
378,8,263,4,0,
378,8,264,4,0,
378,8,276,1,25,
378,8,280,4,0,
378,8,290,4,0,
378,8,317,4,0,
378,8,351,4,0,
378,8,359,1,81,
378,8,363,4,0,
378,8,374,4,0,
378,8,397,4,0,
378,8,411,4,0,
378,8,416,4,0,
378,8,419,4,0,
378,8,430,4,0,
378,8,431,4,0,
378,8,451,1,49,
378,8,451,4,0,
378,9,8,3,0,
378,9,9,3,0,
378,9,23,1,1,2
378,9,58,1,73,
378,9,58,4,0,
378,9,59,4,0,
378,9,63,1,89,
378,9,63,4,0,
378,9,70,4,0,
378,9,85,4,0,
378,9,86,4,0,
378,9,87,4,0,
378,9,89,4,0,
378,9,92,4,0,
378,9,104,4,0,
378,9,133,1,41,
378,9,153,1,1,1
378,9,153,4,0,
378,9,156,4,0,
378,9,157,4,0,
378,9,164,4,0,
378,9,173,3,0,
378,9,174,1,17,
378,9,182,4,0,
378,9,189,3,0,
378,9,192,1,65,
378,9,196,1,9,
378,9,196,3,0,
378,9,199,1,57,
378,9,203,4,0,
378,9,205,3,0,
378,9,207,4,0,
378,9,214,4,0,
378,9,216,4,0,
378,9,218,4,0,
378,9,219,4,0,
378,9,237,4,0,
378,9,240,4,0,
378,9,244,4,0,
378,9,246,1,33,
378,9,246,3,0,
378,9,249,4,0,
378,9,258,4,0,
378,9,263,4,0,
378,9,264,4,0,
378,9,276,1,25,
378,9,276,3,0,
378,9,280,4,0,
378,9,290,4,0,
378,9,317,4,0,
378,9,324,3,0,
378,9,351,4,0,
378,9,359,1,81,
378,9,363,4,0,
378,9,374,4,0,
378,9,397,4,0,
378,9,411,4,0,
378,9,416,4,0,
378,9,419,4,0,
378,9,430,4,0,
378,9,431,4,0,
378,9,442,3,0,
378,9,451,1,49,
378,9,451,4,0,
378,10,8,3,0,
378,10,9,3,0,
378,10,23,1,1,2
378,10,29,3,0,
378,10,58,1,73,
378,10,58,4,0,
378,10,59,4,0,
378,10,63,1,89,
378,10,63,4,0,
378,10,70,4,0,
378,10,85,4,0,
378,10,86,4,0,
378,10,87,4,0,
378,10,89,4,0,
378,10,92,4,0,
378,10,104,4,0,
378,10,133,1,41,
378,10,153,1,1,1
378,10,153,4,0,
378,10,156,4,0,
378,10,157,4,0,
378,10,164,4,0,
378,10,173,3,0,
378,10,174,1,17,
378,10,182,4,0,
378,10,189,3,0,
378,10,192,1,65,
378,10,196,1,9,
378,10,196,3,0,
378,10,199,1,57,
378,10,203,4,0,
378,10,205,3,0,
378,10,207,4,0,
378,10,214,4,0,
378,10,216,4,0,
378,10,218,4,0,
378,10,219,4,0,
378,10,237,4,0,
378,10,240,4,0,
378,10,244,4,0,
378,10,246,1,33,
378,10,246,3,0,
378,10,249,4,0,
378,10,258,4,0,
378,10,263,4,0,
378,10,264,4,0,
378,10,276,1,25,
378,10,276,3,0,
378,10,280,4,0,
378,10,290,4,0,
378,10,317,4,0,
378,10,324,3,0,
378,10,335,3,0,
378,10,351,4,0,
378,10,356,3,0,
378,10,359,1,81,
378,10,363,4,0,
378,10,374,4,0,
378,10,397,4,0,
378,10,411,4,0,
378,10,416,4,0,
378,10,419,4,0,
378,10,430,4,0,
378,10,431,4,0,
378,10,442,3,0,
378,10,451,1,49,
378,10,451,4,0,
378,11,23,1,1,2
378,11,58,1,73,
378,11,58,4,0,
378,11,59,4,0,
378,11,63,1,89,
378,11,63,4,0,
378,11,70,4,0,
378,11,85,4,0,
378,11,86,4,0,
378,11,87,4,0,
378,11,89,4,0,
378,11,92,4,0,
378,11,104,4,0,
378,11,133,1,41,
378,11,153,1,1,1
378,11,153,4,0,
378,11,156,4,0,
378,11,157,4,0,
378,11,164,4,0,
378,11,174,1,17,
378,11,182,4,0,
378,11,192,1,65,
378,11,196,1,9,
378,11,199,1,57,
378,11,207,4,0,
378,11,216,4,0,
378,11,218,4,0,
378,11,219,4,0,
378,11,237,4,0,
378,11,240,4,0,
378,11,244,4,0,
378,11,246,1,33,
378,11,249,4,0,
378,11,258,4,0,
378,11,263,4,0,
378,11,276,1,25,
378,11,280,4,0,
378,11,317,4,0,
378,11,359,1,81,
378,11,374,4,0,
378,11,397,4,0,
378,11,411,4,0,
378,11,416,4,0,
378,11,430,4,0,
378,11,451,1,49,
378,11,451,4,0,
378,11,496,4,0,
378,11,523,4,0,
378,11,524,4,0,
378,12,58,4,0,
378,12,59,4,0,
378,12,63,1,65,
378,12,63,4,0,
378,12,70,4,0,
378,12,85,4,0,
378,12,87,4,0,
378,12,89,4,0,
378,12,92,4,0,
378,12,104,4,0,
378,12,133,1,41,
378,12,153,1,1,
378,12,156,4,0,
378,12,174,1,17,
378,12,182,4,0,
378,12,192,1,49,
378,12,196,1,9,
378,12,199,1,57,
378,12,216,4,0,
378,12,218,4,0,
378,12,219,4,0,
378,12,237,4,0,
378,12,240,4,0,
378,12,246,1,33,
378,12,249,4,0,
378,12,258,4,0,
378,12,263,4,0,
378,12,264,4,0,
378,12,276,1,25,
378,12,280,4,0,
378,12,290,4,0,
378,12,351,4,0,
378,13,34,3,0,
378,13,38,3,0,
378,13,58,4,0,
378,13,59,4,0,
378,13,63,1,65,
378,13,63,4,0,
378,13,69,3,0,
378,13,70,4,0,
378,13,85,4,0,
378,13,86,3,0,
378,13,87,4,0,
378,13,89,4,0,
378,13,92,4,0,
378,13,102,3,0,
378,13,104,4,0,
378,13,120,3,0,
378,13,133,1,41,
378,13,153,1,1,
378,13,156,4,0,
378,13,164,3,0,
378,13,174,1,17,
378,13,182,4,0,
378,13,192,1,49,
378,13,196,1,9,
378,13,196,3,0,
378,13,199,1,57,
378,13,207,3,0,
378,13,216,4,0,
378,13,218,4,0,
378,13,219,4,0,
378,13,237,4,0,
378,13,240,4,0,
378,13,246,1,33,
378,13,249,4,0,
378,13,258,4,0,
378,13,263,4,0,
378,13,264,4,0,
378,13,276,1,25,
378,13,280,4,0,
378,13,290,4,0,
378,13,351,4,0,
378,14,8,3,0,
378,14,9,3,0,
378,14,23,1,1,2
378,14,58,1,73,
378,14,58,4,0,
378,14,59,4,0,
378,14,63,1,89,
378,14,63,4,0,
378,14,70,4,0,
378,14,85,4,0,
378,14,86,4,0,
378,14,87,4,0,
378,14,89,4,0,
378,14,92,4,0,
378,14,104,4,0,
378,14,133,1,41,
378,14,153,1,1,1
378,14,153,4,0,
378,14,156,4,0,
378,14,157,4,0,
378,14,164,4,0,
378,14,173,3,0,
378,14,174,1,17,
378,14,182,4,0,
378,14,192,1,65,
378,14,196,1,9,
378,14,196,3,0,
378,14,199,1,57,
378,14,207,4,0,
378,14,214,3,0,
378,14,216,4,0,
378,14,218,4,0,
378,14,219,4,0,
378,14,237,4,0,
378,14,240,4,0,
378,14,244,4,0,
378,14,246,1,33,
378,14,249,4,0,
378,14,258,4,0,
378,14,263,4,0,
378,14,276,1,25,
378,14,276,3,0,
378,14,280,4,0,
378,14,317,4,0,
378,14,324,3,0,
378,14,335,3,0,
378,14,356,3,0,
378,14,359,1,81,
378,14,374,4,0,
378,14,397,4,0,
378,14,411,4,0,
378,14,416,4,0,
378,14,430,4,0,
378,14,442,3,0,
378,14,451,1,49,
378,14,451,4,0,
378,14,496,4,0,
378,14,523,4,0,
378,14,524,4,0,
379,5,63,1,65,
379,5,63,4,0,
379,5,70,4,0,
379,5,85,4,0,
379,5,87,4,0,
379,5,89,4,0,
379,5,92,4,0,
379,5,104,4,0,
379,5,133,1,41,2
379,5,153,1,1,
379,5,156,4,0,
379,5,174,1,17,
379,5,182,4,0,
379,5,192,1,49,
379,5,199,1,57,
379,5,201,4,0,
379,5,216,4,0,
379,5,218,4,0,
379,5,219,4,0,
379,5,232,1,9,
379,5,237,4,0,
379,5,240,4,0,
379,5,241,4,0,
379,5,246,1,33,
379,5,249,4,0,
379,5,263,4,0,
379,5,264,4,0,
379,5,276,1,25,
379,5,280,4,0,
379,5,290,4,0,
379,5,317,4,0,
379,5,332,4,0,
379,5,334,1,41,1
379,5,351,4,0,
379,6,5,3,0,
379,6,8,3,0,
379,6,9,3,0,
379,6,25,3,0,
379,6,34,3,0,
379,6,38,3,0,
379,6,63,1,65,
379,6,63,4,0,
379,6,68,3,0,
379,6,69,3,0,
379,6,70,4,0,
379,6,85,4,0,
379,6,86,3,0,
379,6,87,4,0,
379,6,89,4,0,
379,6,92,4,0,
379,6,102,3,0,
379,6,104,4,0,
379,6,111,3,0,
379,6,133,1,41,2
379,6,153,1,1,
379,6,153,3,0,
379,6,156,4,0,
379,6,157,3,0,
379,6,164,3,0,
379,6,173,3,0,
379,6,174,1,17,
379,6,182,4,0,
379,6,189,3,0,
379,6,192,1,49,
379,6,199,1,57,
379,6,201,4,0,
379,6,203,3,0,
379,6,205,3,0,
379,6,207,3,0,
379,6,214,3,0,
379,6,216,4,0,
379,6,218,4,0,
379,6,219,4,0,
379,6,223,3,0,
379,6,232,1,9,
379,6,237,4,0,
379,6,240,4,0,
379,6,241,4,0,
379,6,244,3,0,
379,6,246,1,33,
379,6,249,4,0,
379,6,263,4,0,
379,6,264,4,0,
379,6,276,1,25,
379,6,280,4,0,
379,6,290,4,0,
379,6,317,4,0,
379,6,332,4,0,
379,6,334,1,41,1
379,6,351,4,0,
379,7,5,3,0,
379,7,25,3,0,
379,7,34,3,0,
379,7,38,3,0,
379,7,63,1,65,
379,7,63,4,0,
379,7,68,3,0,
379,7,69,3,0,
379,7,70,4,0,
379,7,85,4,0,
379,7,86,3,0,
379,7,87,4,0,
379,7,89,4,0,
379,7,92,4,0,
379,7,102,3,0,
379,7,104,4,0,
379,7,133,1,41,2
379,7,153,1,1,
379,7,153,3,0,
379,7,156,4,0,
379,7,157,3,0,
379,7,164,3,0,
379,7,174,1,17,
379,7,182,4,0,
379,7,192,1,49,
379,7,199,1,57,
379,7,201,4,0,
379,7,216,4,0,
379,7,218,4,0,
379,7,219,4,0,
379,7,232,1,9,
379,7,237,4,0,
379,7,240,4,0,
379,7,241,4,0,
379,7,246,1,33,
379,7,249,4,0,
379,7,263,4,0,
379,7,264,4,0,
379,7,276,1,25,
379,7,280,4,0,
379,7,290,4,0,
379,7,317,4,0,
379,7,332,4,0,
379,7,334,1,41,1
379,7,351,4,0,
379,8,63,1,89,
379,8,63,4,0,
379,8,70,4,0,
379,8,85,4,0,
379,8,86,4,0,
379,8,87,4,0,
379,8,89,4,0,
379,8,92,4,0,
379,8,104,4,0,
379,8,133,1,41,2
379,8,153,1,1,
379,8,153,4,0,
379,8,156,4,0,
379,8,157,4,0,
379,8,164,4,0,
379,8,174,1,17,
379,8,182,4,0,
379,8,192,1,65,
379,8,199,1,57,
379,8,201,4,0,
379,8,203,4,0,
379,8,207,4,0,
379,8,214,4,0,
379,8,216,4,0,
379,8,218,4,0,
379,8,219,4,0,
379,8,232,1,9,
379,8,237,4,0,
379,8,240,4,0,
379,8,241,4,0,
