ability_id,version_group_id,language_id,flavor_text
144,15,9,"Restores a little HP when
withdrawn from battle."
144,15,11,"ひっこめると ＨＰが
少し　回復する。"
144,16,1,"ひっこめると ＨＰが
すこし　かいふくする。"
144,16,3,"볼에 넣으면 HP가
조금 회복된다."
144,16,5,"Restaure un peu de PV si le
Pokémon est retiré."
144,16,6,"Heilt beim Austauschen
eine geringe Menge an KP."
144,16,7,"Recupera unos pocos PS al
cambiar de Pokémon."
144,16,8,"Il Pokémon recupera un po’
di PS quando viene sostituito. "
144,16,9,"Restores a little HP when
withdrawn from battle."
144,16,11,"ひっこめると ＨＰが
少し　回復する。"
145,11,5,"Empêche la Déf. de baisser
à cause d’attaques."
145,11,9,"Protects the Pokémon from
Defense-lowering attacks."
145,14,9,"Protects the Pokémon from
Defense-lowering attacks."
145,15,1,"ぼうぎょを　さげる
こうげきを　うけない。"
145,15,3,"방어를 떨어뜨리는
공격을 받지 않는다."
145,15,5,"Empêche les attaques adverses
de baisser la Défense."
145,15,6,"Hindert Angreifer daran,
die Verteidigung zu senken."
145,15,7,"Protege de los ataques que bajan
la Defensa."
145,15,8,Evita che la Difesa diminuisca.
145,15,9,"Protects the Pokémon from
Defense-lowering attacks."
145,15,11,"防御を　さげる
攻撃を　受けない。"
145,16,1,"ぼうぎょを　さげる
こうげきを　うけない。"
145,16,3,"방어를 떨어뜨리는
공격을 받지 않는다."
145,16,5,"Empêche les attaques adverses
de baisser la Défense."
145,16,6,"Hindert Angreifer daran,
die Verteidigung zu senken."
145,16,7,"Protege de los ataques que bajan
la Defensa."
145,16,8,Evita che la Difesa diminuisca.
145,16,9,"Protects the Pokémon from
Defense-lowering attacks."
145,16,11,"防御を　さげる
攻撃を　受けない。"
146,11,5,"Augmente la Vitesse lors
des tempêtes de sable."
146,11,9,"Boosts the Pokémon’s
Speed in a sandstorm."
146,14,9,"Boosts the Pokémon’s
Speed in a sandstorm."
146,15,1,"すなあらしで
すばやさが　あがる。"
146,15,3,"모래바람으로
스피드가 올라간다."
146,15,5,"Augmente la Vitesse lors des
tempêtes de sable."
146,15,6,"Erhöht in Sandstürmen
die Initiative."
146,15,7,"Aumenta la Velocidad durante las
tormentas de arena."
146,15,8,"La Velocità aumenta nelle
tempeste di sabbia."
146,15,9,"Boosts the Pokémon’s
Speed stat in a sandstorm."
146,15,11,"砂あらしで
素早さが　あがる。"
146,16,1,"すなあらしで
すばやさが　あがる。"
146,16,3,"모래바람으로
스피드가 올라간다."
146,16,5,"Augmente la Vitesse lors des
tempêtes de sable."
146,16,6,"Erhöht in Sandstürmen
die Initiative."
146,16,7,"Aumenta la Velocidad durante las
tormentas de arena."
146,16,8,"La Velocità aumenta nelle
tempeste di sabbia."
146,16,9,"Boosts the Pokémon’s
Speed stat in a sandstorm."
146,16,11,"砂あらしで
素早さが　あがる。"
147,11,5,"Son corps résiste mieux
aux attaques de statut."
147,11,9,"Makes status-changing
moves more likely to miss."
147,14,9,"Makes status-changing
moves more likely to miss."
147,15,1,"へんかわざを　うけにくい
からだに　なっている。"
147,15,3,"변화 기술을 받기 어려운
몸으로 되어 있다."
147,15,5,"Résiste mieux aux attaques
de statut."
147,15,6,"Wehrt mit robustem Körper
viele Status-Attacken ab."
147,15,7,"Dificulta que le afecten los
ataques de estado."
147,15,8,"Resiste più facilmente ai
cambiamenti di stato."
147,15,9,"Makes status moves
more likely to miss."
147,15,11,"変化技を　受けにくい
体に　なっている。"
147,16,1,"へんかわざを　うけにくい
からだに　なっている。"
147,16,3,"변화 기술을 받기 어려운
몸으로 되어 있다."
147,16,5,"Résiste mieux aux attaques
de statut."
147,16,6,"Wehrt mit robustem Körper
viele Status-Attacken ab."
147,16,7,"Dificulta que le afecten los
ataques de estado."
147,16,8,"Resiste più facilmente ai
cambiamenti di stato."
147,16,9,"Makes status moves
more likely to miss."
147,16,11,"変化技を　受けにくい
体に　なっている。"
148,11,5,"Booste les capacités s’il
attaque en dernier."
148,11,9,"Boosts move power when
the Pokémon moves last."
148,14,9,"Boosts move power when
the Pokémon moves last."
148,15,1,"いちばん　さいごに
わざをだすと　つよくなる。"
148,15,3,"제일 마지막에
기술을 쓰면 강해진다."
148,15,5,"Booste les capacités s’il attaque
en dernier."
148,15,6,"Greift das Pokémon zuletzt an,
ist es stärker."
148,15,7,"Potencia el movimiento si es el
último en atacar."
148,15,8,"Se agisce per ultimo, la potenza
della mossa sale."
148,15,9,"Boosts move power when the
Pokémon moves after the target."
148,15,11,"一番　最後に
技をだすと　強くなる。"
148,16,1,"いちばん　さいごに
わざをだすと　つよくなる。"
148,16,3,"제일 마지막에
기술을 쓰면 강해진다."
148,16,5,"Booste les capacités s’il attaque
en dernier."
148,16,6,"Greift das Pokémon zuletzt an,
ist es stärker."
148,16,7,"Potencia el movimiento si es el
último en atacar."
148,16,8,"Se agisce per ultimo, la potenza
della mossa sale."
148,16,9,"Boosts move power when the
Pokémon moves after the target."
148,16,11,"一番　最後に
技をだすと　強くなる。"
149,11,5,"Prend l’apparence du der-
nier Pokémon de l’équipe."
149,11,9,"Comes out disguised as
the Pokémon in back."
149,14,9,"Comes out disguised as
the Pokémon in back."
149,15,1,"うしろの　ポケモンに
なりきって　でてくる。"
149,15,3,"뒤의 포켓몬으로
둔갑하여 나온다."
149,15,5,"Prend l’apparence du dernier
Pokémon de l’équipe."
149,15,6,"Bestreitet Kämpfe in der Gestalt
des Listenletzten."
149,15,7,"Se convierte en el último
Pokémon del equipo."
149,15,8,"Entra con le sembianze
dell’ultimo Pokémon in squadra."
149,15,9,"Comes out disguised as the
Pokémon in the party’s last spot."
149,15,11,"後ろの　ポケモンに
なりきって　でてくる。"
149,16,1,"うしろの　ポケモンに
なりきって　でてくる。"
149,16,3,"뒤의 포켓몬으로
둔갑하여 나온다."
149,16,5,"Prend l’apparence du dernier
Pokémon de l’équipe."
149,16,6,"Bestreitet Kämpfe in der Gestalt
des Listenletzten."
149,16,7,"Se convierte en el último
Pokémon del equipo."
149,16,8,"Entra con le sembianze
dell’ultimo Pokémon in squadra."
149,16,9,"Comes out disguised as the
Pokémon in the party’s last spot."
149,16,11,"後ろの　ポケモンに
なりきって　でてくる。"
150,11,5,"Adopte l’apparence du
Pokémon adverse."
150,11,9,"It transforms itself into
the Pokémon it is facing."
150,14,9,"It transforms itself into
the Pokémon it is facing."
150,15,1,"めのまえの　ポケモンに
へんしん　してしまう。"
150,15,3,"눈앞의 포켓몬으로
변신해버린다."
150,15,5,"Adopte l’apparence du Pokémon
adverse."
150,15,6,"Kämpft als Kopie seines
Gegenübers."
150,15,7,"Se transforma en el Pokémon que
tiene enfrente."
150,15,8,"Si trasforma nel Pokémon che ha
davanti."
150,15,9,"The Pokémon transforms itself
into the Pokémon it’s facing."
150,15,11,"目の前の　ポケモンに
変身してしまう。"
150,16,1,"めのまえの　ポケモンに
へんしん　してしまう。"
150,16,3,"눈앞의 포켓몬으로
변신해버린다."
150,16,5,"Adopte l’apparence du Pokémon
adverse."
150,16,6,"Kämpft als Kopie seines
Gegenübers."
150,16,7,"Se transforma en el Pokémon que
tiene enfrente."
150,16,8,"Si trasforma nel Pokémon che ha
davanti."
150,16,9,"The Pokémon transforms itself
into the Pokémon it’s facing."
150,16,11,"目の前の　ポケモンに
変身してしまう。"
151,11,5,"Traverse les barrières de
l’ennemi pour attaquer."
151,11,9,"Passes through the foe’s
barrier and strikes."
151,14,9,"Passes through the foe’s
barrier and strikes."
151,15,1,"あいての　かべを
すりぬけて　こうげき。"
151,15,3,"상대의 벽을
뚫고 공격한다."
151,15,5,"Traverse les barrières de
l’ennemi pour attaquer."
151,15,6,"Überwindet gegnerische Schilde
und greift an."
151,15,7,"Ataca rodeando la barrera del
rival."
151,15,8,"Attacca evitando le barriere
del nemico."
151,15,9,"Passes through the opposing
Pokémon’s barrier and strikes."
151,15,11,"相手の　かべを
すりぬけて　攻撃。"
151,16,1,"あいての　かべを
すりぬけて　こうげき。"
151,16,3,"상대의 벽을
뚫고 공격한다."
151,16,5,"Traverse les barrières de
l’ennemi pour attaquer."
151,16,6,"Überwindet gegnerische Schilde
und greift an."
151,16,7,"Ataca rodeando la barrera del
rival."
151,16,8,"Attacca evitando le barriere
del nemico."
151,16,9,"Passes through the opposing
Pokémon’s barrier and strikes."
151,16,11,"相手の　かべを
すりぬけて　攻撃。"
152,11,5,"Momifie la cap. spé. de
l’ennemi qui le touche."
152,11,9,"Contact with this Pokémon
spreads this Ability."
152,14,9,"Contact with this Pokémon
spreads this Ability."
152,15,1,"あいてに　さわられると
あいてを　ミイラにする。"
152,15,3,"상대의 기술을 받으면
상대를 미라로 만든다."
152,15,5,"Momifie le talent de l’ennemi qui
le touche."
152,15,6,"Berührt man das Pokémon,
übernimmt man seine Fähigkeit."
152,15,7,"Contagia Momia al rival que lo
toque."
152,15,8,"L’abilità del nemico cambia
in Mummia dopo il contatto."
152,15,9,"Contact with the Pokémon
spreads this Ability."
152,15,11,"相手に　触られると
相手を　ミイラにする。"
152,16,1,"あいてに　さわられると
あいてを　ミイラにする。"
152,16,3,"상대의 기술을 받으면
상대를 미라로 만든다."
152,16,5,"Momifie le talent de l’ennemi qui
le touche."
152,16,6,"Berührt man das Pokémon,
übernimmt man seine Fähigkeit."
152,16,7,"Contagia Momia al rival que lo
toque."
152,16,8,"L’abilità del nemico cambia
in Mummia dopo il contatto."
152,16,9,"Contact with the Pokémon
spreads this Ability."
152,16,11,"相手に　触られると
相手を　ミイラにする。"
153,11,5,"Monte l’Attaque quand
il met un ennemi K.O."
153,11,9,"Boosts Attack after
knocking out any Pokémon."
153,14,9,"Boosts Attack after
knocking out any Pokémon."
153,15,1,"あいてを　たおすと
こうげきが　あがる。"
153,15,3,"상대를 쓰러뜨리면
공격이 올라간다."
153,15,5,"Monte l’Attaque quand il met un
ennemi K.O."
153,15,6,"Besiegt es ein Pokémon,
steigt sein Angriffs-Wert."
153,15,7,"Potencia el Ataque al debilitar a
un objetivo."
153,15,8,"Aumenta l’Attacco quando
manda un nemico KO."
153,15,9,"Boosts the Attack stat after
knocking out any Pokémon."
153,15,11,"相手を　倒すと
攻撃が　あがる。"
153,16,1,"あいてを　たおすと
こうげきが　あがる。"
153,16,3,"상대를 쓰러뜨리면
공격이 올라간다."
153,16,5,"Monte l’Attaque quand il met un
ennemi K.O."
153,16,6,"Besiegt es ein Pokémon,
steigt sein Angriffs-Wert."
153,16,7,"Potencia el Ataque al debilitar a
un objetivo."
153,16,8,"Aumenta l’Attacco quando
manda un nemico KO."
153,16,9,"Boosts the Attack stat after
knocking out any Pokémon."
153,16,11,"相手を　倒すと
攻撃が　あがる。"
154,11,5,"Monte l’Attaque si une
att. Ténèbres le touche."
154,11,9,"Raises Attack when hit by
a Dark-type move."
154,14,9,"Raises Attack when hit by
a Dark-type move."
154,15,1,"あくを　うけると
こうげきが　あがる。"
154,15,3,"악 기술을 받으면
공격이 올라간다."
154,15,5,"Monte l’Attaque si une attaque
Ténèbres le touche."
154,15,6,"Angriff steigt nach Einstecken
einer Unlicht-Attacke."
154,15,7,"Sube el Ataque al recibir uno de
tipo Siniestro."
154,15,8,"L’Attacco aumenta se si è
colpiti da una mossa di tipo Buio."
154,15,9,"Boosts the Attack stat when
it’s hit by a Dark-type move."
154,15,11,"あくを　受けると
攻撃が　あがる。"
154,16,1,"あくを　うけると
こうげきが　あがる。"
154,16,3,"악 기술을 받으면
공격이 올라간다."
154,16,5,"Monte l’Attaque si une attaque
Ténèbres le touche."
154,16,6,"Angriff steigt nach Einstecken
einer Unlicht-Attacke."
154,16,7,"Sube el Ataque al recibir uno de
tipo Siniestro."
154,16,8,"L’Attacco aumenta se si è
colpiti da una mossa di tipo Buio."
154,16,9,"Boosts the Attack stat when
it’s hit by a Dark-type move."
154,16,11,"あくを　受けると
攻撃が　あがる。"
155,11,5,"Sa peur de certains types
augmente sa Vitesse."
155,11,9,"Some move types scare
it and boost its Speed."
155,14,9,"Some move types scare
it and boost its Speed."
155,15,1,"びびって　すばやさが
あがる　タイプがある。"
155,15,3,"주눅이 들어 스피드가
올라가는 타입이 있다."
155,15,5,"Sa peur de certains types
augmente sa Vitesse."
155,15,6,"Aus Angst vor manchen Attacken
steigt die Initiative."
155,15,7,"El miedo a algunos ataques sube
su Velocidad."
155,15,8,"Per paura di certi tipi di mosse,
la Velocità sale."
155,15,9,"Some move types scare
it and boost its Speed stat."
155,15,11,"びびって　素早さが
あがる　タイプがある。"
155,16,1,"びびって　すばやさが
あがる　タイプがある。"
155,16,3,"주눅이 들어 스피드가
올라가는 타입이 있다."
155,16,5,"Sa peur de certains types
augmente sa Vitesse."
155,16,6,"Aus Angst vor manchen Attacken
steigt die Initiative."
155,16,7,"El miedo a algunos ataques sube
su Velocidad."
155,16,8,"Per paura di certi tipi di mosse,
la Velocità sale."
155,16,9,"Some move types scare
it and boost its Speed stat."
155,16,11,"びびって　素早さが
あがる　タイプがある。"
156,11,5,"Renvoie les attaques
de statut."
156,11,9,"Reflects status-
changing moves."
156,14,9,"Reflects status-
changing moves."
156,15,1,"へんかわざを　かえす
ことが　できる。"
156,15,3,"변화 기술을
되받아칠 수 있다."
156,15,5,Renvoie les attaques de statut.
156,15,6,"Lenkt Status-Attacken
auf den Angreifer um."
156,15,7,"Permite devolver los ataques de
estado."
156,15,8,"Riflette al mittente le mosse
di stato."
156,15,9,Reflects status moves.
156,15,11,"変化技を　返す
ことが　できる。"
156,16,1,"へんかわざを　かえす
ことが　できる。"
156,16,3,"변화 기술을
되받아칠 수 있다."
156,16,5,Renvoie les attaques de statut.
156,16,6,"Lenkt Status-Attacken
auf den Angreifer um."
156,16,7,"Permite devolver los ataques de
estado."
156,16,8,"Riflette al mittente le mosse
di stato."
156,16,9,Reflects status moves.
156,16,11,"変化技を　返す
ことが　できる。"
157,11,5,"Augmente l’Attaque après
une attaque Plante."
157,11,9,"Boosts Attack when hit by
a Grass-type move."
157,14,9,"Boosts Attack when hit by
a Grass-type move."
157,15,1,"くさの　わざを　うけると
こうげきが　あがる。"
157,15,3,"풀 기술을 받으면
공격이 올라간다."
157,15,5,"Neutralise les attaques Plante et
augmente l’Attaque."
157,15,6,"Absorbiert Pflanzen-Attacken
und steigert den Angriff."
157,15,7,"Neutraliza los movimientos de
tipo Planta y sube el Ataque."
157,15,8,"Neutralizza le mosse di tipo Erba
subite per aumentare l’Attacco."
157,15,9,"Boosts the Attack stat when hit
by a Grass-type move."
157,15,11,"くさの　技を　受けると
攻撃が　あがる。"
157,16,1,"くさの　わざを　うけると
こうげきが　あがる。"
157,16,3,"풀 기술을 받으면
공격이 올라간다."
157,16,5,"Neutralise les attaques Plante et
augmente l’Attaque."
157,16,6,"Absorbiert Pflanzen-Attacken
und steigert den Angriff."
157,16,7,"Neutraliza los movimientos de
tipo Planta y sube el Ataque."
157,16,8,"Neutralizza le mosse di tipo Erba
subite per aumentare l’Attacco."
157,16,9,"Boosts the Attack stat when hit
by a Grass-type move."
157,16,11,"くさの　技を　受けると
攻撃が　あがる。"
158,11,5,"Utilise les attaques de
statut en premier."
158,11,9,"Gives priority to a
status move."
158,14,9,"Gives priority to a
status move."
158,15,1,"へんかわざを　せんせいで
だすことが　できる。"
158,15,3,"변화 기술을 먼저
쓸 수 있다."
158,15,5,"Utilise les attaques de statut en
premier."
158,15,6,"Ermöglicht einen Erstschlag
mit Status-Attacken."
158,15,7,"Permite lanzar ataques de estado
en primer lugar."
158,15,8,"Dà priorità a mosse che alterano
lo stato."
158,15,9,"Gives priority to a
status move."
158,15,11,"変化技を　先制で
だすことが　できる。"
158,16,1,"へんかわざを　せんせいで
だすことが　できる。"
158,16,3,"변화 기술을 먼저
쓸 수 있다."
158,16,5,"Utilise les attaques de statut en
premier."
158,16,6,"Ermöglicht einen Erstschlag
mit Status-Attacken."
158,16,7,"Permite lanzar ataques de estado
en primer lugar."
158,16,8,"Dà priorità a mosse che alterano
lo stato."
158,16,9,Gives priority to a status move.
158,16,11,"変化技を　先制で
だすことが　できる。"
159,11,5,"Renforce des capacités en
cas de tempête de sable."
159,11,9,"Boosts certain moves’
power in a sandstorm."
159,14,9,"Boosts certain moves’
power in a sandstorm."
159,15,1,"すなあらしで　いりょくが
あがる　わざがある。"
159,15,3,"모래바람으로 위력이
올라가는 기술이 있다."
159,15,5,"Renforce des capacités en cas
de tempête de sable."
159,15,6,"Manche Attacken wirken
in Sandstürmen besser."
159,15,7,"Potencia algunos movimientos
durante las tormentas de arena."
159,15,8,"Potenzia alcune mosse nelle
tempeste di sabbia."
159,15,9,"Boosts certain moves’
power in a sandstorm."
159,15,11,"砂あらしで　威力が
あがる　技がある。"
159,16,1,"すなあらしで　いりょくが
あがる　わざがある。"
159,16,3,"모래바람으로 위력이
올라가는 기술이 있다."
159,16,5,"Renforce des capacités en cas
de tempête de sable."
159,16,6,"Manche Attacken wirken
in Sandstürmen besser."
159,16,7,"Potencia algunos movimientos
durante las tormentas de arena."
159,16,8,"Potenzia alcune mosse nelle
tempeste di sabbia."
159,16,9,"Boosts certain moves’
power in a sandstorm."
159,16,11,"砂あらしで　威力が
あがる　技がある。"
160,11,5,"Blesse l’ennemi au moindre
contact."
160,11,9,"Inflicts damage to the
Pokémon on contact."
160,14,9,"Inflicts damage to the
Pokémon on contact."
160,15,1,"ふれた　あいてを
キズつける。"
160,15,3,"접촉한 상대에게
상처를 입힌다."
160,15,5,"Blesse l’attaquant au moindre
contact."
160,15,6,"Angreifer nehmen durch
bloßes Berühren Schaden."
160,15,7,Hiere al hacer contacto.
160,15,8,"Se chi attacca mette a segno una
mossa fisica, viene danneggiato."
160,15,9,"Inflicts damage to the
attacker on contact."
160,15,11,"触れた　相手を
キズつける。"
160,16,1,"ふれた　あいてを
キズつける。"
160,16,3,"접촉한 상대에게
상처를 입힌다."
160,16,5,"Blesse l’attaquant au moindre
contact."
160,16,6,"Angreifer nehmen durch
bloßes Berühren Schaden."
160,16,7,Hiere al hacer contacto.
160,16,8,"Se chi attacca mette a segno una    
mossa fisica, viene danneggiato."
160,16,9,"Inflicts damage to the
attacker on contact."
160,16,11,"触れた　相手を
キズつける。"
161,11,5,"Transforme le Pokémon
dans les moments délicats."
161,11,9,"Changes the Pokémon’s
shape when HP is halved."
161,14,9,"Changes the Pokémon’s
shape when HP is halved."
161,15,1,"ピンチに　なると
すがたが　へんかする。"
161,15,3,"위급할 때
모습이 변화한다."
161,15,5,"Transforme le Pokémon dans les
moments délicats."
161,15,6,"Wechselt seine Gestalt,
wenn es eng wird."
161,15,7,Cambia de forma en un apuro.
161,15,8,"Se il Pokémon è in difficoltà,
ne cambia l’aspetto."
161,15,9,"Changes the Pokémon’s
shape when HP is half or less."
161,15,11,"ピンチに　なると
姿が　変化する。"
161,16,1,"ピンチに　なると
すがたが　へんかする。"
161,16,3,"위급할 때
모습이 변화한다."
161,16,5,"Transforme le Pokémon dans les
moments délicats."
161,16,6,"Wechselt seine Gestalt,
wenn es eng wird."
161,16,7,Cambia de forma en un apuro.
161,16,8,"Se il Pokémon è in difficoltà,
ne cambia l’aspetto."
161,16,9,"Changes the Pokémon’s
shape when HP is half or less."
161,16,11,"ピンチに　なると
姿が　変化する。"
162,11,5,"Monte la Précision des
Pokémon de l’équipe."
162,11,9,"Boosts the accuracy of its
allies and itself."
162,14,9,"Boosts the accuracy of its
allies and itself."
162,15,1,"じぶんや　みかたの
めいちゅうが　あがる。"
162,15,3,"자신과 같은 편의
명중률이 올라간다."
162,15,5,"Monte la Précision des Pokémon
de l’équipe."
162,15,6,"Erhöht Genauigkeit bei
allen Pokémon im Team."
162,15,7,"Sube la Precisión de todo el
equipo."
162,15,8,"Aumenta la precisione di chi la
possiede e quella degli alleati."
162,15,9,"Boosts the accuracy of its
allies and itself."
162,15,11,"自分や　味方の
命中が　あがる。"
162,16,1,"じぶんや　 かたの
めいちゅうが　あがる。"
162,16,3,"자신과 같은 편의
명중률이 올라간다."
162,16,5,"Monte la Précision des Pokémon
de l’équipe."
162,16,6,"Erhöht Genauigkeit aller
Pokémon im Team."
162,16,7,"Sube la Precisión de todo el
equipo."
162,16,8,"Aumenta la precisione di chi la
possiede e quella degli alleati."
162,16,9,"Boosts the accuracy of its
allies and itself."
162,16,11,"自分や　味方の
命中が　あがる。"
163,11,5,"Les cap. spé. adverses ne
bloquent pas ses cap."
163,11,9,"Moves can be used
regardless of Abilities."
163,14,9,"Moves can be used
regardless of Abilities."
163,15,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
163,15,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
163,15,5,"Les talents adverses ne bloquent
pas ses capacités."
163,15,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
163,15,7,"Usa movimientos sin que importen
las habilidades."
163,15,8,"Neutralizza le abilità che
bloccano le mosse."
163,15,9,"Moves can be used on the target
regardless of its Abilities."
163,15,11,"特性に　関係なく
相手に　技を　だせる。"
163,16,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
163,16,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
163,16,5,"Les talents adverses ne bloquent
pas ses capacités."
163,16,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
163,16,7,"Usa movimientos sin que importen
las habilidades del objetivo."
163,16,8,"Neutralizza le abilità che
bloccano le mosse."
163,16,9,"Moves can be used on the target
regardless of its Abilities."
163,16,11,"特性に　関係なく
相手に　技を　だせる。"
164,11,5,"Les cap. spé. adverses ne
bloquent pas ses cap."
164,11,9,"Moves can be used
regardless of Abilities."
164,14,9,"Moves can be used
regardless of Abilities."
164,15,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
164,15,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
164,15,5,"Les talents adverses ne bloquent
pas ses capacités."
164,15,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
164,15,7,"Usa movimientos sin que importen
las habilidades."
164,15,8,"Neutralizza le abilità che
bloccano le mosse."
164,15,9,"Moves can be used on the target
regardless of its Abilities."
164,15,11,"特性に　関係なく
相手に　技を　だせる。"
164,16,1,"とくせいに　かんけいなく
あいてに　わざを　だせる。"
164,16,3,"특성에 관계없이 상대에게
기술을 쓸 수 있다."
164,16,5,"Les talents adverses ne bloquent
pas ses capacités."
164,16,6,"Attacken können ungeachtet der
Fähigkeit verwendet werden."
164,16,7,"Usa movimientos sin que importen
las habilidades del objetivo."
164,16,8,"Neutralizza le abilità che
bloccano le mosse."
164,16,9,"Moves can be used on the target
regardless of its Abilities."
164,16,11,"特性に　関係なく
相手に　技を　だせる。"
165,15,1,"みかたへの　メンタル
こうげきを　ふせぐ。"
165,15,3,"같은 편으로 향하는
멘탈 공격을 막는다."
165,15,5,"Protège l’équipe des attaques
limitant le choix des capacités."
165,15,6,"Schützt alle Pokémon im Team
vor manchen mentalen Angriffen."
165,15,7,"Protege al equipo de ataques
que impiden elegir movimientos."
165,15,8,"Protegge sé e gli alleati da mosse
che limitano la scelta di attacchi."
165,15,9,"Protects allies from attacks that
limit their move choices."
165,15,11,"味方への　メンタル
攻撃を　防ぐ。"
165,16,1," かたへの　メンタル
こうげきを　ふせぐ。"
165,16,3,"같은 편으로 향하는
멘탈 공격을 막는다."
165,16,5,"Protège l’équipe des attaques
limitant le choix des capacités."
165,16,6,"Schützt alle Pokémon im Team
vor manchen mentalen Angriffen."
165,16,7,"Protege al equipo de ataques
que impiden elegir movimientos."
165,16,8,"Protegge sé e gli alleati da mosse 
che limitano la scelta di attacchi."
165,16,9,"Protects allies from attacks that
limit their move choices."
165,16,11,"味方への　メンタル
攻撃を　防ぐ。"
166,15,1,"みかたの　くさポケモンは
のうりょくが　さがらない。"
166,15,3,"같은 편의 풀타입 포켓몬은
능력이 떨어지지 않는다."
166,15,5,"Empêche les alliés de type Plante
de subir des diminutions de stats."
166,15,6,"Schützt Pflanzen-Pokémon
vor gesenkten Statuswerten."
166,15,7,"Evita que bajen las características
de Pokémon tipo Planta aliados."
166,15,8,"Evita il calo delle statistiche
degli alleati di tipo Erba."
166,15,9,"Prevents lowering of ally
Grass-type Pokémon’s stats."
166,15,11,"味方の　草ポケモンは
能力が　さがらない。"
166,16,1," かたの　くさポケモンは
のうりょくが　さがらない。"
166,16,3,"같은 편의 풀타입 포켓몬은
능력이 떨어지지 않는다."
166,16,5,"Empêche les alliés de type Plante
de subir des diminutions de stats."
166,16,6,"Schützt Pflanzen-Pokémon
vor gesenkten Statuswerten."
166,16,7,"Evita que bajen las características
de Pokémon tipo Planta aliados."
166,16,8,"Evita il calo delle statistiche
degli alleati di tipo Erba."
166,16,9,"Prevents lowering of ally
Grass-type Pokémon’s stats."
166,16,11,"味方の　草ポケモンは
能力が　さがらない。"
167,15,1,"きのみを　たべると
ＨＰも　かいふくする。"
167,15,3,"나무열매를 먹으면
HP도 회복한다."
167,15,5,"Rend des PV lorsque le Pokémon
consomme une Baie."
167,15,6,"Heilt beim Konsum
von Beeren KP."
167,15,7,Recupera PS al comer bayas.
167,15,8,"Fa recuperare PS quando
il Pokémon mangia una bacca."
167,15,9,"Restores HP as well when
the Pokémon eats a Berry."
167,15,11,"きのみを　食べると
ＨＰも　回復する。"
167,16,1,"きの を　たべると
ＨＰも　かいふくする。"
167,16,3,"나무열매를 먹으면
HP도 회복한다."
167,16,5,"Rend des PV lorsque le Pokémon
consomme une Baie."
167,16,6,"Heilt beim Konsum
von Beeren KP."
167,16,7,Recupera PS al comer bayas.
167,16,8,"Fa recuperare PS quando
il Pokémon mangia una bacca."
167,16,9,"Restores HP as well when
the Pokémon eats a Berry."
167,16,11,"きの を　食べると
ＨＰも　回復する。"
168,15,1,"だした　わざと　おなじ
タイプに　へんかする。"
168,15,3,"사용한 기술과 같은
타입으로 변화한다."
168,15,5,"Le Pokémon prend le type de sa
dernière capacité lancée."
168,15,6,"Das Pokémon nimmt bei Einsatz
einer Attacke deren Typ an."
168,15,7,"Cambia su tipo al del movimiento
que acaba de usar."
168,15,8,"Cambia il tipo del Pokémon in
quello della mossa usata."
168,15,9,"Changes the Pokémon’s type to
the type of the move it’s using."
168,15,11,"だした　技と　同じ
タイプに　変化する。"
168,16,1,"だした　わざと　おなじ
タイプに　へんかする。"
168,16,3,"사용한 기술과 같은
타입으로 변화한다."
168,16,5,"Le Pokémon prend le type de sa
dernière capacité lancée."
168,16,6,"Das Pokémon nimmt bei Einsatz
einer Attacke deren Typ an."
168,16,7,"Cambia su tipo al del movimiento
que acaba de usar."
168,16,8,"Cambia il tipo del Pokémon in
quello della mossa usata."
168,16,9,"Changes the Pokémon’s type to
the type of the move it’s using."
168,16,11,"だした　技と　同じ
タイプに　変化する。"
169,15,1,"ぶつりわざの　ダメージが
はんぶんになる。"
169,15,3,"물리 기술의 데미지가
절반이 된다."
169,15,5,"Divise les dégâts des attaques
physiques par deux."
169,15,6,"Halbiert den Schaden durch
physische Attacken."
169,15,7,"Reduce a la mitad el daño
recibido por ataques físicos."
169,15,8,"Dimezza il danno degli attacchi
fisici subiti."
169,15,9,"Halves damage from
physical moves."
169,15,11,"物理技の　ダメージが
半分になる。"
169,16,1,"ぶつりわざの　ダメージが
はんぶんになる。"
169,16,3,"물리 기술의 데미지가
절반이 된다."
169,16,5,"Divise les dégâts des attaques
physiques par deux."
169,16,6,"Halbiert den Schaden durch
physische Attacken."
169,16,7,"Reduce a la mitad el daño
recibido por ataques físicos."
169,16,8,"Dimezza il danno degli attacchi
fisici subiti."
169,16,9,"Halves damage from
physical moves."
169,16,11,"物理技の　ダメージが
半分になる。"
170,15,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
170,15,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
170,15,5,"Les capacités volent aussi l’objet
tenu par la cible."
