item_id,local_language_id,name
553,7,Tri-Ticket
553,8,Tris Pass
553,9,Tri-Pass
554,1,レインボーパス
554,5,Passe Prisme
554,6,Bunt-Pass
554,7,Iris-Ticket
554,8,Sette Pass
554,9,Rainbow Pass
555,1,おちゃ
555,5,Thé
555,6,Tee
555,7,Té
555,8,Tè
555,9,Tea
556,1,しんぴのチケット
556,5,Ticketmystik
556,6,Geheimticket
556,7,Misti-Ticket
556,8,Bigl. Magico
556,9,MysticTicket
557,1,オーロラチケット
557,5,Ticketaurora
557,6,Auroraticket
557,7,Ori-Ticket
557,8,Bigl. Aurora
557,9,AuroraTicket
558,1,こないれ
558,5,Pot Poudre
558,6,Puderdöschen
558,7,Bote Polvos
558,8,Portafarina
558,9,Powder Jar
559,1,ルビー
559,5,Rubis
559,6,Rubin
559,7,Rubí
559,8,Rubino
559,9,Ruby
560,1,サファイア
560,5,Saphir
560,6,Saphir
560,7,Zafiro
560,8,Zaffiro
560,9,Sapphire
561,1,マグマのしるし
561,5,Sceau Magma
561,6,Magmaemblem
561,7,Signo Magma
561,8,Stemma Magma
561,9,Magma Emblem
562,1,ふるびたかいず
562,5,Vieillecarte
562,6,Alte Karte
562,7,Mapa Viejo
562,8,Mappa Stinta
562,9,Old Sea Map
563,1,アクアカセット
563,3,아쿠아카세트
563,5,Module Aqua
563,6,Aquamodul
563,7,HidroROM
563,8,Idromodulo
563,9,Douse Drive
564,1,イナズマカセット
564,3,번개카세트
564,5,Module Choc
564,6,Blitzmodul
564,7,FulgoROM
564,8,Voltmodulo
564,9,Shock Drive
565,1,ブレイズカセット
565,3,블레이즈카세트
565,5,Module Pyro
565,6,Flammenmodul
565,7,PiroROM
565,8,Piromodulo
565,9,Burn Drive
566,1,フリーズカセット
566,3,프리즈카세트
566,5,Module Cryo
566,6,Gefriermodul
566,7,CrioROM
566,8,Gelomodulo
566,9,Chill Drive
567,1,ハートスイーツ
567,3,하트스위트
567,5,Chococœur
567,6,Herzkonfekt
567,7,Corazón Dulce
567,8,Dolcecuore
567,9,Sweet Heart
568,1,はじめてメール
568,3,첫메일
568,5,Lettre Salut
568,6,Grußbrief
568,7,Carta Inicial
568,8,Messaggio Inizio
568,9,Greet Mail
569,1,だいすきメール
569,3,애호메일
569,5,Lettre Fan
569,6,Faiblebrief
569,7,Carta Favoritos
569,8,Messaggio TVB
569,9,Favored Mail
570,1,おさそいメール
570,3,권유메일
570,5,Lettre Invit
570,6,Einladebrief
570,7,Carta Invitar
570,8,Messaggio Invito
570,9,RSVP Mail
571,1,かんしゃメール
571,3,감사메일
571,5,Lettre Merci
571,6,Dankesbrief
571,7,Carta Gracias
571,8,Messaggio Grazie
571,9,Thanks Mail
572,1,しつもんメール
572,3,질문메일
572,5,Lettre Demande
572,6,Fragebrief
572,7,Carta Pregunta
572,8,Messaggio Chiedi
572,9,Inquiry Mail
573,1,おすすめメール
573,3,추천메일
573,5,Lettre Avis
573,6,Insiderbrief
573,7,Carta Gustos
573,8,Mess. Sugg.
573,9,Like Mail
574,1,おかえしメール
574,3,답장메일
574,5,Lettre Réponse
574,6,Rückbrief
574,7,Carta Respuesta
574,8,Mess. Risp.
574,9,Reply Mail
575,1,ブリッジメールＳ
575,3,브리지메일S
575,5,Lettre PontS
575,6,Brückbrief H
575,7,Carta Puente S
575,8,Mess. Frec.
575,9,Bridge Mail S
576,1,ブリッジメールＨ
576,3,브리지메일M
576,5,Lettre PontY
576,6,Brückbrief M
576,7,Carta Puente F
576,8,Mess. Libec.
576,9,Bridge Mail D
577,1,ブリッジメールＣ
577,3,브리지메일C
577,5,Lettre PontF
577,6,Brückbrief Z
577,7,Carta Puente A
577,8,Mess. Prop.
577,9,Bridge Mail T
578,1,ブリッジメールＶ
578,3,브리지메일V
578,5,Lettre PontH
578,6,Brückbrief D
578,7,Carta Puente V
578,8,Mess. Vill.
578,9,Bridge Mail V
579,1,ブリッジメールＷ
579,3,브리지메일W
579,5,Lettre PontI
579,6,Brückbrief W
579,7,Carta Puente P
579,8,Mess. Merav.
579,9,Bridge Mail M
580,1,きれいなウロコ
580,3,고운비늘
580,5,Bel'Écaille
580,6,Schönschuppe
580,7,Escama Bella
580,8,Squama Bella
580,9,Prism Scale
581,1,しんかのきせき
581,3,진화의휘석
581,5,Évoluroc
581,6,Evolith
581,7,Mineral Evol
581,8,Evolcondensa
581,9,Eviolite
582,1,かるいし
582,3,가벼운돌
582,5,Pierrallégée
582,6,Leichtstein
582,7,Piedra Pómez
582,8,Pietralieve
582,9,Float Stone
583,1,ゴツゴツメット
583,3,울퉁불퉁멧
583,5,Casque Brut
583,6,Beulenhelm
583,7,Casco Dentado
583,8,Bitorzolelmo
583,9,Rocky Helmet
584,1,ふうせん
584,3,풍선
584,5,Ballon
584,6,Luftballon
584,7,Globo Helio
584,8,Palloncino
584,9,Air Balloon
585,1,レッドカード
585,3,레드카드
585,5,Carton Rouge
585,6,Rote Karte
585,7,Tarjeta Roja
585,8,Cartelrosso
585,9,Red Card
586,1,ねらいのまと
586,3,겨냥표적
586,5,Point de Mire
586,6,Zielscheibe
586,7,Blanco
586,8,Facilsaglio
586,9,Ring Target
587,1,しめつけバンド
587,3,조임밴드
587,5,Bande Étreinte
587,6,Klammerband
587,7,Banda Atadura
587,8,Legafascia
587,9,Binding Band
588,1,きゅうこん
588,3,구근
588,5,Bulbe
588,6,Knolle
588,7,Tubérculo
588,8,Bulbo
588,9,Absorb Bulb
589,1,じゅうでんち
589,3,충전지
589,5,Pile
589,6,Akku
589,7,Pila
589,8,Ricaripila
589,9,Cell Battery
590,1,だっしゅつボタン
590,3,탈출버튼
590,5,Bouton Fuite
590,6,Fluchtknopf
590,7,Botón Escape
590,8,Pulsantefuga
590,9,Eject Button
591,1,ほのおのジュエル
591,3,불꽃주얼
591,5,Joyau Feu
591,6,Feuerjuwel
591,7,Gema Fuego
591,8,Bijoufuoco
591,9,Fire Gem
592,1,みずのジュエル
592,3,물주얼
592,5,Joyau Eau
592,6,Wasserjuwel
592,7,Gema Agua
592,8,Bijouacqua
592,9,Water Gem
593,1,でんきのジュエル
593,3,전기주얼
593,5,Joyau Électrik
593,6,Elektrojuwel
593,7,Gema Eléctrica
593,8,Bijouelettro
593,9,Electric Gem
594,1,くさのジュエル
594,3,풀주얼
594,5,Joyau Plante
594,6,Pflanzjuwel
594,7,Gema Planta
594,8,Bijouerba
594,9,Grass Gem
595,1,こおりのジュエル
595,3,얼음주얼
595,5,Joyau Glace
595,6,Eisjuwel
595,7,Gema Hielo
595,8,Bijoughiaccio
595,9,Ice Gem
596,1,かくとうジュエル
596,3,격투주얼
596,5,Joyau Combat
596,6,Kampfjuwel
596,7,Gema Lucha
596,8,Bijoulotta
596,9,Fighting Gem
597,1,どくのジュエル
597,3,독주얼
597,5,Joyau Poison
597,6,Giftjuwel
597,7,Gema Veneno
597,8,Bijouveleno
597,9,Poison Gem
598,1,じめんのジュエル
598,3,땅주얼
598,5,Joyau Sol
598,6,Bodenjuwel
598,7,Gema Tierra
598,8,Bijouterra
598,9,Ground Gem
599,1,ひこうのジュエル
599,3,비행주얼
599,5,Joyau Vol
599,6,Flugjuwel
599,7,Gema Voladora
599,8,Bijouvolante
599,9,Flying Gem
600,1,エスパージュエル
600,3,에스퍼주얼
600,5,Joyau Psy
600,6,Psychojuwel
600,7,Gema Psíquica
600,8,Bijoupsico
600,9,Psychic Gem
601,1,むしのジュエル
601,3,벌레주얼
601,5,Joyau Insecte
601,6,Käferjuwel
601,7,Gema Bicho
601,8,Bijoucoleottero
601,9,Bug Gem
602,1,いわのジュエル
602,3,바위주얼
602,5,Joyau Roche
602,6,Gesteinjuwel
602,7,Gema Roca
602,8,Bijouroccia
602,9,Rock Gem
603,1,ゴーストジュエル
603,3,고스트주얼
603,5,Joyau Spectre
603,6,Geistjuwel
603,7,Gema Fantasma
603,8,Bijouspettro
603,9,Ghost Gem
604,1,あくのジュエル
604,3,악주얼
604,5,Joyau Ténèbres
604,6,Unlichtjuwel
604,7,Gema Siniestra
604,8,Bijoubuio
604,9,Dark Gem
605,1,はがねのジュエル
605,3,강철주얼
605,5,Joyau Acier
605,6,Stahljuwel
605,7,Gema Acero
605,8,Bijouacciaio
605,9,Steel Gem
606,1,たいりょくのハネ
606,3,체력날개
606,5,Aile Santé
606,6,Heilfeder
606,7,Pluma Vigor
606,8,Piumsalute
606,9,Health Wing
607,1,きんりょくのハネ
607,3,근력날개
607,5,Aile Force
607,6,Kraftfeder
607,7,Pluma Músculo
607,8,Piumpotenza
607,9,Muscle Wing
608,1,ていこうのハネ
608,3,저항력날개
608,5,Aile Armure
608,6,Abwehrfeder
608,7,Pluma Aguante
608,8,Piumtutela
608,9,Resist Wing
609,1,ちりょくのハネ
609,3,지력날개
609,5,Aile Esprit
609,6,Geniefeder
609,7,Pluma Intelecto
609,8,Piumingegno
609,9,Genius Wing
610,1,せいしんのハネ
610,3,정신력날개
610,5,Aile Mental
610,6,Espritfeder
610,7,Pluma Mente
610,8,Piumintuito
610,9,Clever Wing
611,1,しゅんぱつのハネ
611,3,순발력날개
611,5,Aile Sprint
611,6,Flinkfeder
611,7,Pluma Ímpetu
611,8,Piumreazione
611,9,Swift Wing
612,1,きれいなハネ
612,3,고운날개
612,5,Jolie Aile
612,6,Prachtfeder
612,7,Pluma Bella
612,8,Piumabella
612,9,Pretty Wing
613,1,ふたのカセキ
613,3,덮개화석
613,5,Fossile Plaque
613,6,Schildfossil
613,7,Fósil Tapa
613,8,Fossiltappo
613,9,Cover Fossil
614,1,はねのカセキ
614,3,날개화석
614,5,Fossile Plume
614,6,Federfossil
614,7,Fósil Pluma
614,8,Fossilpiuma
614,9,Plume Fossil
615,1,リバティチケット
615,3,리버티티켓
615,5,Pass Liberté
615,6,Gartenpass
615,7,Tarjeta Libertad
615,8,Liberticket
615,9,Liberty Pass
616,1,デルダマ
616,3,딜구슬
616,5,Offrisphère
616,6,Transferorb
616,7,Regalosfera
616,8,Passabilia
616,9,Pass Orb
617,1,ドリームボール
617,3,드림볼
617,5,Rêve Ball
617,6,Traumball
617,7,Ensueño Ball
617,8,Dream Ball
617,9,Dream Ball
618,1,ポケじゃらし
618,3,포켓풀
618,5,Poképlumet
618,6,Pokéwedel
618,7,Pokéseñuelo
618,8,Pokégingillo
618,9,Poké Toy
619,1,グッズケース
619,3,굿즈케이스
619,5,Boîte Parure
619,6,Deko-Box
619,7,Neceser
619,8,Portagadget
619,9,Prop Case
620,1,ドラゴンのホネ
620,3,드래곤의뼈
620,5,Crâne Dragon
620,6,Drakoschädel
620,7,Cráneo Dragón
620,8,Teschio
620,9,Dragon Skull
621,1,かおるキノコ
621,3,향기버섯
621,5,Champi Suave
621,6,Duftpilz
621,7,Seta Aroma
621,8,Profumfungo
621,9,Balm Mushroom
622,1,でかいきんのたま
622,3,큰금구슬
622,5,Maxi Pépite
622,6,Riesennugget
622,7,Maxipepita
622,8,Granpepita
622,9,Big Nugget
623,1,おだんごしんじゅ
623,3,경단진주
623,5,Perle Triple
623,6,Triperle
623,7,Sarta Perlas
623,8,Trittiperla
623,9,Pearl String
624,1,すいせいのかけら
624,3,혜성조각
624,5,Morceau Comète
624,6,Kometstück
624,7,Fragmento Cometa
624,8,Pezzo Cometa
624,9,Comet Shard
625,1,こだいのどうか
625,3,고대의동화
625,5,Vieux Sou
625,6,Alter Heller
625,7,Real Cobre
625,8,Soldantico
625,9,Relic Copper
626,1,こだいのぎんか
626,3,고대의은화
626,5,Vieil Écu
626,6,Alter Taler
626,7,Real Plata
626,8,Ducatantico
626,9,Relic Silver
627,1,こだいのきんか
627,3,고대의금화
627,5,Vieux Ducat
627,6,Alter Dukat
627,7,Real Oro
627,8,Doblonantico
627,9,Relic Gold
628,1,こだいのツボ
628,3,고대의항아리
628,5,Vieux Vase
628,6,Alte Vase
628,7,Ánfora
628,8,Vasantico
628,9,Relic Vase
629,1,こだいのうでわ
629,3,고대의팔찌
629,5,Vieux Bijou
629,6,Alter Reif
629,7,Brazal
629,8,Bracciantico
629,9,Relic Band
630,1,こだいのせきぞう
630,3,고대의석상
630,5,Vieux Santon
630,6,Alte Statue
630,7,Efigie Antigua
630,8,Statuantica
630,9,Relic Statue
631,1,こだいのおうかん
631,3,고대의왕관
631,5,Vieux Tortil
631,6,Alte Krone
631,7,Corona Antigua
631,8,Coronantica
631,9,Relic Crown
632,1,ヒウンアイス
632,3,구름아이스
632,5,Glace Volute
632,6,Stratos-Eis
632,7,Porcehelado
632,8,Conostropoli
632,9,Casteliacone
633,1,クリティカット２
633,3,크리티컬커터2
633,5,Muscle 2
633,6,Angriffplus2
633,7,Directo 2
633,8,Supercolpo 2
633,9,Dire Hit 2
634,1,スピーダー２
634,3,스피드업2
634,5,Vitesse 2
634,6,X-Tempo2
634,7,Velocidad X 2
634,8,Velocità X-2
634,9,X Speed 2
635,1,ＳＰアップ２
635,3,스페셜업2
635,5,Atq. Spé. 2
635,6,X-Spezial2
635,7,Especial X 2
635,8,Special X-2
635,9,X Sp. Atk 2
636,1,ＳＰガード２
636,3,스페셜가드2
636,5,Déf. Spé. 2
636,6,X-Sp. Ver.2
636,7,Def. Esp. X 2
636,8,Dif. Spec. X-2
636,9,X Sp. Def 2
637,1,ディフェンダー２
637,3,디펜드업2
637,5,Défense 2
637,6,X-Abwehr2
637,7,Defensa X 2
637,8,Difesa X-2
637,9,X Defense 2
638,1,プラスパワー２
638,3,플러스파워2
638,5,Attaque 2
638,6,X-Angriff2
638,7,Ataque X 2
638,8,Attacco X-2
638,9,X Attack 2
639,1,ヨクアタール２
639,3,잘-맞히기2
639,5,Précision 2
639,6,X-Treffer2
639,7,Precisión X 2
639,8,Precisione X-2
639,9,X Accuracy 2
640,1,スピーダー３
640,3,스피드업3
640,5,Vitesse 3
640,6,X-Tempo3
640,7,Velocidad X 3
640,8,Velocità X-3
640,9,X Speed 3
641,1,ＳＰアップ３
641,3,스페셜업3
641,5,Atq. Spé. 3
641,6,X-Spezial3
641,7,Especial X 3
641,8,Special X-3
641,9,X Sp. Atk 3
642,1,ＳＰガード３
642,3,스페셜가드3
642,5,Déf. Spé. 3
642,6,X-Sp. Ver.3
642,7,Def. Esp. X 3
642,8,Dif. Spec. X-3
642,9,X Sp. Def 3
643,1,ディフェンダー３
643,3,디펜드업3
643,5,Défense 3
643,6,X-Abwehr3
643,7,Defensa X 3
643,8,Difesa X-3
643,9,X Defense 3
644,1,プラスパワー３
644,3,플러스파워3
644,5,Attaque 3
644,6,X-Angriff3
644,7,Ataque X 3
644,8,Attacco X-3
644,9,X Attack 3
645,1,ヨクアタール３
645,3,잘-맞히기3
645,5,Précision 3
645,6,X-Treffer3
645,7,Precisión X 3
645,8,Precisione X-3
645,9,X Accuracy 3
646,1,スピーダー６
646,3,스피드업6
646,5,Vitesse 6
646,6,X-Tempo6
646,7,Velocidad X 6
646,8,Velocità X-6
646,9,X Speed 6
647,1,ＳＰアップ６
647,3,스페셜업6
647,5,Atq. Spé. 6
647,6,X-Spezial6
647,7,Especial X 6
647,8,Special X-6
647,9,X Sp. Atk 6
648,1,ＳＰガード６
648,3,스페셜가드6
648,5,Déf. Spé. 6
648,6,X-Sp. Ver.6
648,7,Def. Esp. X 6
648,8,Dif. Spec. X-6
648,9,X Sp. Def 6
649,1,ディフェンダー６
649,3,디펜드업6
649,5,Défense 6
649,6,X-Abwehr6
649,7,Defensa X 6
649,8,Difesa X-6
649,9,X Defense 6
650,1,プラスパワー６
650,3,플러스파워6
650,5,Attaque 6
650,6,X-Angriff6
650,7,Ataque X 6
650,8,Attacco X-6
650,9,X Attack 6
651,1,ヨクアタール６
651,3,잘-맞히기6
651,5,Précision 6
651,6,X-Treffer6
651,7,Precisión X 6
651,8,Precisione X-6
651,9,X Accuracy 6
652,1,スキルコール
652,3,스킬콜
652,5,Appel Talent
652,6,Fäh.-Appell
652,7,Habilitador
652,8,Chiamabilità
652,9,Ability Urge
653,1,アイテムドロップ
653,3,아이템드롭
653,5,Jette Objet
653,6,Itemabwurf
653,7,Tiraobjeto
653,8,Lascioggetto
653,9,Item Drop
654,1,アイテムコール
654,3,아이템콜
654,5,Appel Objet
654,6,Itemappell
654,7,Activaobjeto
654,8,Chiamoggetto
654,9,Item Urge
655,1,フラットコール
655,3,플랫콜
655,5,Réamorçage
655,6,Umkehrappell
655,7,Quitaestado
655,8,Ripristino
655,9,Reset Urge
656,1,クリティカット３
656,3,크리티컬커터3
656,5,Muscle 3
656,6,Angriffplus3
656,7,Directo 3
656,8,Supercolpo 3
656,9,Dire Hit 3
657,1,ライトストーン
657,3,라이트스톤
657,5,Galet Blanc
657,6,Lichtstein
657,7,Orbe Claro
657,8,Chiarolite
657,9,Light Stone
658,1,ダークストーン
658,3,다크스톤
658,5,Galet Noir
658,6,Dunkelstein
658,7,Orbe Oscuro
658,8,Scurolite
658,9,Dark Stone
659,1,わざマシン９３
659,3,기술머신93
659,5,CT93
659,6,TM93
659,7,MT93
659,8,MT93
659,9,TM93
660,1,わざマシン９４
660,3,기술머신94
660,5,CT94
660,6,TM94
660,7,MT94
660,8,MT94
660,9,TM94
661,1,わざマシン９５
661,3,기술머신95
661,5,CT95
661,6,TM95
661,7,MT95
661,8,MT95
661,9,TM95
662,1,ライブキャスター
662,3,라이브캐스터
662,5,Vokit
662,6,Viso-Caster
662,7,Videomisor
662,8,Interpoké
662,9,Xtransceiver
663,1,ゴッドストーン
663,9,god stone
664,1,はいたつぶつ１
664,3,배달물1
664,5,Courrier 1
664,6,Briefpost 1
664,7,Envío 1
664,8,Missiva 1
664,9,Gram 1
665,1,はいたつぶつ２
665,3,배달물2
665,5,Courrier 2
665,6,Briefpost 2
665,7,Envío 2
665,8,Missiva 2
665,9,Gram 2
666,1,はいたつぶつ３
666,3,배달물3
666,5,Courrier 3
666,6,Briefpost 3
666,7,Envío 3
666,8,Missiva 3
666,9,Gram 3
668,1,ドラゴンジュエル
668,3,드래곤주얼
668,5,Joyau Dragon
668,6,Drakojuwel
668,7,Gema Dragón
668,8,Bijoudrago
668,9,Dragon Gem
669,1,ノーマルジュエル
669,3,노말주얼
669,5,Joyau Normal
669,6,Normaljuwel
669,7,Gema Normal
669,8,Bijounormale
669,9,Normal Gem
670,1,メダルボックス
670,3,메달박스
670,5,Boîte Médailles
670,6,Medaillenbox
670,7,Caja Insignias
670,8,Box Premi
670,9,Medal Box
671,1,いでんしのくさび
671,3,유전자쐐기
671,5,Pointeau ADN
671,6,DNS-Keil
671,7,Punta ADN
671,8,Cuneo DNA
671,9,DNA Splicers
673,1,きょかしょう
673,3,허가증
673,5,Permis
673,6,Genehmigung
673,7,Pase
673,8,Permesso
673,9,Permit
674,1,まるいおまもり
674,3,둥근부적
674,5,Charme Ovale
674,6,Ovalpin
674,7,Amuleto Oval
674,8,Ovamuleto
674,9,Oval Charm
675,1,ひかるおまもり
675,3,빛나는부적
675,5,Charme Chroma
675,6,Schillerpin
675,7,Amuleto Iris
675,8,Cromamuleto
675,9,Shiny Charm
676,1,プラズマカード
676,3,플라스마카드
676,5,Carte Plasma
676,6,Plasmakarte
676,7,Tarjeta Plasma
676,8,Carta Plasma
676,9,Plasma Card
677,1,よごれたハンカチ
677,3,더러운손수건
677,5,Mouchoir Sale
677,6,Schnäuztuch
677,7,Pañuelo Sucio
677,8,Pezza Sporca
677,9,Grubby Hanky
678,1,アクロママシーン
678,3,아크로마머신
678,5,Nikodule
678,6,Achromat
678,7,Acromáquina
678,8,Acrocongegno
678,9,Colress Machine
679,1,わすれもの
679,3,잊은물건
679,5,Objet Trouvé
679,6,Fundsache
679,7,Objeto Perdido
679,8,Oggetto perso
679,9,Dropped Item
681,1,うつしかがみ
681,3,비추는거울
681,5,Miroir Sacré
681,6,Wahrspiegel
681,7,Espejo Veraz
681,8,Verispecchio
681,9,Reveal Glass
682,1,じゃくてんほけん
682,3,약점보험
682,5,Vulné-Assurance
682,6,Schwächenschutz
682,7,Seguro Debilidad
682,8,Vulneropolizza
682,9,Weakness Policy
683,1,とつげきチョッキ
683,3,돌격조끼
683,5,Veste de Combat
683,6,Offensivweste
683,7,Chaleco Asalto
683,8,Corpetto assalto
683,9,Assault Vest
684,1,せいれいプレート
684,3,정령플레이트
684,5,Plaque Pixie
684,6,Feentafel
684,7,Tabla Duende
684,8,Lastraspiritello
684,9,Pixie Plate
685,1,とくせいカプセル
685,3,특성캡슐
685,5,Pilule Talent
685,6,Fähigk.-Kapsel
685,7,Cáps. Habilidad
685,8,Capsula abilità
685,9,Ability Capsule
686,1,ホイップポップ
686,3,휘핑팝
686,5,Chantibonbon
686,6,Sahnehäubchen
686,7,Dulce de Nata
686,8,Dolcespuma
686,9,Whipped Dream
687,1,においぶくろ
687,3,향기주머니
687,5,Sachet Senteur
687,6,Duftbeutel
687,7,Saquito Fragante
687,8,Bustina aromi
687,9,Sachet
688,1,ひかりごけ
688,3,빛이끼
688,5,Lichen Lumineux
688,6,Leuchtmoos
688,7,Musgo Brillante
688,8,Muschioluce
688,9,Luminous Moss
689,1,ゆきだま
689,3,눈덩이
689,5,Boule de Neige
689,6,Schneeball
689,7,Bola de Nieve
689,8,Palla di neve
689,9,Snowball
690,1,ぼうじんゴーグル
690,3,방진고글
690,5,Lunettes Filtre
690,6,Schutzbrille
690,7,Gafa Protectora
690,8,Visierantisabbia
690,9,Safety Goggles
691,1,たわわこやし
691,3,주렁주렁비료
691,5,Fertibondance
691,6,Sprießmulch
691,7,Abono Fértil
691,8,Fertilflorido
691,9,Rich Mulch
692,1,びっくりこやし
692,3,깜놀비료
692,5,Fertistantané
692,6,Wundermulch
692,7,Abono Sorpresa
692,8,Fertilsorpresa
692,9,Surprise Mulch
693,1,ぐんぐんこやし
693,3,부쩍부쩍비료
693,5,Fertibérance
693,6,Wuchermulch
693,7,Abono Fructífero
693,8,Fertilcopioso
693,9,Boost Mulch
694,1,とんでもこやし
694,3,기절초풍비료
694,5,Fertiprodige
694,6,Ultramulch
694,7,Abono Insólito
694,8,Fertilprodigio
694,9,Amaze Mulch
695,1,ゲンガナイト
695,3,팬텀나이트
695,5,Ectoplasmite
695,6,Gengarnit
695,7,Gengarita
695,8,Gengarite
695,9,Gengarite
696,1,サーナイトナイト
696,3,가디안나이트
696,5,Gardevoirite
696,6,Guardevoirnit
696,7,Gardevoirita
696,8,Gardevoirite
696,9,Gardevoirite
697,1,デンリュウナイト
697,3,전룡나이트
697,5,Pharampite
697,6,Ampharosnit
697,7,Ampharosita
697,8,Ampharosite
697,9,Ampharosite
698,1,フシギバナイト
698,3,이상해꽃나이트
698,5,Florizarrite
698,6,Bisaflornit
698,7,Venusaurita
698,8,Venusaurite
698,9,Venusaurite
699,1,リザードナイトＸ
699,3,리자몽나이트X
699,5,Dracaufite X
699,6,Gluraknit X
699,7,Charizardita X
699,8,Charizardite X
699,9,Charizardite X
700,1,カメックスナイト
700,3,거북왕나이트
700,5,Tortankite
700,6,Turtoknit
700,7,Blastoisita
700,8,Blastoisite
700,9,Blastoisinite
701,1,ミュウツナイトＸ
701,3,뮤츠나이트X
701,5,Mewtwoïte X
701,6,Mewtunit X
701,7,Mewtwoita X
701,8,Mewtwoite X
701,9,Mewtwonite X
702,1,ミュウツナイトＹ
702,3,뮤츠나이트Y
702,5,Mewtwoïte Y
702,6,Mewtunit Y
702,7,Mewtwoita Y
702,8,Mewtwoite Y
702,9,Mewtwonite Y
703,1,バシャーモナイト
703,3,번치코나이트
703,5,Braségalite
703,6,Lohgocknit
703,7,Blazikenita
703,8,Blazikenite
703,9,Blazikenite
704,1,チャーレムナイト
704,3,요가램나이트
704,5,Charminite
704,6,Meditalisnit
704,7,Medichamita
704,8,Medichamite
704,9,Medichamite
705,1,ヘルガナイト
705,3,헬가나이트
705,5,Démolossite
705,6,Hundemonit
705,7,Houndoomita
705,8,Houndoomite
705,9,Houndoominite
706,1,ボスゴドラナイト
706,3,보스로라나이트
706,5,Galekingite
706,6,Stollossnit
706,7,Aggronita
706,8,Aggronite
706,9,Aggronite
707,1,ジュペッタナイト
707,3,다크펫나이트
707,5,Branettite
707,6,Banetteonit
707,7,Banettita
707,8,Banettite
707,9,Banettite
708,1,バンギラスナイト
708,3,마기라스나이트
708,5,Tyranocivite
708,6,Despotarnit
708,7,Tyranitarita
708,8,Tyranitarite
708,9,Tyranitarite
709,1,ハッサムナイト
709,3,핫삼나이트
709,5,Cizayoxite
709,6,Scheroxnit
709,7,Scizorita
709,8,Scizorite
709,9,Scizorite
710,1,カイロスナイト
710,3,쁘사이저나이트
710,5,Scarabruite
710,6,Pinsirnit
710,7,Pinsirita
710,8,Pinsirite
710,9,Pinsirite
711,1,プテラナイト
711,3,프테라나이트
711,5,Ptéraïte
711,6,Aerodactylonit
711,7,Aerodactylita
711,8,Aerodactylite
711,9,Aerodactylite
712,1,ルカリオナイト
712,3,루카리오나이트
712,5,Lucarite
712,6,Lucarionit
712,7,Lucarita
712,8,Lucarite
712,9,Lucarionite
713,1,ユキノオナイト
713,3,눈설왕나이트
713,5,Blizzarite
713,6,Rexblisarnit
713,7,Abomasnowita
713,8,Abomasnowite
713,9,Abomasite
714,1,ガルーラナイト
714,3,캥카나이트
714,5,Kangourexite
714,6,Kangamanit
714,7,Kangaskhanita
714,8,Kangaskhanite
714,9,Kangaskhanite
715,1,ギャラドスナイト
715,3,갸라도스나이트
715,5,Léviatorite
715,6,Garadosnit
715,7,Gyaradosita
715,8,Gyaradosite
715,9,Gyaradosite
716,1,アブソルナイト
716,3,앱솔나이트
716,5,Absolite
716,6,Absolnit
716,7,Absolita
716,8,Absolite
716,9,Absolite
717,1,リザードナイトＹ
717,3,리자몽나이트Y
717,5,Dracaufite Y
717,6,Gluraknit Y
717,7,Charizardita Y
717,8,Charizardite Y
717,9,Charizardite Y
718,1,フーディナイト
718,3,후디나이트
718,5,Alakazamite
718,6,Simsalanit
718,7,Alakazamita
718,8,Alakazamite
718,9,Alakazite
719,1,ヘラクロスナイト
719,3,헤라크로스나이트
719,5,Scarhinoïte
719,6,Skarabornit
719,7,Heracrossita
719,8,Heracrossite
719,9,Heracronite
720,1,クチートナイト
720,3,입치트나이트
720,5,Mysdibulite
720,6,Flunkifernit
720,7,Mawilita
720,8,Mawilite
720,9,Mawilite
721,1,ライボルトナイト
721,3,썬더볼트나이트
721,5,Élecsprintite
721,6,Voltensonit
721,7,Manectricita
721,8,Manectricite
721,9,Manectite
722,1,ガブリアスナイト
722,3,한카리아스나이트
722,5,Carchacrokite
722,6,Knakracknit
722,7,Garchompita
722,8,Garchompite
722,9,Garchompite
723,1,ロゼルのみ
723,3,로셀열매
723,5,Baie Selro
723,6,Hibisbeere
723,7,Baya Hibis
723,8,Baccarcadè
723,9,Roseli Berry
724,1,アッキのみ
724,3,악키열매
724,5,Baie Éka
724,6,Akibeere
724,7,Baya Biglia
724,8,Baccalighia
724,9,Kee Berry
725,1,タラプのみ
725,3,타라프열매
725,5,Baie Rangma
725,6,Tarabeere
725,7,Baya Maranga
725,8,Baccapane
725,9,Maranga Berry
726,1,バーゲンチケット
726,3,바겐세일티켓
726,5,Bon Réduction
726,6,Rabattmarke
726,7,Vale Descuento
726,8,Buono sconto
726,9,Discount Coupon
727,1,ふしぎなおきもの
727,3,이상한장식품
727,5,Bibelot Bizarre
727,6,Skurriloskulptur
727,7,Estatuilla Rara
727,8,Strano ninnolo
727,9,Strange Souvenir
728,1,ミアレガレット
728,3,미르갈레트
728,5,Galette Illumis
728,6,Illumina-Galette
728,7,Crêpe Luminalia
728,8,Pan di Lumi
728,9,Lumiose Galette
729,1,アゴのカセキ
729,3,턱화석
729,5,Fossile Mâchoire
729,6,Kieferfossil
729,7,Fósil Mandíbula
729,8,Fossilmascella
729,9,Jaw Fossil
730,1,ヒレのカセキ
