pokemon_id,pokemon_name,language_id,language_name,summary
306,aggron,9,en,"**Aggron** is a Steel/Rock-type Pokémon introduced in Generation III.

**Type:** Steel / Rock

**Abilities:**

- **Sturdy:** Prevents one-hit KO moves from being effective.
- **Rock Head:** Prevents recoil damage from moves that cause recoil.
- **Heavy Metal (Hidden Ability):** Doubles the Pokémon's weight.

**Physical Characteristics:**

- Aggron is a large, bipedal Pokémon with a robust and armored appearance.
- Its body is covered in steel plates, with a prominent, horned helmet-like head.
- The horns are large and used for digging through rock.
- It has blue eyes and sharp fangs, giving it an intimidating appearance.
- Its tail is thick and segmented, resembling a club.

**Behavior and Habitat:**

- Aggron is known to be fiercely protective of its territory, often residing in mountainous regions.
- It can restore its own territory by planting trees and grass after it has been damaged.
- It is solitary and lives in caves, often guarding its home against intruders.
- Despite its intimidating appearance, it shows a nurturing side by caring for its environment.

**In Battle:**

- Aggron is a physical powerhouse with high Defense and Attack stats.
- It is known for its tank-like durability combined with powerful physical moves.
- Signature moves include Iron Tail, Head Smash, and Heavy Slam.
- Strong against Normal, Flying, Rock, and Fairy types due to its type advantages.
- Weak against Fighting, Ground, and Water types.

**Evolution:**

- Evolves from Lairon at level 42.
- Lairon evolves from Aron at level 32.
- Has a Mega Evolution form, Mega Aggron, which becomes a pure Steel-type and gains the ability Filter, reducing damage from super-effective moves.

**Interesting Facts:**

- Aggron's heavy metal armor can withstand direct hits from cannonballs.
- It is said to use its horns to dig at mountains to build its nest.
- In its Mega Evolution form, Aggron becomes even more defensive, emphasizing its role as an indomitable protector.
- Aggron's design is inspired by a combination of a dinosaur and a tank, highlighting its rugged and defensive nature."
10053,aggron-mega,9,en,"**Aggron Mega** is a Steel-type Pokémon introduced in the Generation III games, but its Mega Evolution was introduced in Generation VI.

**Type:** Steel

**Abilities:**

- **Filter:** Reduces the damage taken from super effective moves by 25%.

**Physical Characteristics:**

- Aggron Mega is a large, dinosaur-like Pokémon with a robust and heavily armored appearance.
- Its body is covered in thick, metallic armor plating that is primarily silver, with black undertones.
- It has a prominent helmet with two large horns that curve upwards and an additional smaller horn on its snout.
- Mega Aggron's eyes are fierce and red, and its tail is heavy and club-like, used for balance and attack.
- Its overall design emphasizes durability and strength, with a more pronounced and menacing appearance compared to its regular form.

**Behavior and Habitat:**

- Although Aggron typically inhabits mountainous regions, Mega Aggron is rarely found in the wild due to the need for Mega Evolution.
- Known for being fiercely territorial, it will defend its environment from intruders by using its immense strength.
- It is said to repair its territory by replacing any damaged rocks or mountainsides, showcasing a sense of guardianship over its habitat.

**In Battle:**

- Mega Aggron is known for its exceptional defensive capabilities, boasting one of the highest Defense stats among all Pokémon.
- Its ability, Filter, makes it particularly resilient against super effective moves, allowing it to withstand powerful attacks.
- Notable moves include Heavy Slam, Iron Head, and Earthquake, which take advantage of its impressive Attack stat.
- It is strong against Fairy, Psychic, and Ice types due to its Steel typing, but must be wary of Fighting, Ground, and Fire moves, despite its ability to reduce damage from these attacks.

**Evolution:**

- Aggron Mega evolves from Aggron during battle when holding the Aggronite.
- Aggron itself evolves from Lairon at level 42, which in turn evolves from Aron at level 32.

**Interesting Facts:**

- Mega Aggron loses its secondary Rock typing upon Mega Evolution, becoming a pure Steel-type.
- The transition to a single typing in Mega form emphasizes its defensive prowess and unique battle strategy.
- Its Mega Evolution was introduced in Pokémon X and Y, highlighting the series' focus on Mega Evolutions as a new battle mechanic.
- Known for its resilience and power, Mega Aggron is a popular choice in competitive battling formats for its ability to act as a formidable defensive anchor.

This comprehensive look into Mega Aggron showcases its formidable traits, both in terms of battle capabilities and its role within the Pokémon world."
190,aipom,9,en,"**Aipom** is a Normal-type Pokémon introduced in Generation II.

**Type:** Normal

**Abilities:**

- **Run Away:** Guarantees escape from wild battles.
- **Pickup:** May collect an item after battle if the Pokémon is not holding one.
- **Skill Link (Hidden Ability):** Increases the frequency of multi-strike moves hitting the maximum number of times.

**Physical Characteristics:**

- Small, purple, monkey-like Pokémon
- Features a large, hand-like tail, which it uses for most activities
- Has a round face with a single tuft of hair on top
- Possesses broad, expressive eyes and a wide smile
- The hands and feet are small and yellow

**Behavior and Habitat:**

- Prefers to live in trees within forests and jungles
- Uses its tail skillfully to hang from branches and grab objects
- Known for being playful and mischievous, often seen swinging and juggling
- Communicates through a variety of gestures, primarily using its tail

**In Battle:**

- Known for its agility and speed, making it a quick physical attacker
- Signature moves include Double Hit and Swift
- Can learn a variety of moves such as Fake Out and Fury Swipes
- Vulnerable to Fighting-type moves but excels at outpacing slower opponents

**Evolution:**

- Evolves into Ambipom when leveled up while knowing the move Double Hit

**Interesting Facts:**

- Originally designed with a different appearance in early Pokémon Gold and Silver sketches
- Its tail is its most important feature, capable of intricate movements and tasks
- Appeared frequently in the Pokémon anime, sometimes as a playful troublemaker
- Its design is inspired by the concept of a monkey with an extra hand on its tail, enhancing its dexterity and expressiveness

By providing a detailed look into Aipom's characteristics, behavior, and abilities, trainers can better understand and appreciate this playful Pokémon."
65,alakazam,9,en,"**Alakazam** is a Psychic-type Pokémon introduced in Generation I.

**Type:** Psychic

**Abilities:**

- **Synchronize:** Passes a burn, poison, or paralysis to the foe.
- **Inner Focus:** Protects from flinching.
- **Magic Guard (Hidden Ability):** Only takes damage from direct attacks.

**Physical Characteristics:**

- Humanoid Pokémon with a slender, bipedal form.
- Notable for its large mustache, which grows longer with age, and pointed ears.
- Possesses two silver spoons, which it uses to amplify its telekinetic powers.
- Yellow and brown coloration with a prominent, curved tail.

**Behavior and Habitat:**

- Highly intelligent, possessing an IQ that exceeds 5,000.
- Typically found in urban areas, often near human settlements due to its intelligence and curiosity.
- Prefers quiet environments where it can meditate and hone its psychic abilities.
- Rarely sleeps; instead, it uses its psychic abilities to stay alert.

**In Battle:**

- Renowned for its high Special Attack and Speed stats, making it a formidable special attacker.
- Signature moves include Psychic, Psyshock, and Future Sight.
- Effective against Fighting and Poison types, but vulnerable to Bug, Ghost, and Dark types.
- Often utilizes moves like Calm Mind to boost its already impressive special stats.

**Evolution:**

- Evolves from Kadabra when traded or when exposed to a Linking Cord in Pokémon Legends: Arceus.
- Originally evolves from Abra starting at level 16.

**Interesting Facts:**

- Known for its incredible memory and cognitive abilities, it never forgets what it learns.
- Alakazam's brain continually grows larger, necessitating the use of its psychic powers to support its head.
- The spoons it carries are said to have been created by its psychic power, and it can multiply them if needed.
- Alakazam has been a popular choice in competitive battling due to its speed and special attack capabilities."
10037,alakazam-mega,9,en,"**Alakazam Mega** is a Psychic-type Pokémon introduced in Generation VI.

**Type:** Psychic

**Abilities:**

- **Trace:** Copies the opponent's Ability when Mega Evolving.

**Physical Characteristics:**

- Alakazam Mega retains its humanoid shape but appears more ethereal and mystical.
- It has a long, flowing mustache and a larger head with a prominent, red gem in the center of its forehead.
- Its eyes are more intense and focused, often glowing with psychic energy.
- Alakazam Mega levitates several spoons around it, which it uses to amplify its psychic powers.

**Behavior and Habitat:**

- While Alakazam typically resides in urban areas or near human settlements, Alakazam Mega is more elusive due to its enhanced psychic abilities.
- Its intelligence skyrockets upon Mega Evolution, making it one of the smartest Pokémon known.
- Alakazam Mega is often engaged in deep meditation and is known to solve complex problems and puzzles with ease.
- It prefers quiet, secluded areas where it can concentrate without distraction.

**In Battle:**

- Known for its incredible special attack and speed, making it a formidable special attacker in battles.
- Signature moves include Psychic, Psyshock, and Focus Blast.
- Its Trace ability allows it to adapt quickly to opponents by copying their abilities, offering strategic advantages.
- Strong against Fighting and Poison types due to its Psychic typing.
- Vulnerable to Bug, Ghost, and Dark-type moves.

**Evolution:**

- Alakazam Mega is the Mega Evolution of Alakazam, achieved when holding an Alakazite.
- Alakazam evolves from Kadabra when traded.
- Kadabra evolves from Abra starting at level 16.

**Interesting Facts:**

- Mega Evolution dramatically increases Alakazam’s brain power, allowing it to remember everything it has experienced since hatching as an Abra.
- The red gem on its forehead acts as a conduit for its psychic powers.
- Despite its fragile physical form, its intellect and psychic dominance make it a revered Pokémon among trainers.
- Alakazam Mega's spoon levitation is not just for show; it's an extension of its immense psychic abilities."
869,alcremie,9,en,"**Alcremie** is a Fairy-type Pokémon introduced in Generation VIII.

**Type:** Fairy

**Abilities:**

- **Sweet Veil:** Prevents itself and ally Pokémon from falling asleep.
- **Aroma Veil (Hidden Ability):** Protects itself and allies from moves that limit their move choices, such as Taunt and Encore.

**Physical Characteristics:**

- Alcremie is a cream-based Pokémon with a whipped, cream-like body topped with berries or other sweets, depending on its form.
- It has a small, white, dollop-like body with swirling cream and a pair of large, round eyes.
- Alcremie's appearance varies significantly, with over 60 forms determined by the time of day, the sweet it holds, and the method of evolution.

**Behavior and Habitat:**

- Alcremie is known for its ability to produce whipped cream, which becomes richer the happier it feels.
- It is typically found in areas where its pre-evolution, Milcery, resides, such as fields and meadows.
- Known for its gentle nature, Alcremie often provides comfort to Pokémon and humans alike with its sweet aroma.

**In Battle:**

- Alcremie is known for its high special defense and special attack stats, making it a formidable special tank and attacker.
- Signature move: **Decorate**, which sharply boosts the target's attack and special attack.
- Effective against Dragon, Dark, and Fighting types due to its Fairy typing.
- Vulnerable to Poison and Steel-type moves.

**Evolution:**

- Evolves from Milcery when exposed to a Sweet item and then spun by the trainer, the direction, time of day, and duration of the spin determine its form.
- It does not evolve into any other Pokémon.

**Interesting Facts:**

- Alcremie has an astounding variety of forms, each with unique colors and decorations, resembling different desserts.
- The process of evolution requires a special spinning ritual, reminiscent of making whipped cream.
- Alcremie played a significant role in Pokémon Sword and Shield, where it was featured in the Champion's Cup, used by Gym Leader Opal, and known for its Gigantamax form.
- In its Gigantamax form, Alcremie becomes a towering multi-layered cake, capable of using the powerful move G-Max Finale, which heals Alcremie's allies."
10223,alcremie-gmax,9,en,"**Alcremie Gmax** is a Fairy-type Pokémon introduced in Generation VIII.

**Type:** Fairy

**Abilities:**

- **Sweet Veil:** Prevents Alcremie and its allies from falling asleep.
- **Aroma Veil (Hidden Ability):** Protects itself and its allies from moves that limit their move choices.

**Physical Characteristics:**

- Gigantamax Alcremie transforms into an enormous, multi-layered cake.
- Its body consists of various layers of vibrant cream, topped with decorative sweets such as strawberries and berries.
- The cream layers swirl in a mesmerizing manner, and its eyes and mouth are visible on the topmost layer.
- The decorative appearance is both lavish and elegant, resembling a grand celebration cake.

**Behavior and Habitat:**

- Alcremie is typically found in areas where desserts are made or with trainers who have a penchant for sweets.
- Known for its calming presence, it is often seen in patisseries or near confectionery shops.
- Alcremie shares a close bond with its trainer, often responding to their emotions by changing the flavor of its cream.
- It releases a soothing aura that can help calm emotions and is believed to bring happiness to those who taste its cream.

**In Battle:**

- Alcremie Gmax is a special defensive powerhouse, capable of withstanding various attacks.
- Its signature move when Gigantamaxed, **G-Max Finale**, not only deals damage but also heals Alcremie and its allies.
- Effective against Dragon, Dark, and Fighting types due to its Fairy typing.
- Vulnerable to Poison and Steel type moves.
- Known for utilizing moves like Dazzling Gleam and Mystical Fire to exploit opponents' weaknesses.

**Evolution:**

- Alcremie evolves from Milcery when it holds a Sweet item and the player performs a specific spin, depending on the time of day and duration of the spin.
- Does not further evolve from Alcremie.

**Interesting Facts:**

- Alcremie Gmax's design is inspired by extravagant celebration cakes, evoking festivities and joy.
- Its Gigantamax form is so massive and breathtaking that it often leaves onlookers in awe.
- The cream on its body is said to be delicious and has various flavors depending on its form.
- Gigantamax Alcremie's presence is a highlight at any event, often seen as a symbol of happiness and celebration."
594,alomomola,9,en,"**Alomomola** is a Water-type Pokémon introduced in Generation V.

**Type:** Water

**Abilities:**

- **Healer:** Has a 30% chance of healing an adjacent ally's status condition at the end of each turn.
- **Hydration:** Cures status conditions if it is raining.
- **Regenerator (Hidden Ability):** Restores up to 1/3 of its maximum HP when it switches out.

**Physical Characteristics:**

- Alomomola resembles a pink, heart-shaped fish.
- It has large, round eyes with a light blue, fin-like eyelid.
- Its body is covered with a pattern of pink scales, outlined by a darker pink stripe.
- The fins are large and wavy, resembling long, flowing ribbons, giving it an elegant appearance.

**Behavior and Habitat:**

- Alomomola is commonly found in warm seas and oceans.
- Known for its nurturing behavior, it uses its special membrane to heal injured Pokémon.
- Prefers shallow waters where it can easily care for other Pokémon.
- Often seen swimming near coral reefs and among shoals of other fish Pokémon.

**In Battle:**

- Functions as a defensive support Pokémon with high HP.
- Often used to stall opponents and provide healing to its team.
- Notable moves include Healing Wish, Aqua Ring, and Wish, reflecting its supportive role.
- Strong against Fire, Ground, and Rock types, but vulnerable to Electric and Grass types.

**Evolution:**

- Alomomola does not evolve from or into any other Pokémon, making it a standalone species.

**Interesting Facts:**

- Despite its appearance and name, it is not related to Luvdisc, another heart-shaped Water-type Pokémon.
- Its design might be inspired by the ocean sunfish (Mola mola), known for its large size and flat body.
- In the Pokémon anime, Alomomola is depicted as a compassionate caretaker, frequently seen helping other Pokémon recover from injuries."
334,altaria,9,en,"**Altaria** is a Dragon/Flying-type Pokémon introduced in Generation III.

**Type:** Dragon / Flying

**Abilities:**

- **Natural Cure:** Heals all status conditions upon switching out of battle.
- **Cloud Nine (Hidden Ability):** Negates all weather effects while the Pokémon is on the field.

**Physical Characteristics:**

- Altaria is a bird-like Pokémon with blue, feathery wings and a long, slender neck.
- It has a white, fluffy cloud-like body and wings that resemble cotton or clouds, which it uses to gracefully glide through the air.
- Its head is topped with a small, crest-like structure, and it has a rounded, beak-like mouth.
- Altaria's eyes are large and expressive, often conveying a serene and gentle demeanor.

**Behavior and Habitat:**

- Altaria is known for its calm and peaceful nature, often singing melodies with a beautiful soprano voice.
- It typically inhabits mountainous regions, where it can be seen flying gracefully across the sky.
- Altaria forms strong bonds with its trainers and often uses its soothing songs to calm those around it.
- It is known to wrap its cotton-like wings around itself to rest and sleep.

**In Battle:**

- Altaria is versatile in battle, capable of both offensive and defensive roles.
- It can utilize powerful Dragon-type moves like Dragon Pulse and Dragon Dance to enhance its combat abilities.
- Altaria is strong against Fighting, Bug, Grass, and Ground types, but is weak against Ice, Fairy, Dragon, and Rock types.
- When it Mega Evolves into Mega Altaria, it becomes a Dragon/Fairy type, gaining new resistances and offensive capabilities, including the ability Pixilate, which turns Normal-type moves into Fairy-type moves.

**Evolution:**

- Altaria evolves from Swablu at level 35.
- It has the potential to Mega Evolve into Mega Altaria when exposed to an Altarianite, changing its type and boosting its stats significantly.

**Interesting Facts:**

- Altaria is often admired for its singing voice, which is said to be as delicate as a cloud.
- It is sometimes referred to as the ""Humming Pokémon"" due to its melodious singing.
- Altaria's cloud-like appearance is inspired by traditional depictions of celestial beings and dragons in folklore.
- In competitive play, Altaria's Mega Evolution allows it to play a pivotal role in various strategies due to its unique Dragon/Fairy typing.

This comprehensive summary outlines Altaria's characteristics, abilities, and strategic uses in the Pokémon world, showcasing why it is a beloved member of many trainers' teams."
10067,altaria-mega,9,en,"**Altaria Mega** is a Dragon/Fairy-type Pokémon introduced in Generation III, with its Mega Evolution debuting in Generation VI.

**Type:** Dragon/Fairy

**Abilities:**

- **Pixilate:** Normal-type moves become Fairy-type moves and receive a 20% power boost.

**Physical Characteristics:**

- Altaria Mega retains the elegant, cloud-like appearance of its normal form but with more grandeur.
- Its cloud-like wings become larger and fluffier, almost enveloping its entire body.
- The plumage around its body and neck becomes more voluminous, resembling a billowing cloud.
- The color of its body and neck is a soothing light blue, with the wings appearing pure white.
- It features a graceful, long neck and a small, rounded head with gentle eyes, emphasizing its serene nature.

**Behavior and Habitat:**

- Altaria Mega is known for its melodious singing, often flying above cloud layers to create beautiful, harmonic sounds.
- Naturally, Altaria prefers to reside in mountainous regions, where it can roost at high altitudes among the clouds.
- It is a gentle creature, known to be very sociable and affectionate towards its trainer and other Pokémon.

**In Battle:**

- Altaria Mega boasts a balanced stat distribution, making it a versatile combatant.
- It excels in both offensive and defensive roles, capable of exploiting its Dragon/Fairy typing to resist common types and deliver powerful strikes.
- Notable moves include Hyper Voice, benefitting from Pixilate, Dragon Dance for boosting its stats, and Draco Meteor for powerful Dragon-type attacks.
- It is particularly strong against Dragon, Fighting, and Dark types, while being wary of Steel, Ice, and Poison types.

**Evolution:**

- Altaria evolves from Swablu starting at level 35.
- It can Mega Evolve into Altaria Mega using the Altarianite, a special Mega Stone.

**Interesting Facts:**

- Altaria Mega's Pixilate ability makes its Hyper Voice exceptionally powerful, turning it into a Fairy-type move.
- Its design inspiration is drawn from traditional depictions of clouds and elements of Asian mythical dragons.
- Altaria Mega's Fairy typing in its Mega Evolution form showcases its serene and ethereal qualities, a departure from its original Dragon/Flying type.
- Known for its calming presence, it is often associated with tranquility and peace, making it popular among trainers who value elegance and harmony."
698,amaura,9,en,"**Amaura** is a Rock/Ice-type Pokémon introduced in Generation VI.

**Type:** Rock / Ice

**Abilities:**

- **Refrigerate:** Converts Normal-type moves into Ice-type moves, and boosts the power of those moves.
- **Snow Warning (Hidden Ability):** Summons a hailstorm when entering battle.

**Physical Characteristics:**

- Amaura is a small, dinosaur-like Pokémon that resembles a sauropod.
- It has a light blue body with a white underside and a long neck.
- The most distinctive features are the two colorful, sail-like frills on its head that change colors depending on its mood.
- Its eyes are large and dark blue, with snowflake-like patterns in the pupils.

**Behavior and Habitat:**

- Amaura is known to have lived in colder climates, as suggested by its Ice typing.
- Fossils of Amaura are typically found in icy caves and tundra regions, hinting at its ancient habitat.
- It is a gentle and placid Pokémon, often found in herds similar to real-world sauropods.

**In Battle:**

- Amaura is primarily a special attacker, utilizing its unique Refrigerate ability to gain STAB (Same Type Attack Bonus) on Normal-type moves.
- Notable moves include Aurora Beam, Hyper Beam (with Refrigerate boost), and Ancient Power.
- It is strong against Flying, Bug, Fire, and Ice types due to its dual typing.
- However, it has notable weaknesses to Fighting, Rock, Steel, Water, and Grass-type moves.

**Evolution:**

- Amaura evolves into Aurorus starting at level 39 during the night.

**Interesting Facts:**

- Amaura is revived from a Sail Fossil, which is a nod to its ancient origins.
- Its design is inspired by long-necked dinosaurs, specifically the Amargasaurus with its sail-like frills.
- In the Pokémon world, Amaura was thought to be extinct until fossils were discovered.
- Its frills can change color based on its emotions, which might have been used to communicate with others of its kind.

This structured summary provides a comprehensive look at Amaura, highlighting its characteristics, abilities, and role within the Pokémon universe."
424,ambipom,9,en,"**Ambipom** is a Normal-type Pokémon introduced in Generation IV.

**Type:** Normal

**Abilities:**

- **Technician:** Increases the power of weaker moves (60 base power or less) by 50%.
- **Pickup:** Allows Ambipom to pick up items after battles if it is not holding one.
- **Skill Link (Hidden Ability):** Ensures that multi-strike moves hit the maximum number of times.

**Physical Characteristics:**

- Ambipom is a purple, anthropomorphic Pokémon with a round face and large ears resembling hand-like appendages.
- It has a long tail that splits into two hand-like structures, each with three fingers.
- Its eyes are large and circular, and it has a small nose and mouth, giving it a playful look.
- A collar of lighter purple fur circles its neck, and its limbs are short and stubby.

**Behavior and Habitat:**

- Ambipom is known to be highly social and often seen in groups in the wild.
- It primarily inhabits forests and areas with abundant trees, where it can use its tails for swinging from branch to branch.
- Ambipom is playful and mischievous, often engaging in harmless pranks.
- It uses its dexterous tails to forage for food and interact with its environment.

**In Battle:**

- Ambipom excels as a fast physical attacker, often surprising opponents with its speed and versatility.
- Signature moves include Double Hit, a move that benefits from its Skill Link ability, and Fake Out, which allows it to flinch foes.
- It is effective against Ghost-type Pokémon when using moves like Shadow Claw.
- Ambipom can struggle against Rock and Steel types due to its lack of type coverage.

**Evolution:**

- Ambipom evolves from Aipom when leveled up while knowing the move Double Hit.
- Aipom, Ambipom's pre-evolution, is known for its single tail hand, which becomes two during evolution.

**Interesting Facts:**

- Ambipom's design is inspired by monkeys, specifically those with prehensile tails, reflecting its ability to use its tails like hands.
- It was introduced in Generation IV as one of the Pokémon that received a new evolution, expanding on the single-stage Aipom from Generation II.
- In the anime, Ambipom is known for being a talented Pokémon in both battles and contests, often seen participating in various competitions.
- Ambipom's playful nature and unique tail abilities make it a memorable Pokémon among fans, showcasing its versatile and dynamic personality."
