location_id,local_language_id,name,subtitle
722,12,战争遗迹,
722,11,戦の遺跡,
722,9,Ruins of Conflict,
722,8,Tempio del Conflitto,
722,7,Ruinas de la Guerra,
722,6,Ruinen des Krieges,
722,5,Ruines du Conflit,
722,4,戰爭遺跡,
722,3,전쟁의 유적,
722,1,いくさのいせき,
723,12,十克拉山丘,
723,11,テンカラットヒル,
723,9,Ten Carat Hill,
723,8,Collina Diecicarati,
723,7,Colina Dequilate,
723,6,Tenkarat-Hügel,
723,5,Colline Dicarat,
723,4,十克拉山丘,
723,3,텐캐럿힐,
723,1,テンカラットヒル,
724,12,十克拉山丘,最深处的空洞
724,11,テンカラットヒル,最奥空洞
724,9,Ten Carat Hill,Farthest Hollow
724,8,Collina Diecicarati,Caldera Recondita
724,7,Colina Dequilate,Caldera Remota
724,6,Tenkarat-Hügel,Zentraler Felskessel
724,5,Colline Dicarat,Caldeira Toutofon
724,4,十克拉山丘,最深處的空洞
724,3,텐캐럿힐,가장 깊은 공동
724,1,テンカラットヒル,さいおうくうどう
725,12,好奥乐墓园,
725,11,ハウオリ霊園,
725,9,Hau’oli Cemetery,
725,8,Cimitero di Hau’oli,
725,7,Cementerio de Hauoli,
725,6,Hauholi-Friedhof,
725,5,Cimetière d’Ekaeka,
725,4,好奧樂墓園,
725,3,하우올리 묘원,
725,1,ハウオリれいえん,
726,12,美乐美乐花园,
726,11,メレメレの花園,
726,9,Melemele Meadow,
726,8,Prato Mele Mele,
726,7,Jardines de Melemele,
726,6,Mele-Mele-Blumenmeer,
726,5,Jardin de Mele-Mele,
726,4,美樂美樂花園,
726,3,멜레멜레 화원,
726,1,メレメレのはなぞの,
727,12,通海洞穴,
727,11,海繋ぎの洞穴,
727,9,Seaward Cave,
727,8,Grotta Pratomare,
727,7,Gruta Unemar,
727,6,Meereshöhle,
727,5,Grotte Verlamer,
727,4,通海洞穴,
727,3,바다연결동굴,
727,1,うみつなぎのどうけつ,
728,12,树果园,
728,11,きのみ畑,
728,9,Berry Fields,
728,8,Orto delle Bacche,
728,7,Huerto de Bayas,
728,6,Beerenfelder,
728,5,Champ de Baies,
728,4,樹果園,
728,3,나무열매 밭,
728,1,きのみばたけ,
729,12,葱郁洞窟,考验之地
729,11,茂みの洞窟,試練の間
729,9,Verdant Cavern,Trial Site
729,8,Grotta Sottobosco,Luogo della Prova
729,7,Cueva Sotobosque,Sala de la Prueba
729,6,Vegetationshöhle,Prüfungsbereich
729,5,Grotte Verdoyante,Zone de l’Épreuve
729,4,蔥鬱洞窟,考驗之地
729,3,우거진 동굴,시련의 방
729,1,しげみのどうくつ,しれんのま
730,12,葱郁洞窟,霸主居处
730,11,茂みの洞窟,ぬしの間
730,9,Verdant Cavern,Totem’s Den
730,8,Grotta Sottobosco,Arena del Dominante
730,7,Cueva Sotobosque,Sala del Dominante
730,6,Vegetationshöhle,Herrscherbereich
730,5,Grotte Verdoyante,Repaire du Dominant
730,4,蔥鬱洞窟,霸主居處
730,3,우거진 동굴,주인의 방
730,1,しげみのどうくつ,ぬしのま
731,12,４号道路,
731,11,４番道路,
731,9,Route 4,
731,8,Percorso 4,
731,7,Ruta 4,
731,6,Route 4,
731,5,Route 4,
731,4,４號道路,
731,3,4번도로,
731,1,４ばんどうろ,
732,12,５号道路,
732,11,５番道路,
732,9,Route 5,
732,8,Percorso 5,
732,7,Ruta 5,
732,6,Route 5,
732,5,Route 5,
732,4,５號道路,
732,3,5번도로,
732,1,５ばんどうろ,
733,12,６号道路,
733,11,６番道路,
733,9,Route 6,
733,8,Percorso 6,
733,7,Ruta 6,
733,6,Route 6,
733,5,Route 6,
733,4,６號道路,
733,3,6번도로,
733,1,６ばんどうろ,
734,12,７号道路,
734,11,７番道路,
734,9,Route 7,
734,8,Percorso 7,
734,7,Ruta 7,
734,6,Route 7,
734,5,Route 7,
734,4,７號道路,
734,3,7번도로,
734,1,７ばんどうろ,
735,12,８号道路,
735,11,８番道路,
735,9,Route 8,
735,8,Percorso 8,
735,7,Ruta 8,
735,6,Route 8,
735,5,Route 8,
735,4,８號道路,
735,3,8번도로,
735,1,８ばんどうろ,
736,12,９号道路,
736,11,９番道路,
736,9,Route 9,
736,8,Percorso 9,
736,7,Ruta 9,
736,6,Route 9,
736,5,Route 9,
736,4,９號道路,
736,3,9번도로,
736,1,９ばんどうろ,
737,12,豪诺豪诺度假地,
737,11,ハノハノリゾート,
737,9,Hano Grand Resort,
737,8,Resort Hanu Hanu,
737,7,Resort Hanohano,
737,6,Hanohano-Resort,
737,5,Club Hano-Hano,
737,4,豪諾豪諾度假地,
737,3,하노하노리조트,
737,1,ハノハノリゾート,
738,12,豪诺豪诺海滩,
738,11,ハノハノビーチ,
738,9,Hano Beach,
738,8,Spiaggia Hanu Hanu,
738,7,Playa de Hanohano,
738,6,Hanohano-Strand,
738,5,Plage Hano-Hano,
738,4,豪諾豪諾海灘,
738,3,하노하노비치,
738,1,ハノハノビーチ,
739,12,阿卡拉花园,
739,11,アーカラの花園,
739,9,Akala Meadow,
739,8,Prato Akala,
739,7,Jardines de Akala,
739,6,Akala-Blumenmeer,
739,5,Jardin d’Akala,
739,4,阿卡拉花園,
739,3,아칼라 화원,
739,1,アーカラのはなぞの,
740,12,欧哈纳镇,
740,11,オハナタウン,
740,9,Paniola Town,
740,8,Ohana,
740,7,Pueblo Ohana,
740,6,Ohana,
740,5,Ohana,
740,4,歐哈納鎮,
740,3,오하나마을,
740,1,オハナタウン,
741,12,慷待市,
741,11,カンタイシティ,
741,9,Heahea City,
741,8,Kantai,
741,7,Ciudad Kantai,
741,6,Kantai City,
741,5,Ho’ohale,
741,4,慷待市,
741,3,환대시티,
741,1,カンタイシティ,
742,12,可霓可市,
742,11,コニコシティ,
742,9,Konikoni City,
742,8,Konikoni,
742,7,Ciudad Konikoni,
742,6,Konikoni City,
742,5,Konikoni,
742,4,可霓可市,
742,3,코니코니시티,
742,1,コニコシティ,
743,12,皇家大道,
743,11,ロイヤルアベニュー,
743,9,Royal Avenue,
743,8,Viale Royale,
743,7,Avenida Royale,
743,6,Avenue Royale,
743,5,Rue du Dôme Royal,
743,4,皇家大道,
743,3,로열 애버뉴,
743,1,ロイヤルアベニュー,
744,12,回忆之丘,
744,11,メモリアルヒル,
744,9,Memorial Hill,
744,8,Colle della Memoria,
744,7,Colina del Recuerdo,
744,6,Hügel des Gedenkens,
744,5,Colline Memento,
744,4,回憶之丘,
744,3,메모리얼힐,
744,1,メモリアルヒル,
745,12,欧哈纳牧场,
745,11,オハナ牧場,
745,9,Paniola Ranch,
745,8,Fattoria Ohana,
745,7,Rancho Ohana,
745,6,Ohana-Farm,
745,5,Ranch Ohana,
745,4,歐哈納牧場,
745,3,오하나목장,
745,1,オハナぼくじょう,
746,12,维拉火山公园,
746,11,ヴェラ火山公園,
746,9,Wela Volcano Park,
746,8,Parco Vulcano Wela,
746,7,Área Volcánica Wela,
746,6,Wela-Vulkanpark,
746,5,Parc Volcanique,
746,4,維拉火山公園,
746,3,벨라화산공원,
746,1,ヴェラかざんこうえん,
747,12,维拉火山公园,霸主居处
747,11,ヴェラ火山公園,ぬしの間
747,9,Wela Volcano Park,Totem’s Den
747,8,Parco Vulcano Wela,Arena del Dominante
747,7,Área Volcánica Wela,Sala del Dominante
747,6,Wela-Vulkanpark,Herrscherbereich
747,5,Parc Volcanique,Repaire du Dominant
747,4,維拉火山公園,霸主居處
747,3,벨라화산공원,주인의 방
747,1,ヴェラかざんこうえん,ぬしのま
748,12,潺潺之丘,
748,11,せせらぎの丘,
748,9,Brooklet Hill,
748,8,Collina Scrosciante,
748,7,Colina Saltagua,
748,6,Plätscherhügel,
748,5,Colline Clapotis,
748,4,潺潺之丘,
748,3,잔잔한물가언덕,
748,1,せせらぎのおか,
749,12,潺潺之丘,霸主居处
749,11,せせらぎの丘,ぬしの間
749,9,Brooklet Hill,Totem’s Den
749,8,Collina Scrosciante,Arena del Dominante
749,7,Colina Saltagua,Sala del Dominante
749,6,Plätscherhügel,Herrscherbereich
749,5,Colline Clapotis,Repaire du Dominant
749,4,潺潺之丘,霸主居處
749,3,잔잔한물가언덕,주인의 방
749,1,せせらぎのおか,ぬしのま
750,12,树荫丛林,
750,11,シェードジャングル,
750,9,Lush Jungle,
750,8,Giungla Ombrosa,
750,7,Jungla Umbría,
750,6,Schattendschungel,
750,5,Jungle Sombrefeuille,
750,4,樹蔭叢林,
750,3,셰이드정글,
750,1,シェードジャングル,
751,12,生命遗迹,
751,11,命の遺跡,
751,9,Ruins of Life,
751,8,Tempio della Vita,
751,7,Ruinas de la Vida,
751,6,Ruinen des Lebens,
751,5,Ruines de l’Éveil,
751,4,生命遺跡,
751,3,생명의 유적,
751,1,いのちのいせき,
752,12,阿卡拉岛郊外,
752,11,アーカラ島はずれ,
752,9,Akala Outskirts,
752,8,Punta Akala,
752,7,Afueras de Akala,
752,6,Akala-Küstenstreifen,
752,5,Côte Reculée d’Akala,
752,4,阿卡拉島郊外,
752,3,아칼라외곽,
752,1,アーカラじまはずれ,
753,12,地鼠隧道,
753,11,ディグダトンネル,
753,9,Diglett’s Tunnel,
753,8,Tunnel Diglett,
753,7,Túnel Diglett,
753,6,Digda-Tunnel,
753,5,Tunnel Taupiqueur,
753,4,地鼠隧道,
753,3,디그다터널,
753,1,ディグダトンネル,
754,12,皇家巨蛋,
754,11,ロイヤルドーム,
754,9,Battle Royal Dome,
754,8,Stadio Royale,
754,7,Estadio Royale,
754,6,Dome Royale,
754,5,Dôme Royal,
754,4,皇家巨蛋,
754,3,로열돔,
754,1,ロイヤルドーム,
755,12,１０号道路,
755,11,１０番道路,
755,9,Route 10,
755,8,Percorso 10,
755,7,Ruta 10,
755,6,Route 10,
755,5,Route 10,
755,4,１０號道路,
755,3,10번도로,
755,1,１０ばんどうろ,
756,12,１１号道路,
756,11,１１番道路,
756,9,Route 11,
756,8,Percorso 11,
756,7,Ruta 11,
756,6,Route 11,
756,5,Route 11,
756,4,１１號道路,
756,3,11번도로,
756,1,１１ばんどうろ,
757,12,乌拉乌拉后海岸,
757,11,ウラウラ裏海岸,
757,9,Secluded Shore,
757,8,Lido di Ula Ula,
757,7,Playa Menor,
757,6,Küste von Ula-Ula,
757,5,Côte Sauvage,
757,4,烏拉烏拉後海岸,
757,3,울라울라 뒤쪽 해안,
757,1,ウラウラうらかいがん,
758,12,１３号道路,
758,11,１３番道路,
758,9,Route 13,
758,8,Percorso 13,
758,7,Ruta 13,
758,6,Route 13,
758,5,Route 13,
758,4,１３號道路,
758,3,13번도로,
758,1,１３ばんどうろ,
759,12,卡璞村,
759,11,カプの村,
759,9,Tapu Village,
759,8,Villaggio Tapu,
759,7,Aldea Tapu,
759,6,Dorf der Kapu,
759,5,Village Toko,
759,4,卡璞村,
759,3,카푸마을,
759,1,カプのむら,
760,12,１５号水路,
760,11,１５番水道,
760,9,Route 15,
760,8,Percorso 15,
760,7,Ruta 15,
760,6,Route 15 (Wasserweg),
760,5,Route 15,
760,4,１５號水路,
760,3,15번수로,
760,1,１５ばんすいどう,
761,12,１６号道路,
761,11,１６番道路,
761,9,Route 16,
761,8,Percorso 16,
761,7,Ruta 16,
761,6,Route 16,
761,5,Route 16,
761,4,１６號道路,
761,3,16번도로,
761,1,１６ばんどうろ,
762,12,１７号道路,
762,11,１７番道路,
762,9,Route 17,
762,8,Percorso 17,
762,7,Ruta 17,
762,6,Route 17,
762,5,Route 17,
762,4,１７號道路,
762,3,17번도로,
762,1,１７ばんどうろ,
763,12,１２号道路,
763,11,１２番道路,
763,9,Route 12,
763,8,Percorso 12,
763,7,Ruta 12,
763,6,Route 12,
763,5,Route 12,
763,4,１２號道路,
763,3,12번도로,
763,1,１２ばんどうろ,
764,12,哈伊纳沙漠,
764,11,ハイナ砂漠,
764,9,Haina Desert,
764,8,Deserto Haina,
764,7,Desierto de Haina,
764,6,Haina-Wüste,
764,5,Désert Haina,
764,4,哈伊納沙漠,
764,3,하이나사막,
764,1,ハイナさばく,
765,12,１４号道路,
765,11,１４番道路,
765,9,Route 14,
765,8,Percorso 14,
765,7,Ruta 14,
765,6,Route 14,
765,5,Route 14,
765,4,１４號道路,
765,3,14번도로,
765,1,１４ばんどうろ,
766,12,乌拉乌拉花园,
766,11,ウラウラの花園,
766,9,Ula’ula Meadow,
766,8,Prato Ula Ula,
766,7,Jardines de Ula-Ula,
766,6,Ula-Ula-Blumenmeer,
766,5,Jardin d’Ula-Ula,
766,4,烏拉烏拉花園,
766,3,울라울라 화원,
766,1,ウラウラのはなぞの,
767,12,魄镇,
767,11,ポータウン,
767,9,Po Town,
767,8,Poh,
767,7,Pueblo Po,
767,6,Po’u,
767,5,Kokohio,
767,4,魄鎮,
767,3,포마을,
767,1,ポータウン,
768,12,马利埃静市,
768,11,マリエシティ,
768,9,Malie City,
768,8,Malie,
768,7,Ciudad Malíe,
768,6,Malihe City,
768,5,Malié,
768,4,馬利埃靜市,
768,3,말리에시티,
768,1,マリエシティ,
769,12,马利埃庭园,
769,11,マリエ庭園,
769,9,Malie Garden,
769,8,Giardino di Malie,
769,7,Parque de Malíe,
769,6,Malihe-Ziergarten,
769,5,Parc de Malié,
769,4,馬利埃庭園,
769,3,말리에 정원,
769,1,マリエていえん,
770,12,辉克拉尼山,
770,11,ホクラニ岳,
770,9,Mount Hokulani,
770,8,Picco Hokulani,
770,7,Pico Hokulani,
770,6,Hokulani-Berg,
770,5,Mont Hokulani,
770,4,輝克拉尼山,
770,3,호쿠라니큰산,
770,1,ホクラニだけ,
771,12,火特力山,
771,11,ホテリ山,
771,9,Blush Mountain,
771,8,Monte Tepore,
771,7,Monte Rubor,
771,6,Glühberg,
771,5,Mont Ardent,
771,4,火特力山,
771,3,화끈산,
771,1,ホテリやま,
772,12,丰收遗迹,
772,11,実りの遺跡,
772,9,Ruins of Abundance,
772,8,Tempio del Raccolto,
772,7,Ruinas de la Cosecha,
772,6,Ruinen des Gedeihens,
772,5,Ruines de l’Essor,
772,4,豐收遺跡,
772,3,결실의 유적,
772,1,みのりのいせき,
773,12,日轮湖,
773,11,日輪の湖,
773,9,Lake of the Sunne,
773,8,Lago Solare,
773,7,Lago Corosol,
773,6,Sonnenkreis-See,
773,5,Lac du Halo Solaire,
773,4,日輪湖,
773,3,일륜의 호수,
773,1,にちりんのみずうみ,
774,12,月轮湖,
774,11,月輪の湖,
774,9,Lake of the Moone,
774,8,Lago Lunare,
774,7,Lago Coroluna,
774,6,Mondscheiben-See,
774,5,Lac du Halo Lunaire,
774,4,月輪湖,
774,3,월륜의 호수,
774,1,がちりんのみずうみ,
775,12,拉纳基拉山,
775,11,ラナキラマウンテン,
775,9,Mount Lanakila,
775,8,Monte Lanakila,
775,7,Monte Lanakila,
775,6,Mount Lanakila,
775,5,Mont Lanakila,
775,4,拉納基拉山,
775,3,라나키라마운틴,
775,1,ラナキラマウンテン,
776,12,可疑宅邸,
776,11,いかがわしき屋敷,
776,9,Shady House,
776,8,Villa Losca,
776,7,Mansión Misteriosa,
776,6,Lottervilla,
776,5,Manoir Chelou,
776,4,可疑宅邸,
776,3,수상한 저택,
776,1,いかがわしきやしき,
777,12,超值超市,旧址
777,11,スーパー・メガやす,跡地
777,9,Thrifty Megamart,Abandoned Site
777,8,Supermarket Affaroni,Edificio Abbandonato
777,7,Súper Ultraganga,Local Abandonado
777,6,Schnäppchenparadies,Verlassener Laden
777,5,Bradley Prix,Site désaffecté
777,4,超值超市,舊址
777,3,슈퍼・메가싸네,철거지
777,1,スーパー・メガやす,あとち
778,12,辉克拉尼天文台,
778,11,ホクラニ天文台,
778,9,Hokulani Observatory,
778,8,Osservatorio,
778,7,Observ. de Hokulani,
778,6,Hokulani-Sternwarte,
778,5,Observatoire,
778,4,輝克拉尼天文台,
778,3,호쿠라니천문대,
778,1,ホクラニてんもんだい,
779,12,宝可梦联盟,
779,11,ポケモンリーグ,
779,9,Pokémon League,
779,8,Lega Pokémon,
779,7,Liga Pokémon,
779,6,Pokémon-Liga,
779,5,Ligue Pokémon,
779,4,寶可夢聯盟,
779,3,포켓몬리그,
779,1,ポケモンリーグ,
780,12,波尼花园,
780,11,ポニの花園,
780,9,Poni Meadow,
780,8,Prato Poni,
780,7,Jardines de Poni,
780,6,Poni-Blumenmeer,
780,5,Jardin de Poni,
780,4,波尼花園,
780,3,포니 화원,
780,1,ポニのはなぞの,
781,12,波尼原野,
781,11,ポニの原野,
781,9,Poni Wilds,
781,8,Piana di Poni,
781,7,Prado de Poni,
781,6,Wildnis von Poni,
781,5,Prairie de Poni,
781,4,波尼原野,
781,3,포니들판,
781,1,ポニのげんや,
782,12,波尼古道,
782,11,ポニの古道,
782,9,Ancient Poni Path,
782,8,Via Antica di Poni,
782,7,Antiguo Paso de Poni,
782,6,Alter Pfad von Poni,
782,5,Vieille Route,
782,4,波尼古道,
782,3,포니옛길,
782,1,ポニのこどう,
783,12,波尼鼓浪岩岸,
783,11,ポニの荒磯,
783,9,Poni Breaker Coast,
783,8,Scogliera di Poni,
783,7,Arrecife de Poni,
783,6,Felsenküste von Poni,
783,5,Récif de Poni,
783,4,波尼鼓浪岩岸,
783,3,포니의 거친 해안,
783,1,ポニのあらいそ,
784,12,波尼树林,
784,11,ポニの樹林,
784,9,Poni Grove,
784,8,Foresta di Poni,
784,7,Bosque de Poni,
784,6,Wald von Poni,
784,5,Forêt de Poni,
784,4,波尼樹林,
784,3,포니수림,
784,1,ポニのじゅりん,
785,12,波尼旷野,
785,11,ポニの広野,
785,9,Poni Plains,
785,8,Prateria di Poni,
785,7,Llanura de Poni,
785,6,Ebene von Poni,
785,5,Plaine de Poni,
785,4,波尼曠野,
785,3,포니광야,
785,1,ポニのこうや,
786,12,波尼海岸,
786,11,ポニの海岸,
786,9,Poni Coast,
786,8,Costa di Poni,
786,7,Costa de Poni,
786,6,Küste von Poni,
786,5,Côte de Poni,
786,4,波尼海岸,
786,3,포니해안,
786,1,ポニのかいがん,
787,12,波尼险路,
787,11,ポニの険路,
787,9,Poni Gauntlet,
787,8,Erta di Poni,
787,7,Pendiente de Poni,
787,6,Beschwerlicher Pfad,
787,5,Chemin du Défi,
787,4,波尼險路,
787,3,포니험로,
787,1,ポニのけんろ,
788,12,海洋居民之村,
788,11,海の民の村,
788,9,Seafolk Village,
788,8,Villaggio del Mare,
788,7,Aldea Marina,
788,6,Dorf des Seevolkes,
788,5,Village Flottant,
788,4,海洋居民之村,
788,3,바다민족의 마을,
788,1,うみのたみのむら,
789,12,波尼大峡谷,
789,11,ポニの大峡谷,
789,9,Vast Poni Canyon,
789,8,Canyon di Poni,
789,7,Cañón de Poni,
789,6,Canyon von Poni,
789,5,Grand Canyon de Poni,
789,4,波尼大峽谷,
789,3,포니대협곡,
789,1,ポニのだいきょうこく,
790,12,日轮祭坛,
790,11,日輪の祭壇,
790,9,Altar of the Sunne,
790,8,Altare Solare,
790,7,Altar del Sol,
790,6,Sonnenkreis-Podium,
790,5,Autel du Soleil,
790,4,日輪祭壇,
790,3,일륜의 제단,
790,1,にちりんのさいだん,
791,12,月轮祭坛,
791,11,月輪の祭壇,
791,9,Altar of the Moone,
791,8,Altare Lunare,
791,7,Altar de la Luna,
791,6,Mondscheiben-Podium,
791,5,Autel de la Lune,
791,4,月輪祭壇,
791,3,월륜의 제단,
791,1,がちりんのさいだん,
792,12,彼岸遗迹,
792,11,彼岸の遺跡,
792,9,Ruins of Hope,
792,8,Tempio del Passaggio,
792,7,Ruinas del Tránsito,
792,6,Ruinen der Heimkehr,
792,5,Ruines de l’Au-Delà,
792,4,彼岸遺跡,
792,3,피안의 유적,
792,1,ひがんのいせき,
793,12,终结洞窟,
793,11,エンドケイブ,
793,9,Resolution Cave,
793,8,Caverna Climax,
793,7,Gruta Desenlace,
793,6,Finalhöhle,
793,5,Caverne Coda,
793,4,終結洞窟,
793,3,엔드케이브,
793,1,エンドケイブ,
794,12,椰蛋树岛,
794,11,ナッシー・アイランド,
794,9,Exeggutor Island,
794,8,Isola Exeggutor,
794,7,Isla Exeggutor,
794,6,Kokowei-Eiland,
794,5,Île Noadkoko,
794,4,椰蛋樹島,
794,3,나시・아일랜드,
794,1,ナッシー・アイランド,
795,12,对战树,
795,11,バトルツリー,
795,9,Battle Tree,
795,8,Albero della Lotta,
795,7,Árbol de Combate,
795,6,Kampfbaum,
795,5,Arbre de Combat,
795,4,對戰樹,
795,3,배틀트리,
795,1,バトルツリー,
796,12,以太乐园,
796,11,エーテルパラダイス,
796,9,Aether Paradise,
796,8,Æther Paradise,
796,7,Paraíso Æther,
796,6,Æther-Paradies,
796,5,Paradis Æther,
796,4,以太樂園,
796,3,에테르파라다이스,
796,1,エーテルパラダイス,
797,12,究极空间,
797,11,ウルトラスペース,
797,9,Ultra Space,
797,8,Ultramondo,
797,7,Ultraespacio,
797,6,Ultradimension,
797,5,Ultra-Dimension,
797,4,究極空間,
797,3,울트라스페이스,
797,1,ウルトラスペース,
798,12,马利埃静市,市郊海角
798,11,マリエシティ,はずれの岬
798,9,Malie City,Outer Cape
798,8,Malie,Promontorio di Malie
798,7,Ciudad Malíe,Cabo de las Afueras
798,6,Malihe City,Kap am Stadtrand
798,5,Malié,Cap Passiloin
798,4,馬利埃靜市,市郊海角
798,3,말리에시티,외곽해안가
798,1,マリエシティ,はずれのみさき
799,9,Roaming Kanto,
799,6,Wandert durch Kanto,
799,5,Sillonnant Kanto,
800,9,Roaming Johto,
800,6,Wandert durch Johto,
800,5,Sillonnant Johto,
801,9,Roaming Hoenn,
801,6,Wandert durch Hoenn,
801,5,Sillonnant Hoenn,
802,9,Roaming Sinnoh,
802,6,Wandert durch Sinnoh,
802,5,Sillonnant Sinnoh,
803,9,Terra Cave,
803,6,Terrahöhle,
803,5,Grotte Terra,
804,9,Marine Cave,
804,6,Ozeanhöhle,
804,5,Grotte Marine,
805,9,Two Island,
805,6,Eiland Zwei,
806,9,Three Island,
806,6,Eiland Drei,
807,9,Three Isle Path,
807,6,Tri-Eiland-Pfad,
808,9,Six Island,
808,6,Eiland Sechs,
809,9,Seven Island,
809,6,Eiland Sieben,
810,9,Birth Island,
810,6,Entstehungsinsel,
810,5,Île Aurore,
811,9,Navel Rock,
811,6,Nabelfels,
811,5,Roc Nombri,
812,9,Faraway Island,
812,6,Ferneiland,
812,5,Île lointaine,
813,9,Hoenn Battle Frontier,
813,6,Kampfzone (Hoenn),
813,5,Zone de Combat,
814,9,Johto Safari Zone,
814,6,Safari-Zone (Johto),
814,5,Parc Safari,
815,9,Cabo Poco,
815,6,Cucharico,
816,9,Los Platos,
816,6,Pratolido,
817,9,Mesagoza,
817,6,Mesalona City,
818,9,Cortondo,
818,6,Moldrid,
819,9,Alfornada,
819,6,Asarilla,
820,9,Pokémon League,
820,6,Pokémon-Liga,
821,9,Artazon,
821,6,Bolardin,
822,9,Levincia,
822,6,Fermanca City,
823,9,Zapapico,
823,6,Pinchores,
824,9,Cascarrafa,
824,6,Garrafosa City,
825,9,Porto Marinada,
825,6,Puerto Marinedo,
826,9,Medali,
826,6,Mesclarra,
827,9,Montenevera,
827,6,Frigomonta,
828,9,South Province (Area One),
828,6,Südliche Zone 1,
829,9,South Province (Area Two),
829,6,Südliche Zone 2,
830,9,South Province (Area Three),
830,6,Südliche Zone 3,
831,9,South Province (Area Four),
831,6,Südliche Zone 4,
832,9,South Province (Area Five),
832,6,Südliche Zone 5,
833,9,South Province (Area Six),
833,6,Südliche Zone 6,
834,9,South Paldean Sea,
834,6,Südliches Meer von Paldea,
835,9,Poco Path,
835,6,Cucharico-Pfad,
836,9,Inlet Grotto,
836,6,Meeresbuchthöhle,
837,9,Naranja Academy,
837,6,Orangen-Akademie,
838,9,Alfornada Cavern,
838,6,Asarilla-Grotte,
839,9,Grasswither Shrine,
839,6,Schrein des modrigen Holzes,
840,9,East Province (Area One),
840,6,Östliche Zone 1,
841,9,East Province (Area Two),
841,6,Östliche Zone 2,
842,9,East Province (Area Three),
842,6,Östliche Zone 3,
843,9,East Paldean Sea,
843,6,Östliches Meer von Paldea,
844,9,Tagtree Thicket,
844,6,Schmierhain,
845,9,Schedar Squad's Base,
845,6,Versteck der Schedir-Bande,
846,9,Navi Squad's Base,
846,6,Versteck der Tsih-Bande,
847,9,West Province (Area One),
847,6,Westliche Zone 1,
848,9,West Province (Area Two),
848,6,Westliche Zone 2,
849,9,West Province (Area Three),
849,6,Westliche Zone 3,
850,9,Asado Desert,
850,6,Brutzelwüste,
851,9,West Paldean Sea,
851,6,Westliches Meer von Paldea,
852,9,Segin Squad's Base,
852,6,Versteck der Segin-Bande,
853,9,Icerend Shrine,
853,6,Schrein des entzweiten Eises,
854,9,North Province (Area One),
854,6,Nördliche Zone 1,
855,9,North Province (Area Two),
855,6,Nördliche Zone 2,
856,9,North Province (Area Three),
856,6,Nördliche Zone 3,
857,9,Casseroya Lake,
857,6,Caldero-See,
858,9,Dalizapa Passage,
858,6,Mesclores-Passage,
859,9,Glaseado Mountain,
859,6,Montanata,
860,9,Socarrat Trail,
860,6,Knusperwaldweg,
861,9,Groundblight Shrine,
861,6,Schrein der unreinen Erde,
862,9,Firescourge Shrine,
862,6,Schrein der finsteren Flamme,
863,9,North Paldean Sea,
863,6,Nördliches Meer von Paldea,
864,9,Ruchbah Squad's Base,
864,6,Versteck der Rukbat-Bande,
865,9,Caph Squad's Base,
865,6,Versteck der Caph-Bamde,
866,9,Area Zero,
866,6,Zone Null,
867,9,Zero Lab,
867,6,Labor Null,
868,9,Route 1,
868,6,Route 1,
869,9,Route 2,
869,6,Route 2,
870,9,Route 3,
870,6,Route 3,
871,9,Route 4,
871,6,Route 4,
872,9,Route 5,
872,6,Route 5,
873,9,Route 6,
873,6,Route 6,
874,9,Route 7,
874,6,Route 7,
875,9,Route 8,
875,6,Route 8,
876,9,Route 9,
876,6,Route 9,
877,9,Route 10,
877,6,Route 10,
878,9,Axew's Eye,
878,6,Milza-See (Auge),
879,9,Ballimere Lake,
879,6,Ballsee-Ufer,
880,9,Ballonlea,
880,6,Fairballey,
881,9,Battle Tower,
881,6,Duellturm,
882,9,Brawlers' Cave,
882,6,Kämpfergrotte,
883,9,Bridge Field,
883,6,Brückental,
884,9,Challenge Beach,
884,6,Strand der Prüfung,
885,9,Challenge Road,
885,6,Pfad der Prüfung,
886,9,Circhester,
886,6,Circhester,
887,9,Courageous Cavern,
887,6,Tapferkeitshöhle,
888,9,Crown Shrine,
888,6,Kronentempel,
889,9,Dappled Grove,
889,6,Wipfelscheinwald,
890,9,Dusty Bowl,
890,6,Sandsturmkessel,
891,9,Dyna Tree Hill,
891,6,Hügel des Dyna-Baums,
892,9,East Lake Axewell,
892,6,Milza-See (Osten),
893,9,Fields of Honor,
893,6,Grußgefilde,
894,9,Forest of Focus,
894,6,Fokusforst,
895,9,Freezington,
895,6,Freezedale,
896,9,Frigid Sea,
896,6,Schollenmeer,
897,9,Frostpoint Field,
897,6,Frostfeld,
898,9,Galar Mine,
898,6,Galar-Mine,
899,9,Galar Mine No. 2,
899,6,Galar-Mine 2,
900,9,Giant's Bed,
900,6,Bett des Giganten,
901,9,Giant's Foot,
901,6,Sohle des Giganten,
902,9,Giant's Mirror,
902,6,Spiegel des Giganten,
903,9,Giant's Seat,
903,6,Sitz des Giganten,
904,9,Glimwood Tangle,
904,6,Wirrschein-Wald,
905,9,Hammerlocke,
905,6,Claw City,
906,9,Hammerlocke Hills,
906,6,Claw-Plateau,
907,9,Honeycalm Island,
907,6,Wabeninsel,
908,9,Honeycalm Sea,
908,6,Wabenmeer,
909,9,Hulbury,
909,6,Keelton,
910,9,Iceberg Ruins,
910,6,Eisberg-Ruinen,
911,9,Insular Sea,
911,6,Fernarchipel,
912,9,Iron Ruins,
912,6,Eisen-Ruinen,
913,9,Lake of Outrage,
