move_id,local_language_id,name
407,11,ドラゴンダイブ
407,12,龙之俯冲
408,1,パワージェム
408,3,파워젬
408,4,力量寶石
408,5,Rayon Gemme
408,6,Juwelenkraft
408,7,Joya de Luz
408,8,Gemmoforza
408,9,Power Gem
408,11,パワージェム
408,12,力量宝石
409,1,ドレインパンチ
409,3,드레인펀치
409,4,吸取拳
409,5,Vampi-Poing
409,6,Ableithieb
409,7,Puño Drenaje
409,8,Assorbipugno
409,9,Drain Punch
409,11,ドレインパンチ
409,12,吸取拳
410,1,しんくうは
410,3,진공파
410,4,真空波
410,5,Onde Vide
410,6,Vakuumwelle
410,7,Onda Vacío
410,8,Vuotonda
410,9,Vacuum Wave
410,11,しんくうは
410,12,真空波
411,1,きあいだま
411,3,기합구슬
411,4,真氣彈
411,5,Exploforce
411,6,Fokusstoß
411,7,Onda Certera
411,8,Focalcolpo
411,9,Focus Blast
411,11,きあいだま
411,12,真气弹
412,1,エナジーボール
412,3,에너지볼
412,4,能量球
412,5,Éco-Sphère
412,6,Energieball
412,7,Energibola
412,8,Energipalla
412,9,Energy Ball
412,11,エナジーボール
412,12,能量球
413,1,ブレイブバード
413,3,브레이브버드
413,4,勇鳥猛攻
413,5,Rapace
413,6,Sturzflug
413,7,Pájaro Osado
413,8,Baldeali
413,9,Brave Bird
413,11,ブレイブバード
413,12,勇鸟猛攻
414,1,だいちのちから
414,3,대지의힘
414,4,大地之力
414,5,Telluriforce
414,6,Erdkräfte
414,7,Tierra Viva
414,8,Geoforza
414,9,Earth Power
414,11,だいちのちから
414,12,大地之力
415,1,すりかえ
415,3,바꿔치기
415,4,掉包
415,5,Passe-Passe
415,6,Wechseldich
415,7,Trapicheo
415,8,Rapidscambio
415,9,Switcheroo
415,11,すりかえ
415,12,掉包
416,1,ギガインパクト
416,3,기가임팩트
416,4,終極衝擊
416,5,Giga Impact
416,6,Gigastoß
416,7,Gigaimpacto
416,8,Gigaimpatto
416,9,Giga Impact
416,11,ギガインパクト
416,12,终极冲击
417,1,わるだくみ
417,3,나쁜음모
417,4,詭計
417,5,Machination
417,6,Ränkeschmied
417,7,Maquinación
417,8,Congiura
417,9,Nasty Plot
417,11,わるだくみ
417,12,诡计
418,1,バレットパンチ
418,3,불릿펀치
418,4,子彈拳
418,5,Pisto-Poing
418,6,Patronenhieb
418,7,Puño Bala
418,8,Pugnoscarica
418,9,Bullet Punch
418,11,バレットパンチ
418,12,子弹拳
419,1,ゆきなだれ
419,3,눈사태
419,4,雪崩
419,5,Avalanche
419,6,Lawine
419,7,Alud
419,8,Slavina
419,9,Avalanche
419,11,ゆきなだれ
419,12,雪崩
420,1,こおりのつぶて
420,3,얼음뭉치
420,4,冰礫
420,5,Éclats Glace
420,6,Eissplitter
420,7,Canto Helado
420,8,Geloscheggia
420,9,Ice Shard
420,11,こおりのつぶて
420,12,冰砾
421,1,シャドークロー
421,3,섀도크루
421,4,暗影爪
421,5,Griffe Ombre
421,6,Dunkelklaue
421,7,Garra Umbría
421,8,Ombrartigli
421,9,Shadow Claw
421,11,シャドークロー
421,12,暗影爪
422,1,かみなりのキバ
422,3,번개엄니
422,4,雷電牙
422,5,Crocs Éclair
422,6,Donnerzahn
422,7,Colmillo Rayo
422,8,Fulmindenti
422,9,Thunder Fang
422,11,かみなりのキバ
422,12,雷电牙
423,1,こおりのキバ
423,3,얼음엄니
423,4,冰凍牙
423,5,Crocs Givre
423,6,Eiszahn
423,7,Colmillo Hielo
423,8,Gelodenti
423,9,Ice Fang
423,11,こおりのキバ
423,12,冰冻牙
424,1,ほのおのキバ
424,3,불꽃엄니
424,4,火焰牙
424,5,Crocs Feu
424,6,Feuerzahn
424,7,Colmillo Ígneo
424,8,Rogodenti
424,9,Fire Fang
424,11,ほのおのキバ
424,12,火焰牙
425,1,かげうち
425,3,야습
425,4,影子偷襲
425,5,Ombre Portée
425,6,Schattenstoß
425,7,Sombra Vil
425,8,Furtivombra
425,9,Shadow Sneak
425,11,かげうち
425,12,影子偷袭
426,1,どろばくだん
426,3,진흙폭탄
426,4,泥巴炸彈
426,5,Boue-Bombe
426,6,Schlammbombe
426,7,Bomba Fango
426,8,Pantanobomba
426,9,Mud Bomb
426,11,どろばくだん
426,12,泥巴炸弹
427,1,サイコカッター
427,3,사이코커터
427,4,精神利刃
427,5,Coupe Psycho
427,6,Psychoklinge
427,7,Psicocorte
427,8,Psicotaglio
427,9,Psycho Cut
427,11,サイコカッター
427,12,精神利刃
428,1,しねんのずつき
428,3,사념의박치기
428,4,意念頭錘
428,5,Psykoud’Boul
428,6,Zen-Kopfstoß
428,7,Cabezazo Zen
428,8,Cozzata Zen
428,9,Zen Headbutt
428,11,しねんのずつき
428,12,意念头锤
429,1,ミラーショット
429,3,미러숏
429,4,鏡光射擊
429,5,Miroi-Tir
429,6,Spiegelsalve
429,7,Disparo Espejo
429,8,Cristalcolpo
429,9,Mirror Shot
429,11,ミラーショット
429,12,镜光射击
430,1,ラスターカノン
430,3,러스터캐논
430,4,加農光炮
430,5,Luminocanon
430,6,Lichtkanone
430,7,Foco Resplandor
430,8,Cannonflash
430,9,Flash Cannon
430,11,ラスターカノン
430,12,加农光炮
431,1,ロッククライム
431,3,락클라임
431,4,攀岩
431,5,Escalade
431,6,Kraxler
431,7,Treparrocas
431,8,Scalaroccia
431,9,Rock Climb
431,11,ロッククライム
431,12,攀岩
432,1,きりばらい
432,3,안개제거
432,4,清除濃霧
432,5,Anti-Brume
432,6,Auflockern
432,7,Despejar
432,8,Scacciabruma
432,9,Defog
432,11,きりばらい
432,12,清除浓雾
433,1,トリックルーム
433,3,트릭룸
433,4,戲法空間
433,5,Distorsion
433,6,Bizarroraum
433,7,Espacio Raro
433,8,Distortozona
433,9,Trick Room
433,11,トリックルーム
433,12,戏法空间
434,1,りゅうせいぐん
434,3,용성군
434,4,流星群
434,5,Draco-Météore
434,6,Draco Meteor
434,7,Cometa Draco
434,8,Dragobolide
434,9,Draco Meteor
434,11,りゅうせいぐん
434,12,流星群
435,1,ほうでん
435,3,방전
435,4,放電
435,5,Coup d’Jus
435,6,Ladungsstoß
435,7,Chispazo
435,8,Scarica
435,9,Discharge
435,11,ほうでん
435,12,放电
436,1,ふんえん
436,3,분연
436,4,噴煙
436,5,Ébullilave
436,6,Flammensturm
436,7,Humareda
436,8,Lavasbuffo
436,9,Lava Plume
436,11,ふんえん
436,12,喷烟
437,1,リーフストーム
437,3,리프스톰
437,4,飛葉風暴
437,5,Tempête Verte
437,6,Blättersturm
437,7,Lluevehojas
437,8,Verdebufera
437,9,Leaf Storm
437,11,リーフストーム
437,12,飞叶风暴
438,1,パワーウィップ
438,3,파워휩
438,4,強力鞭打
438,5,Mégafouet
438,6,Blattgeißel
438,7,Latigazo
438,8,Vigorcolpo
438,9,Power Whip
438,11,パワーウィップ
438,12,强力鞭打
439,1,がんせきほう
439,3,암석포
439,4,岩石炮
439,5,Roc-Boulet
439,6,Felswerfer
439,7,Romperrocas
439,8,Devastomasso
439,9,Rock Wrecker
439,11,がんせきほう
439,12,岩石炮
440,1,クロスポイズン
440,3,크로스포이즌
440,4,十字毒刃
440,5,Poison Croix
440,6,Giftstreich
440,7,Veneno X
440,8,Velenocroce
440,9,Cross Poison
440,11,クロスポイズン
440,12,十字毒刃
441,1,ダストシュート
441,3,더스트슈트
441,4,垃圾射擊
441,5,Détricanon
441,6,Mülltreffer
441,7,Lanzamugre
441,8,Sporcolancio
441,9,Gunk Shot
441,11,ダストシュート
441,12,垃圾射击
442,1,アイアンヘッド
442,3,아이언헤드
442,4,鐵頭
442,5,Tête de Fer
442,6,Eisenschädel
442,7,Cabeza de Hierro
442,8,Metaltestata
442,9,Iron Head
442,11,アイアンヘッド
442,12,铁头
443,1,マグネットボム
443,3,마그넷봄
443,4,磁鐵炸彈
443,5,Bombe Aimant
443,6,Magnetbombe
443,7,Bomba Imán
443,8,Bombagnete
443,9,Magnet Bomb
443,11,マグネットボム
443,12,磁铁炸弹
444,1,ストーンエッジ
444,3,스톤에지
444,4,尖石攻擊
444,5,Lame de Roc
444,6,Steinkante
444,7,Roca Afilada
444,8,Pietrataglio
444,9,Stone Edge
444,11,ストーンエッジ
444,12,尖石攻击
445,1,ゆうわく
445,3,유혹
445,4,誘惑
445,5,Séduction
445,6,Liebreiz
445,7,Seducción
445,8,Incanto
445,9,Captivate
445,11,ゆうわく
445,12,诱惑
446,1,ステルスロック
446,3,스텔스록
446,4,隱形岩
446,5,Piège de Roc
446,6,Tarnsteine
446,7,Trampa Rocas
446,8,Levitoroccia
446,9,Stealth Rock
446,11,ステルスロック
446,12,隐形岩
447,1,くさむすび
447,3,풀묶기
447,4,打草結
447,5,Nœud Herbe
447,6,Strauchler
447,7,Hierba Lazo
447,8,Laccioerboso
447,9,Grass Knot
447,11,くさむすび
447,12,打草结
448,1,おしゃべり
448,3,수다
448,4,喋喋不休
448,5,Babil
448,6,Geschwätz
448,7,Cháchara
448,8,Schiamazzo
448,9,Chatter
448,11,おしゃべり
448,12,喋喋不休
449,1,さばきのつぶて
449,3,심판의뭉치
449,4,制裁光礫
449,5,Jugement
449,6,Urteilskraft
449,7,Sentencia
449,8,Giudizio
449,9,Judgment
449,11,さばきのつぶて
449,12,制裁光砾
450,1,むしくい
450,3,벌레먹음
450,4,蟲咬
450,5,Piqûre
450,6,Käferbiss
450,7,Picadura
450,8,Coleomorso
450,9,Bug Bite
450,11,むしくい
450,12,虫咬
451,1,チャージビーム
451,3,차지빔
451,4,充電光束
451,5,Rayon Chargé
451,6,Ladestrahl
451,7,Rayo Carga
451,8,Raggioscossa
451,9,Charge Beam
451,11,チャージビーム
451,12,充电光束
452,1,ウッドハンマー
452,3,우드해머
452,4,木槌
452,5,Martobois
452,6,Holzhammer
452,7,Mazazo
452,8,Mazzuolegno
452,9,Wood Hammer
452,11,ウッドハンマー
452,12,木槌
453,1,アクアジェット
453,3,아쿠아제트
453,4,水流噴射
453,5,Aqua-Jet
453,6,Wasserdüse
453,7,Acua Jet
453,8,Acquagetto
453,9,Aqua Jet
453,11,アクアジェット
453,12,水流喷射
454,1,こうげきしれい
454,3,공격지령
454,4,攻擊指令
454,5,Appel Attaque
454,6,Schlagbefehl
454,7,Al Ataque
454,8,Comandourto
454,9,Attack Order
454,11,こうげきしれい
454,12,攻击指令
455,1,ぼうぎょしれい
455,3,방어지령
455,4,防禦指令
455,5,Appel Défense
455,6,Blockbefehl
455,7,A Defender
455,8,Comandoscudo
455,9,Defend Order
455,11,ぼうぎょしれい
455,12,防御指令
456,1,かいふくしれい
456,3,회복지령
456,4,回復指令
456,5,Appel Soins
456,6,Heilbefehl
456,7,Auxilio
456,8,Comandocura
456,9,Heal Order
456,11,かいふくしれい
456,12,回复指令
457,1,もろはのずつき
457,3,양날박치기
457,4,雙刃頭錘
457,5,Fracass’Tête
457,6,Kopfstoß
457,7,Testarazo
457,8,Zuccata
457,9,Head Smash
457,11,もろはのずつき
457,12,双刃头锤
458,1,ダブルアタック
458,3,더블어택
458,4,二連擊
458,5,Coup Double
458,6,Doppelschlag
458,7,Doble Golpe
458,8,Doppiosmash
458,9,Double Hit
458,11,ダブルアタック
458,12,二连击
459,1,ときのほうこう
459,3,시간의포효
459,4,時光咆哮
459,5,Hurle-Temps
459,6,Zeitenlärm
459,7,Distorsión
459,8,Fragortempo
459,9,Roar of Time
459,11,ときのほうこう
459,12,时光咆哮
460,1,あくうせつだん
460,3,공간절단
460,4,亞空裂斬
460,5,Spatio-Rift
460,6,Raumschlag
460,7,Corte Vacío
460,8,Fendispazio
460,9,Spacial Rend
460,11,あくうせつだん
460,12,亚空裂斩
461,1,みかづきのまい
461,3,초승달춤
461,4,新月舞
461,5,Danse Lune
461,6,Lunartanz
461,7,Danza Lunar
461,8,Lunardanza
461,9,Lunar Dance
461,11,みかづきのまい
461,12,新月舞
462,1,にぎりつぶす
462,3,묵사발
462,4,捏碎
462,5,Presse
462,6,Quetschgriff
462,7,Agarrón
462,8,Sbriciolmano
462,9,Crush Grip
462,11,にぎりつぶす
462,12,捏碎
463,1,マグマストーム
463,3,마그마스톰
463,4,熔岩風暴
463,5,Vortex Magma
463,6,Lavasturm
463,7,Lluvia Ígnea
463,8,Magmaclisma
463,9,Magma Storm
463,11,マグマストーム
463,12,熔岩风暴
464,1,ダークホール
464,3,다크홀
464,4,暗黑洞
464,5,Trou Noir
464,6,Schlummerort
464,7,Brecha Negra
464,8,Vuototetro
464,9,Dark Void
464,11,ダークホール
464,12,暗黑洞
465,1,シードフレア
465,3,시드플레어
465,4,種子閃光
465,5,Fulmigraine
465,6,Schocksamen
465,7,Fogonazo
465,8,Infuriaseme
465,9,Seed Flare
465,11,シードフレア
465,12,种子闪光
466,1,あやしいかぜ
466,3,괴상한바람
466,4,奇異之風
466,5,Vent Mauvais
466,6,Unheilböen
466,7,Viento Aciago
466,8,Funestovento
466,9,Ominous Wind
466,11,あやしいかぜ
466,12,奇异之风
467,1,シャドーダイブ
467,3,섀도다이브
467,4,暗影潛襲
467,5,Revenant
467,6,Schemenkraft
467,7,Golpe Umbrío
467,8,Oscurotuffo
467,9,Shadow Force
467,11,シャドーダイブ
467,12,暗影潜袭
468,1,つめとぎ
468,3,손톱갈기
468,4,磨爪
468,5,Aiguisage
468,6,Klauenwetzer
468,7,Afilagarras
468,8,Unghiaguzze
468,9,Hone Claws
468,11,つめとぎ
468,12,磨爪
469,1,ワイドガード
469,3,와이드가드
469,4,廣域防守
469,5,Garde Large
469,6,Rundumschutz
469,7,Vastaguardia
469,8,Bodyguard
469,9,Wide Guard
469,11,ワイドガード
469,12,广域防守
470,1,ガードシェア
470,3,가드셰어
470,4,防守平分
470,5,Partage Garde
470,6,Schutzteiler
470,7,Isoguardia
470,8,Paridifesa
470,9,Guard Split
470,11,ガードシェア
470,12,防守平分
471,1,パワーシェア
471,3,파워셰어
471,4,力量平分
471,5,Partage Force
471,6,Kraftteiler
471,7,Isofuerza
471,8,Pariattacco
471,9,Power Split
471,11,パワーシェア
471,12,力量平分
472,1,ワンダールーム
472,3,원더룸
472,4,奇妙空間
472,5,Zone Étrange
472,6,Wunderraum
472,7,Zona Extraña
472,8,Mirabilzona
472,9,Wonder Room
472,11,ワンダールーム
472,12,奇妙空间
473,1,サイコショック
473,3,사이코쇼크
473,4,精神衝擊
473,5,Choc Psy
473,6,Psychoschock
473,7,Psicocarga
473,8,Psicoshock
473,9,Psyshock
473,11,サイコショック
473,12,精神冲击
474,1,ベノムショック
474,3,베놈쇼크
474,4,毒液衝擊
474,5,Choc Venin
474,6,Giftschock
474,7,Carga Tóxica
474,8,Velenoshock
474,9,Venoshock
474,11,ベノムショック
474,12,毒液冲击
475,1,ボディパージ
475,3,바디퍼지
475,4,身體輕量化
475,5,Allègement
475,6,Autotomie
475,7,Aligerar
475,8,Sganciapesi
475,9,Autotomize
475,11,ボディパージ
475,12,身体轻量化
476,1,いかりのこな
476,3,분노가루
476,4,憤怒粉
476,5,Poudre Fureur
476,6,Wutpulver
476,7,Polvo Ira
476,8,Polverabbia
476,9,Rage Powder
476,11,いかりのこな
476,12,愤怒粉
477,1,テレキネシス
477,3,텔레키네시스
477,4,意念移物
477,5,Lévikinésie
477,6,Telekinese
477,7,Telequinesis
477,8,Telecinesi
477,9,Telekinesis
477,11,テレキネシス
477,12,意念移物
478,1,マジックルーム
478,3,매직룸
478,4,魔法空間
478,5,Zone Magique
478,6,Magieraum
478,7,Zona Mágica
478,8,Magicozona
478,9,Magic Room
478,11,マジックルーム
478,12,魔法空间
479,1,うちおとす
479,3,떨어뜨리기
479,4,擊落
479,5,Anti-Air
479,6,Katapult
479,7,Antiaéreo
479,8,Abbattimento
479,9,Smack Down
479,11,うちおとす
479,12,击落
480,1,やまあらし
480,3,업어후리기
480,4,山嵐摔
480,5,Yama Arashi
480,6,Bergsturm
480,7,Llave Corsé
480,8,Tempestretta
480,9,Storm Throw
480,11,やまあらし
480,12,山岚摔
481,1,はじけるほのお
481,3,불꽃튀기기
481,4,烈焰濺射
481,5,Rebondifeu
481,6,Funkenflug
481,7,Pirotecnia
481,8,Pirolancio
481,9,Flame Burst
481,11,はじけるほのお
481,12,烈焰溅射
482,1,ヘドロウェーブ
482,3,오물웨이브
482,4,污泥波
482,5,Cradovague
482,6,Schlammwoge
482,7,Onda Tóxica
482,8,Fangonda
482,9,Sludge Wave
482,11,ヘドロウェーブ
482,12,污泥波
483,1,ちょうのまい
483,3,나비춤
483,4,蝶舞
483,5,Papillodanse
483,6,Falterreigen
483,7,Danza Aleteo
483,8,Eledanza
483,9,Quiver Dance
483,11,ちょうのまい
483,12,蝶舞
484,1,ヘビーボンバー
484,3,헤비봄버
484,4,重磅衝撞
484,5,Tacle Lourd
484,6,Rammboss
484,7,Cuerpo Pesado
484,8,Pesobomba
484,9,Heavy Slam
484,11,ヘビーボンバー
484,12,重磅冲撞
485,1,シンクロノイズ
485,3,싱크로노이즈
485,4,同步干擾
485,5,Synchropeine
485,6,Synchrolärm
485,7,Sincrorruido
485,8,Sincrumore
485,9,Synchronoise
485,11,シンクロノイズ
485,12,同步干扰
486,1,エレキボール
486,3,일렉트릭볼
486,4,電球
486,5,Boule Élek
486,6,Elektroball
486,7,Bola Voltio
486,8,Energisfera
486,9,Electro Ball
486,11,エレキボール
486,12,电球
487,1,みずびたし
487,3,물붓기
487,4,浸水
487,5,Détrempage
487,6,Überflutung
487,7,Anegar
487,8,Inondazione
487,9,Soak
487,11,みずびたし
487,12,浸水
488,1,ニトロチャージ
488,3,니트로차지
488,4,蓄能焰襲
488,5,Nitrocharge
488,6,Nitroladung
488,7,Nitrocarga
488,8,Nitrocarica
488,9,Flame Charge
488,11,ニトロチャージ
488,12,蓄能焰袭
489,1,とぐろをまく
489,3,똬리틀기
489,4,盤蜷
489,5,Enroulement
489,6,Einrollen
489,7,Enrosque
489,8,Arrotola
489,9,Coil
489,11,とぐろをまく
489,12,盘蜷
490,1,ローキック
490,3,로킥
490,4,下盤踢
490,5,Balayette
490,6,Fußtritt
490,7,Puntapié
490,8,Calciobasso
490,9,Low Sweep
490,11,ローキック
490,12,下盘踢
491,1,アシッドボム
491,3,애시드봄
491,4,酸液炸彈
491,5,Bombe Acide
491,6,Säurespeier
491,7,Bomba Ácida
491,8,Acidobomba
491,9,Acid Spray
491,11,アシッドボム
491,12,酸液炸弹
492,1,イカサマ
492,3,속임수
492,4,欺詐
492,5,Tricherie
492,6,Schmarotzer
492,7,Juego Sucio
492,8,Ripicca
492,9,Foul Play
492,11,イカサマ
492,12,欺诈
493,1,シンプルビーム
493,3,심플빔
493,4,單純光束
493,5,Rayon Simple
493,6,Wankelstrahl
493,7,Onda Simple
493,8,Ondisinvolta
493,9,Simple Beam
493,11,シンプルビーム
493,12,单纯光束
494,1,なかまづくり
494,3,동료만들기
494,4,找夥伴
494,5,Ten-Danse
494,6,Zwango
494,7,Danza Amiga
494,8,Saltamicizia
494,9,Entrainment
494,11,なかまづくり
494,12,找伙伴
495,1,おさきにどうぞ
495,3,당신먼저
495,4,您先請
495,5,Après Vous
495,6,Galanterie
495,7,Cede Paso
495,8,Cortesia
495,9,After You
495,11,おさきにどうぞ
495,12,您先请
496,1,りんしょう
496,3,돌림노래
496,4,輪唱
496,5,Chant Canon
496,6,Kanon
496,7,Canon
496,8,Coro
496,9,Round
496,11,りんしょう
496,12,轮唱
497,1,エコーボイス
497,3,에코보이스
497,4,回聲
497,5,Écho
497,6,Widerhall
497,7,Eco Voz
497,8,Echeggiavoce
497,9,Echoed Voice
497,11,エコーボイス
497,12,回声
498,1,なしくずし
498,3,야금야금
498,4,逐步擊破
498,5,Attrition
498,6,Zermürben
498,7,Guardia Baja
498,8,Insidia
498,9,Chip Away
498,11,なしくずし
498,12,逐步击破
499,1,クリアスモッグ
499,3,클리어스모그
499,4,清除之煙
499,5,Bain de Smog
499,6,Klärsmog
499,7,Niebla Clara
499,8,Pulifumo
499,9,Clear Smog
499,11,クリアスモッグ
499,12,清除之烟
500,1,アシストパワー
500,3,어시스트파워
500,4,輔助力量
500,5,Force Ajoutée
500,6,Kraftvorrat
500,7,Poder Reserva
500,8,Veicolaforza
500,9,Stored Power
500,11,アシストパワー
500,12,辅助力量
501,1,ファストガード
501,3,퍼스트가드
501,4,快速防守
501,5,Prévention
501,6,Rapidschutz
501,7,Anticipo
501,8,Anticipo
501,9,Quick Guard
501,11,ファストガード
501,12,快速防守
502,1,サイドチェンジ
502,3,사이드체인지
502,4,交換場地
502,5,Interversion
502,6,Seitentausch
502,7,Cambio de Banda
502,8,Cambiaposto
502,9,Ally Switch
502,11,サイドチェンジ
502,12,交换场地
503,1,ねっとう
503,3,열탕
503,4,熱水
503,5,Ébullition
503,6,Siedewasser
503,7,Escaldar
503,8,Idrovampata
503,9,Scald
503,11,ねっとう
503,12,热水
504,1,からをやぶる
504,3,껍질깨기
504,4,破殼
504,5,Exuviation
504,6,Hausbruch
504,7,Rompecoraza
504,8,Gettaguscio
504,9,Shell Smash
504,11,からをやぶる
504,12,破壳
505,1,いやしのはどう
505,3,치유파동
505,4,治癒波動
505,5,Vibra Soin
505,6,Heilwoge
505,7,Pulso Cura
505,8,Ondasana
505,9,Heal Pulse
505,11,いやしのはどう
505,12,治愈波动
506,1,たたりめ
506,3,병상첨병
506,4,禍不單行
506,5,Châtiment
506,6,Bürde
506,7,Infortunio
506,8,Sciagura
506,9,Hex
506,11,たたりめ
506,12,祸不单行
507,1,フリーフォール
507,3,프리폴
507,4,自由落體
507,5,Chute Libre
507,6,Freier Fall
507,7,Caída Libre
507,8,Cadutalibera
507,9,Sky Drop
507,11,フリーフォール
507,12,自由落体
508,1,ギアチェンジ
508,3,기어체인지
508,4,換檔
508,5,Chgt Vitesse
508,6,Gangwechsel
508,7,Cambio de Marcha
508,8,Cambiomarcia
508,9,Shift Gear
508,11,ギアチェンジ
508,12,换档
509,1,ともえなげ
509,3,배대뒤치기
509,4,巴投
509,5,Projection
509,6,Überkopfwurf
509,7,Llave Giro
509,8,Ribaltiro
509,9,Circle Throw
509,11,ともえなげ
509,12,巴投
510,1,やきつくす
510,3,불태우기
510,4,燒盡
510,5,Calcination
510,6,Einäschern
510,7,Calcinación
510,8,Bruciatutto
510,9,Incinerate
510,11,やきつくす
510,12,烧尽
511,1,さきおくり
511,3,순서미루기
511,4,延後
511,5,À la Queue
511,6,Verzögerung
511,7,Último Lugar
511,8,Spintone
511,9,Quash
511,11,さきおくり
511,12,延后
512,1,アクロバット
512,3,애크러뱃
512,4,雜技
512,5,Acrobatie
512,6,Akrobatik
512,7,Acróbata
512,8,Acrobazia
512,9,Acrobatics
512,11,アクロバット
512,12,杂技
513,1,ミラータイプ
513,3,미러타입
513,4,鏡面屬性
513,5,Copie-Type
513,6,Typenspiegel
513,7,Clonatipo
513,8,Riflettipo
513,9,Reflect Type
513,11,ミラータイプ
513,12,镜面属性
514,1,かたきうち
514,3,원수갚기
514,4,報仇
514,5,Vengeance
514,6,Heimzahlung
514,7,Represalia
514,8,Nemesi
514,9,Retaliate
514,11,かたきうち
514,12,报仇
515,1,いのちがけ
515,3,목숨걸기
515,4,搏命
515,5,Tout ou Rien
515,6,Wagemut
515,7,Sacrificio
515,8,Azzardo
515,9,Final Gambit
515,11,いのちがけ
515,12,搏命
516,1,ギフトパス
516,3,기프트패스
516,4,傳遞禮物
516,5,Passe-Cadeau
516,6,Offerte
516,7,Ofrenda
516,8,Cediregalo
516,9,Bestow
516,11,ギフトパス
516,12,传递礼物
517,1,れんごく
517,3,연옥
517,4,煉獄
517,5,Feu d’Enfer
517,6,Inferno
517,7,Infierno
517,8,Marchiatura
517,9,Inferno
517,11,れんごく
517,12,炼狱
518,1,みずのちかい
518,3,물의맹세
518,4,水之誓約
518,5,Aire d’Eau
518,6,Wassersäulen
518,7,Voto Agua
518,8,Acquapatto
518,9,Water Pledge
518,11,みずのちかい
518,12,水之誓约
519,1,ほのおのちかい
519,3,불꽃의맹세
519,4,火之誓約
519,5,Aire de Feu
519,6,Feuersäulen
519,7,Voto Fuego
519,8,Fiammapatto
519,9,Fire Pledge
519,11,ほのおのちかい
519,12,火之誓约
520,1,くさのちかい
520,3,풀의맹세
520,4,草之誓約
520,5,Aire d’Herbe
520,6,Pflanzensäulen
520,7,Voto Planta
520,8,Erbapatto
520,9,Grass Pledge
520,11,くさのちかい
520,12,草之誓约
521,1,ボルトチェンジ
521,3,볼트체인지
521,4,伏特替換
521,5,Change Éclair
521,6,Voltwechsel
521,7,Voltiocambio
521,8,Invertivolt
521,9,Volt Switch
521,11,ボルトチェンジ
521,12,伏特替换
522,1,むしのていこう
522,3,벌레의저항
522,4,蟲之抵抗
522,5,Survinsecte
522,6,Käfertrutz
522,7,Estoicismo
522,8,Entomoblocco
522,9,Struggle Bug
522,11,むしのていこう
522,12,虫之抵抗
523,1,じならし
523,3,땅고르기
523,4,重踏
523,5,Piétisol
523,6,Dampfwalze
523,7,Terratemblor
523,8,Battiterra
523,9,Bulldoze
523,11,じならし
523,12,重踏
524,1,こおりのいぶき
524,3,얼음숨결
524,4,冰息
524,5,Souffle Glacé
524,6,Eisesodem
524,7,Vaho Gélido
524,8,Alitogelido
524,9,Frost Breath
524,11,こおりのいぶき
524,12,冰息
525,1,ドラゴンテール
525,3,드래곤테일
525,4,龍尾
525,5,Draco-Queue
525,6,Drachenrute
525,7,Cola Dragón
525,8,Codadrago
525,9,Dragon Tail
525,11,ドラゴンテール
525,12,龙尾
526,1,ふるいたてる
526,3,분발
526,4,自我激勵
526,5,Rengorgement
526,6,Kraftschub
526,7,Avivar
526,8,Cuordileone
526,9,Work Up
526,11,ふるいたてる
526,12,自我激励
527,1,エレキネット
527,3,일렉트릭네트
527,4,電網
527,5,Toile Élek
527,6,Elektronetz
527,7,Electrotela
527,8,Elettrotela
527,9,Electroweb
527,11,エレキネット
527,12,电网
528,1,ワイルドボルト
528,3,와일드볼트
528,4,瘋狂伏特
528,5,Éclair Fou
528,6,Stromstoß
528,7,Voltio Cruel
528,8,Sprizzalampo
528,9,Wild Charge
528,11,ワイルドボルト
528,12,疯狂伏特
529,1,ドリルライナー
529,3,드릴라이너
529,4,直衝鑽
529,5,Tunnelier
529,6,Schlagbohrer
529,7,Taladradora
529,8,Giravvita
529,9,Drill Run
529,11,ドリルライナー
529,12,直冲钻
530,1,ダブルチョップ
530,3,더블촙
530,4,二連劈
530,5,Double Baffe
530,6,Doppelhieb
530,7,Golpe Bis
530,8,Doppiocolpo
530,9,Dual Chop
530,11,ダブルチョップ
530,12,二连劈
531,1,ハートスタンプ
531,3,하트스탬프
531,4,愛心印章
531,5,Crève-Cœur
531,6,Herzstempel
531,7,Arrumaco
531,8,Cuorestampo
531,9,Heart Stamp
531,11,ハートスタンプ
531,12,爱心印章
532,1,ウッドホーン
532,3,우드호른
532,4,木角
532,5,Encornebois
532,6,Holzgeweih
532,7,Asta Drenaje
532,8,Legnicorno
532,9,Horn Leech
532,11,ウッドホーン
532,12,木角
533,1,せいなるつるぎ
533,3,성스러운칼
533,4,聖劍
533,5,Lame Sainte
533,6,Sanctoklinge
533,7,Espada Santa
533,8,Spadasolenne
533,9,Sacred Sword
533,11,せいなるつるぎ
533,12,圣剑
534,1,シェルブレード
534,3,셸블레이드
534,4,貝殼刃
534,5,Coqui-Lame
534,6,Kalkklinge
534,7,Concha Filo
534,8,Conchilama
534,9,Razor Shell
534,11,シェルブレード
534,12,贝壳刃
535,1,ヒートスタンプ
535,3,히트스탬프
535,4,高溫重壓
535,5,Tacle Feu
535,6,Brandstempel
535,7,Golpe Calor
535,8,Marchiafuoco
535,9,Heat Crash
535,11,ヒートスタンプ
535,12,高温重压
536,1,グラスミキサー
536,3,그래스믹서
536,4,青草攪拌器
536,5,Phytomixeur
