id,version_group_id,encounter_method_id,slot,rarity
3905,17,1,3,30
3906,17,1,4,20
3907,17,1,5,10
3908,17,1,6,10
3909,18,34,1,70
3910,18,34,2,70
3911,18,34,3,50
3912,18,34,4,30
3913,18,34,5,30
3914,18,34,6,20
3915,18,32,1,100
3916,18,33,1,15
3917,18,33,2,15
3918,18,33,3,15
3919,18,37,1,15
3920,18,1,1,30
3921,18,1,2,30
3922,18,1,3,30
3923,18,1,4,20
3924,18,1,5,10
3925,18,1,6,10
3926,18,34,1,70
3927,18,34,2,70
3928,18,34,3,50
3929,18,34,4,30
3930,18,34,5,30
3931,18,34,6,20
3932,18,32,1,100
3933,18,33,1,15
3934,18,33,2,15
3935,18,33,3,15
3936,18,37,1,15
3937,18,1,1,30
3938,18,1,2,30
3939,18,1,3,30
3940,18,1,4,20
3941,18,1,5,10
3942,18,1,6,10
3943,17,33,1,15
3944,17,33,2,15
3945,17,1,1,30
3946,17,1,2,30
3947,17,1,3,20
3948,17,1,4,20
3949,17,1,5,10
3950,17,1,6,10
3951,17,1,7,10
3952,17,33,1,15
3953,17,33,2,15
3954,17,1,1,30
3955,17,1,2,30
3956,17,1,3,20
3957,17,1,4,20
3958,17,1,5,10
3959,17,1,6,10
3960,17,1,7,10
3961,18,33,1,15
3962,18,33,2,15
3963,18,33,3,15
3964,18,1,1,30
3965,18,1,2,30
3966,18,1,3,20
3967,18,1,4,20
3968,18,1,5,10
3969,18,1,6,10
3970,18,1,7,10
3971,18,33,1,15
3972,18,33,2,15
3973,18,33,3,15
3974,18,1,1,30
3975,18,1,2,30
3976,18,1,3,20
3977,18,1,4,20
3978,18,1,5,10
3979,18,1,6,10
3980,18,1,7,10
3981,17,34,1,70
3982,17,34,2,30
3983,17,33,1,15
3984,17,33,2,15
3985,17,1,1,30
3986,17,1,2,30
3987,17,1,3,20
3988,17,1,4,20
3989,17,1,5,10
3990,17,1,6,10
3991,17,1,7,10
3992,17,34,1,70
3993,17,34,2,30
3994,17,33,1,15
3995,17,33,2,15
3996,17,1,1,30
3997,17,1,2,30
3998,17,1,3,20
3999,17,1,4,20
4000,17,1,5,10
4001,17,1,6,10
4002,17,1,7,10
4003,18,34,1,70
4004,18,34,2,30
4005,18,33,1,15
4006,18,33,2,15
4007,18,33,3,15
4008,18,1,1,30
4009,18,1,2,30
4010,18,1,3,20
4011,18,1,4,20
4012,18,1,5,10
4013,18,1,6,10
4014,18,1,7,10
4015,18,1,8,10
4016,18,1,9,10
4017,18,1,10,10
4018,18,34,1,70
4019,18,34,2,30
4020,18,33,1,15
4021,18,33,2,15
4022,18,33,3,15
4023,18,1,1,30
4024,18,1,2,30
4025,18,1,3,20
4026,18,1,4,20
4027,18,1,5,10
4028,18,1,6,10
4029,18,1,7,10
4030,18,1,8,10
4031,18,1,9,10
4032,18,1,10,10
4033,17,35,1,100
4034,17,34,1,80
4035,17,34,2,20
4036,17,33,1,15
4037,17,33,2,15
4038,17,1,1,20
4039,17,1,2,20
4040,17,1,3,20
4041,17,1,4,10
4042,17,1,5,10
4043,17,1,6,10
4044,17,1,7,10
4045,17,1,8,10
4046,17,35,1,100
4047,17,34,1,80
4048,17,34,2,20
4049,17,33,1,15
4050,17,33,2,15
4051,17,1,1,20
4052,17,1,2,20
4053,17,1,3,20
4054,17,1,4,10
4055,17,1,5,10
4056,17,1,6,10
4057,17,1,7,10
4058,17,1,8,10
4059,18,35,1,100
4060,18,34,1,60
4061,18,34,2,20
4062,18,34,3,20
4063,18,33,1,15
4064,18,33,2,15
4065,18,33,3,15
4066,18,37,1,15
4067,18,1,1,20
4068,18,1,2,20
4069,18,1,3,20
4070,18,1,4,10
4071,18,1,5,10
4072,18,1,6,10
4073,18,1,7,10
4074,18,1,8,10
4075,18,35,1,100
4076,18,34,1,60
4077,18,34,2,20
4078,18,34,3,20
4079,18,33,1,15
4080,18,33,2,15
4081,18,33,3,15
4082,18,37,1,15
4083,18,1,1,20
4084,18,1,2,20
4085,18,1,3,20
4086,18,1,4,10
4087,18,1,5,10
4088,18,1,6,10
4089,18,1,7,10
4090,18,1,8,10
4091,17,35,1,100
4092,17,34,1,90
4093,17,34,2,10
4094,17,34,3,50
4095,17,34,4,40
4096,17,34,5,10
4097,17,32,1,100
4098,17,20,1,100
4099,17,33,1,15
4100,17,33,2,15
4101,17,33,3,15
4102,17,37,1,15
4103,17,37,2,15
4104,17,4,1,79
4105,17,4,2,20
4106,17,4,3,1
4107,17,5,1,30
4108,17,5,2,25
4109,17,5,3,20
4110,17,5,4,20
4111,17,5,5,5
4112,17,1,1,30
4113,17,1,2,30
4114,17,1,3,30
4115,17,1,4,20
4116,17,1,5,10
4117,17,1,6,10
4118,17,35,1,100
4119,17,34,1,90
4120,17,34,2,10
4121,17,34,3,50
4122,17,34,4,40
4123,17,34,5,10
4124,17,32,1,100
4125,17,20,1,100
4126,17,33,1,15
4127,17,33,2,15
4128,17,33,3,15
4129,17,37,1,15
4130,17,37,2,15
4131,17,4,1,79
4132,17,4,2,20
4133,17,4,3,1
4134,17,5,1,30
4135,17,5,2,25
4136,17,5,3,20
4137,17,5,4,20
4138,17,5,5,5
4139,17,1,1,30
4140,17,1,2,30
4141,17,1,3,30
4142,17,1,4,20
4143,17,1,5,10
4144,17,1,6,10
4145,18,35,1,100
4146,18,32,1,100
4147,18,1,1,30
4148,18,1,2,20
4149,18,1,3,20
4150,18,1,4,20
4151,18,1,5,10
4152,18,35,1,100
4153,18,32,1,100
4154,18,1,1,30
4155,18,1,2,20
4156,18,1,3,20
4157,18,1,4,20
4158,18,1,5,10
4159,17,33,1,15
4160,17,1,1,70
4161,17,1,2,30
4162,17,1,3,100
4163,17,33,1,15
4164,17,1,1,70
4165,17,1,2,30
4166,17,1,3,100
4167,18,33,1,15
4168,18,33,2,15
4169,18,1,1,40
4170,18,1,2,30
4171,18,1,3,15
4172,18,1,4,15
4173,18,33,1,15
4174,18,33,2,15
4175,18,1,1,40
4176,18,1,2,30
4177,18,1,3,15
4178,18,1,4,15
4179,18,36,1,100
4180,18,36,1,100
4181,17,20,1,100
4182,17,20,1,100
4183,18,20,1,100
4184,18,20,1,100
4185,17,20,1,100
4186,17,20,1,100
4187,18,20,1,100
4188,18,20,1,100
4189,17,20,1,100
4190,17,20,1,100
4191,18,20,1,100
4192,18,20,1,100
4193,17,20,1,100
4194,17,20,1,100
4195,18,20,1,100
4196,18,20,1,100
4197,18,1,1,70
4198,18,1,2,30
4199,18,1,1,70
4200,18,1,2,30
4201,17,18,1,100
4202,17,18,1,100
4203,18,18,1,100
4204,18,18,1,100
4205,17,34,1,50
4206,17,34,2,40
4207,17,34,3,10
4208,17,36,1,100
4209,17,33,1,15
4210,17,33,2,15
4211,17,37,1,15
4212,17,37,2,15
4213,17,4,1,79
4214,17,4,2,20
4215,17,4,3,1
4216,17,34,1,50
4217,17,34,2,40
4218,17,34,3,10
4219,17,36,1,100
4220,17,33,1,15
4221,17,33,2,15
4222,17,37,1,15
4223,17,37,2,15
4224,17,4,1,79
4225,17,4,2,20
4226,17,4,3,1
4227,18,34,1,40
4228,18,34,2,35
4229,18,34,3,25
4230,18,36,1,100
4231,18,33,1,15
4232,18,33,2,15
4233,18,37,1,15
4234,18,37,2,15
4235,18,4,1,55
4236,18,4,2,40
4237,18,4,3,5
4238,18,34,1,40
4239,18,34,2,35
4240,18,34,3,25
4241,18,36,1,100
4242,18,33,1,15
4243,18,33,2,15
4244,18,37,1,15
4245,18,37,2,15
4246,18,4,1,55
4247,18,4,2,40
4248,18,4,3,5
4249,17,34,1,50
4250,17,34,2,50
4251,17,32,1,100
4252,17,33,1,15
4253,17,33,2,15
4254,17,37,1,15
4255,17,37,2,15
4256,17,4,1,99
4257,17,4,2,1
4258,17,5,1,80
4259,17,5,2,20
4260,17,1,1,70
4261,17,1,2,30
4262,17,34,1,50
4263,17,34,2,50
4264,17,32,1,100
4265,17,33,1,15
4266,17,33,2,15
4267,17,37,1,15
4268,17,37,2,15
4269,17,4,1,99
4270,17,4,2,1
4271,17,5,1,80
4272,17,5,2,20
4273,17,1,1,70
4274,17,1,2,30
4275,18,34,1,60
4276,18,34,2,40
4277,18,32,1,100
4278,18,33,1,15
4279,18,33,2,15
4280,18,33,3,15
4281,18,33,4,15
4282,18,33,5,15
4283,18,37,1,15
4284,18,37,2,15
4285,18,4,1,90
4286,18,4,2,10
4287,18,5,1,55
4288,18,5,2,30
4289,18,5,3,10
4290,18,5,4,5
4291,18,1,1,30
4292,18,1,2,30
4293,18,1,3,20
4294,18,1,4,20
4295,18,34,1,60
4296,18,34,2,40
4297,18,32,1,100
4298,18,33,1,15
4299,18,33,2,15
4300,18,33,3,15
4301,18,33,4,15
4302,18,33,5,15
4303,18,37,1,15
4304,18,37,2,15
4305,18,4,1,90
4306,18,4,2,10
4307,18,5,1,55
4308,18,5,2,30
4309,18,5,3,10
4310,18,5,4,5
4311,18,1,1,30
4312,18,1,2,30
4313,18,1,3,20
4314,18,1,4,20
4315,17,33,1,15
4316,17,4,1,79
4317,17,4,2,20
4318,17,4,3,1
4319,17,5,1,40
4320,17,5,2,40
4321,17,5,3,20
4322,17,33,1,15
4323,17,4,1,79
4324,17,4,2,20
4325,17,4,3,1
4326,17,5,1,40
4327,17,5,2,40
4328,17,5,3,20
4329,17,34,1,50
4330,17,34,2,30
4331,17,34,3,20
4332,17,32,1,100
4333,17,36,1,100
4334,17,33,1,10
4335,17,33,2,10
4336,17,33,3,1
4337,17,33,4,15
4338,17,37,1,15
4339,17,4,1,79
4340,17,4,2,20
4341,17,4,3,1
4342,17,1,1,30
4343,17,1,2,30
4344,17,1,3,30
4345,17,1,4,20
4346,17,1,5,10
4347,17,1,6,10
4348,17,34,1,50
4349,17,34,2,30
4350,17,34,3,20
4351,17,32,1,100
4352,17,36,1,100
4353,17,33,1,10
4354,17,33,2,10
4355,17,33,3,1
4356,17,33,4,15
4357,17,37,1,15
4358,17,4,1,79
4359,17,4,2,20
4360,17,4,3,1
4361,17,1,1,30
4362,17,1,2,30
4363,17,1,3,30
4364,17,1,4,20
4365,17,1,5,10
4366,17,1,6,10
4367,18,34,1,40
4368,18,34,2,35
4369,18,34,3,25
4370,18,32,1,100
4371,18,36,1,100
4372,18,33,1,11
4373,18,33,2,10
4374,18,33,3,1
4375,18,33,4,15
4376,18,37,1,15
4377,18,4,1,55
4378,18,4,2,40
4379,18,4,3,5
4380,18,1,1,30
4381,18,1,2,30
4382,18,1,3,30
4383,18,1,4,20
4384,18,1,5,10
4385,18,1,6,10
4386,18,34,1,40
4387,18,34,2,35
4388,18,34,3,25
4389,18,32,1,100
4390,18,36,1,100
4391,18,33,1,11
4392,18,33,2,10
4393,18,33,3,1
4394,18,33,4,15
4395,18,37,1,15
4396,18,4,1,55
4397,18,4,2,40
4398,18,4,3,5
4399,18,1,1,30
4400,18,1,2,30
4401,18,1,3,30
4402,18,1,4,20
4403,18,1,5,10
4404,18,1,6,10
4405,18,20,1,100
4406,18,20,1,100
4407,17,1,1,30
4408,17,1,2,20
4409,17,1,3,20
4410,17,1,4,20
4411,17,1,5,10
4412,17,1,6,100
4413,17,1,1,30
4414,17,1,2,20
4415,17,1,3,20
4416,17,1,4,20
4417,17,1,5,10
4418,17,1,6,100
4419,18,1,1,30
4420,18,1,2,30
4421,18,1,3,20
4422,18,1,4,10
4423,18,1,5,10
4424,18,1,1,30
4425,18,1,2,30
4426,18,1,3,20
4427,18,1,4,10
4428,18,1,5,10
4429,17,32,1,100
4430,17,33,1,15
4431,17,1,1,30
4432,17,1,2,30
4433,17,1,3,20
4434,17,1,4,20
4435,17,32,1,100
4436,17,33,1,15
4437,17,1,1,30
4438,17,1,2,30
4439,17,1,3,20
4440,17,1,4,20
4441,18,32,1,100
4442,18,33,1,15
4443,18,1,1,30
4444,18,1,2,20
4445,18,1,3,20
4446,18,1,4,20
4447,18,1,5,10
4448,18,32,1,100
4449,18,33,1,15
4450,18,1,1,30
4451,18,1,2,20
4452,18,1,3,20
4453,18,1,4,20
4454,18,1,5,10
4455,17,33,1,15
4456,17,1,1,40
4457,17,1,2,40
4458,17,1,3,15
4459,17,1,4,5
4460,17,33,1,15
4461,17,1,1,40
4462,17,1,2,40
4463,17,1,3,15
4464,17,1,4,5
4465,18,33,1,15
4466,18,1,1,30
4467,18,1,2,30
4468,18,1,3,20
4469,18,1,4,15
4470,18,1,5,5
4471,18,33,1,15
4472,18,1,1,30
4473,18,1,2,30
4474,18,1,3,20
4475,18,1,4,15
4476,18,1,5,5
4477,18,35,1,100
4478,18,35,1,100
4479,17,32,1,100
4480,17,1,1,30
4481,17,1,2,30
4482,17,1,3,20
4483,17,1,4,20
4484,17,1,5,20
4485,17,32,1,100
4486,17,1,1,30
4487,17,1,2,30
4488,17,1,3,20
4489,17,1,4,20
4490,17,1,5,20
4491,18,32,1,100
4492,18,1,1,20
4493,18,1,2,20
4494,18,1,3,20
4495,18,1,4,20
4496,18,1,5,20
4497,18,1,6,20
4498,18,32,1,100
4499,18,1,1,20
4500,18,1,2,20
4501,18,1,3,20
4502,18,1,4,20
4503,18,1,5,20
4504,18,1,6,20
4505,18,18,1,100
4506,18,18,1,100
4507,18,20,1,100
4508,18,20,1,100
4509,18,20,1,100
4510,18,20,1,100
4511,18,20,1,100
4512,18,20,1,100
4513,18,20,1,100
4514,18,20,1,100
4515,18,20,1,100
4516,18,20,1,100
4517,18,20,1,100
4518,18,20,2,100
4519,18,20,3,100
4520,18,20,4,100
4521,18,20,5,100
4522,18,20,6,100
4523,18,20,7,15
4524,18,20,8,15
4525,18,20,9,15
4526,18,20,10,15
4527,18,20,11,15
4528,18,20,1,100
4529,18,20,2,100
4530,18,20,3,100
4531,18,20,4,100
4532,18,20,5,100
4533,18,20,6,100
4534,18,20,7,15
4535,18,20,8,15
4536,18,20,9,15
4537,18,20,10,15
4538,18,20,11,15
4539,18,20,1,100
4540,18,20,2,100
4541,18,20,3,100
4542,18,20,4,100
4543,18,20,5,100
4544,18,20,6,100
4545,18,20,7,100
4546,18,20,8,100
4547,18,20,9,15
4548,18,20,10,15
4549,18,20,11,15
4550,18,20,12,15
4551,18,20,13,15
4552,18,20,1,100
4553,18,20,2,100
4554,18,20,3,100
4555,18,20,4,100
4556,18,20,5,100
4557,18,20,6,100
4558,18,20,7,100
4559,18,20,8,100
4560,18,20,9,15
4561,18,20,10,15
4562,18,20,11,15
4563,18,20,12,15
4564,18,20,13,15
4565,18,20,1,100
4566,18,20,2,100
4567,18,20,3,100
4568,18,20,4,100
4569,18,20,5,100
4570,18,20,6,100
4571,18,20,7,15
4572,18,20,8,15
4573,18,20,9,15
4574,18,20,10,15
4575,18,20,11,15
4576,18,20,1,100
4577,18,20,2,100
4578,18,20,3,100
4579,18,20,4,100
4580,18,20,5,100
4581,18,20,6,100
4582,18,20,7,100
4583,18,20,8,100
4584,18,20,9,15
4585,18,20,10,15
4586,18,20,11,15
4587,18,20,12,15
4588,18,20,13,15
4589,18,20,1,100
4590,18,20,2,100
4591,18,20,3,100
4592,18,20,4,100
4593,18,20,5,100
4594,18,20,6,100
4595,18,20,7,100
4596,18,20,8,100
4597,18,20,9,15
4598,18,20,10,15
4599,18,20,11,15
4600,18,20,12,15
4601,18,20,13,15
4602,18,20,1,100
4603,18,20,2,100
4604,18,20,3,100
4605,18,20,4,100
4606,18,20,5,100
4607,18,20,6,100
4608,18,20,7,15
4609,18,20,8,15
4610,18,20,9,15
4611,18,20,10,15
4612,18,20,11,15
4613,17,34,1,100
4614,17,33,1,15
4615,17,1,1,30
4616,17,1,2,30
4617,17,1,3,20
4618,17,1,4,20
4619,17,34,1,100
4620,17,33,1,15
4621,17,1,1,30
4622,17,1,2,30
4623,17,1,3,20
4624,17,1,4,20
4625,18,34,1,100
4626,18,33,1,15
4627,18,1,1,30
4628,18,1,2,30
4629,18,1,3,20
4630,18,1,4,20
4631,18,34,1,100
4632,18,33,1,15
4633,18,1,1,30
4634,18,1,2,30
4635,18,1,3,20
4636,18,1,4,20
4637,17,34,1,50
4638,17,34,2,40
4639,17,34,3,10
4640,17,33,1,15
4641,17,33,2,15
4642,17,33,3,15
4643,17,33,4,15
4644,17,37,1,15
4645,17,37,2,15
4646,17,37,3,15
4647,17,4,1,59
4648,17,4,2,40
4649,17,4,3,1
4650,17,5,1,80
4651,17,5,2,20
4652,17,1,1,30
4653,17,1,2,30
4654,17,1,3,20
4655,17,1,4,20
4656,17,34,1,50
4657,17,34,2,40
4658,17,34,3,10
4659,17,33,1,15
4660,17,33,2,15
4661,17,33,3,15
4662,17,33,4,15
4663,17,37,1,15
4664,17,37,2,15
4665,17,37,3,15
4666,17,4,1,59
4667,17,4,2,40
4668,17,4,3,1
4669,17,5,1,80
4670,17,5,2,20
4671,17,1,1,30
4672,17,1,2,30
4673,17,1,3,20
4674,17,1,4,20
4675,18,34,1,35
4676,18,34,2,25
4677,18,34,3,20
4678,18,34,4,20
4679,18,33,1,15
4680,18,33,2,15
4681,18,33,3,15
4682,18,33,4,15
4683,18,37,1,15
4684,18,37,2,15
4685,18,37,3,15
4686,18,4,1,45
4687,18,4,2,25
4688,18,4,3,25
4689,18,4,4,5
4690,18,5,1,80
4691,18,5,2,20
4692,18,1,1,30
4693,18,1,2,30
4694,18,1,3,20
4695,18,1,4,20
4696,18,34,1,35
4697,18,34,2,25
4698,18,34,3,20
4699,18,34,4,20
4700,18,33,1,15
4701,18,33,2,15
4702,18,33,3,15
4703,18,33,4,15
4704,18,37,1,15
4705,18,37,2,15
4706,18,37,3,15
4707,18,4,1,45
4708,18,4,2,25
4709,18,4,3,25
4710,18,4,4,5
4711,18,5,1,80
4712,18,5,2,20
4713,18,1,1,30
4714,18,1,2,30
4715,18,1,3,20
4716,18,1,4,20
4717,17,33,1,15
4718,17,33,2,15
4719,17,1,1,30
4720,17,1,2,20
4721,17,1,3,20
4722,17,1,4,15
4723,17,1,5,10
4724,17,1,6,10
4725,17,1,7,10
4726,17,1,8,5
4727,17,33,1,15
4728,17,33,2,15
4729,17,1,1,30
4730,17,1,2,20
4731,17,1,3,20
4732,17,1,4,15
4733,17,1,5,10
4734,17,1,6,10
4735,17,1,7,10
4736,17,1,8,5
4737,18,33,1,15
4738,18,33,2,15
4739,18,1,1,20
4740,18,1,2,20
4741,18,1,3,20
4742,18,1,4,20
4743,18,1,5,15
4744,18,1,6,10
4745,18,1,7,10
4746,18,1,8,5
4747,18,33,1,15
4748,18,33,2,15
4749,18,1,1,20
4750,18,1,2,20
4751,18,1,3,20
4752,18,1,4,20
4753,18,1,5,15
4754,18,1,6,10
4755,18,1,7,10
4756,18,1,8,5
4757,17,34,1,100
4758,17,1,1,70
4759,17,1,2,30
4760,17,1,3,100
4761,17,34,1,100
4762,17,1,1,70
4763,17,1,2,30
4764,18,34,1,100
4765,18,1,1,35
4766,18,1,2,35
4767,18,1,3,30
4768,18,34,1,100
4769,18,1,1,35
4770,18,1,2,35
4771,18,1,3,30
4772,17,33,1,15
4773,17,33,2,15
4774,17,1,1,30
4775,17,1,2,30
4776,17,1,3,24
4777,17,1,4,15
4778,17,1,5,1
4779,17,1,6,100
4780,17,33,1,15
4781,17,33,2,15
4782,17,1,1,30
4783,17,1,2,30
4784,17,1,3,24
4785,17,1,4,15
4786,17,1,5,1
4787,17,1,6,100
4788,18,33,1,15
4789,18,33,2,15
4790,18,33,3,15
4791,18,33,4,15
4792,18,33,5,15
4793,18,1,1,30
4794,18,1,2,30
4795,18,1,3,24
4796,18,1,4,15
4797,18,1,5,1
4798,18,33,1,15
4799,18,33,2,15
4800,18,33,3,15
4801,18,33,4,15
4802,18,33,5,15
4803,18,1,1,30
4804,18,1,2,30
4805,18,1,3,24
4806,18,1,4,15
4807,18,1,5,1
