pokemon_species_id,local_language_id,name,genus
328,9,Trapinch,Ant Pit
329,1,ビブラーバ,しんどう
329,2,Vibrava,
329,3,비브라바,진동
329,4,超音波幼蟲,
329,5,Vibraninf,Vibration
329,6,Vibrava,Vibration
329,7,Vibrava,Vibrante
329,8,Vibrava,Vibrazione
329,9,Vibrava,Vibration
330,1,フライゴン,せいれい
330,2,Frygon,
330,3,플라이곤,정령
330,4,沙漠蜻蜓,
330,5,Libégon,Mystique
330,6,Libelldra,Mystik
330,7,Flygon,Místico
330,8,Flygon,Magico
330,9,Flygon,Mystic
331,1,サボネア,サボテン
331,2,Sabonea,
331,3,선인왕,선인장
331,4,沙漠奈亞,
331,5,Cacnea,Cactus
331,6,Tuska,Kaktus
331,7,Cacnea,Cactus
331,8,Cacnea,Cactus
331,9,Cacnea,Cactus
332,1,ノクタス,カカシぐさ
332,2,Noctus,
332,3,밤선인,허수아비
332,4,夢歌奈亞,
332,5,Cacturne,Épouvantail
332,6,Noktuska,Vogelschock
332,7,Cacturne,Espantajo
332,8,Cacturne,Spavento
332,9,Cacturne,Scarecrow
333,1,チルット,わたどり
333,2,Tyltto,
333,3,파비코,솜새
333,4,青綿鳥,
333,5,Tylton,Oiseaucoton
333,6,Wablu,Wollvogel
333,7,Swablu,Ave Algodón
333,8,Swablu,Alidicotone
333,9,Swablu,Cotton Bird
334,1,チルタリス,ハミング
334,2,Tyltalis,
334,3,파비코리,허밍
334,4,七夕青鳥,
334,5,Altaria,Virevolteur
334,6,Altaria,Summsel
334,7,Altaria,Cantor
334,8,Altaria,Canterino
334,9,Altaria,Humming
335,1,ザングース,ネコイタチ
335,2,Zangoose,
335,3,쟝고,고양이족제비
335,4,貓鼬斬,
335,5,Mangriff,Chat Furet
335,6,Sengo,Frettkatz
335,7,Zangoose,Gato Hurón
335,8,Zangoose,Furogatto
335,9,Zangoose,Cat Ferret
336,1,ハブネーク,キバへび
336,2,Habunake,
336,3,세비퍼,송곳뱀
336,4,飯匙蛇,
336,5,Séviper,Serpacroc
336,6,Vipitis,Reißzahn
336,7,Seviper,Colmillos
336,8,Seviper,Zannaserpe
336,9,Seviper,Fang Snake
337,1,ルナトーン,いんせき
337,2,Lunatone,
337,3,루나톤,별똥별
337,4,月石,
337,5,Séléroc,Météorite
337,6,Lunastein,Meteorit
337,7,Lunatone,Meteorito
337,8,Lunatone,Meteorite
337,9,Lunatone,Meteorite
338,1,ソルロック,いんせき
338,2,Solrock,
338,3,솔록,별똥별
338,4,太陽岩,
338,5,Solaroc,Météorite
338,6,Sonnfel,Meteorit
338,7,Solrock,Meteorito
338,8,Solrock,Meteorite
338,9,Solrock,Meteorite
339,1,ドジョッチ,ひげうお
339,2,Dojoach,
339,3,미꾸리,수염물고기
339,4,泥泥鰍,
339,5,Barloche,Barbillon
339,6,Schmerbe,Barthaar
339,7,Barboach,Bigotudo
339,8,Barboach,Baffetti
339,9,Barboach,Whiskers
340,1,ナマズン,ひげうお
340,2,Namazun,
340,3,메깅,수염물고기
340,4,鯰魚王,
340,5,Barbicha,Barbillon
340,6,Welsar,Barthaar
340,7,Whiscash,Bigotudo
340,8,Whiscash,Baffetti
340,9,Whiscash,Whiskers
341,1,ヘイガニ,ごろつき
341,2,Heigani,
341,3,가재군,건달
341,4,龍蝦小兵,
341,5,Écrapince,Brute
341,6,Krebscorps,Grobian
341,7,Corphish,Rufián
341,8,Corphish,Birbone
341,9,Corphish,Ruffian
342,1,シザリガー,ならずもの
342,2,Shizariger,
342,3,가재장군,불량배
342,4,鐵螯龍蝦,
342,5,Colhomard,Crapule
342,6,Krebutack,Schlingel
342,7,Crawdaunt,Granuja
342,8,Crawdaunt,Canaglia
342,9,Crawdaunt,Rogue
343,1,ヤジロン,どぐう
343,2,Yajilon,
343,3,오뚝군,토우
343,4,天秤偶,
343,5,Balbuto,Poupargile
343,6,Puppance,Lehmpuppe
343,7,Baltoy,Muñeca Barro
343,8,Baltoy,Argilla
343,9,Baltoy,Clay Doll
344,1,ネンドール,どぐう
344,2,Nendoll,
344,3,점토도리,토우
344,4,念力土偶,
344,5,Kaorine,Poupargile
344,6,Lepumentas,Lehmpuppe
344,7,Claydol,Muñeca Barro
344,8,Claydol,Argilla
344,9,Claydol,Clay Doll
345,1,リリーラ,ウミユリ
345,2,Lilyla,
345,3,릴링,바다나리
345,4,觸手百合,
345,5,Lilia,Lis d'Eau
345,6,Liliep,Seeanemone
345,7,Lileep,Lila Mar
345,8,Lileep,Fiordimare
345,9,Lileep,Sea Lily
346,1,ユレイドル,いわつぼ
346,2,Yuradle,
346,3,릴리요,바위단지
346,4,搖籃百合,
346,5,Vacilys,Bernacle
346,6,Wielie,Rankfüßer
346,7,Cradily,Percebe
346,8,Cradily,Lepade
346,9,Cradily,Barnacle
347,1,アノプス,むかしエビ
347,2,Anopth,
347,3,아노딥스,고대새우
347,4,太古羽蟲,
347,5,Anorith,Crustage
347,6,Anorith,Krebssenior
347,7,Anorith,Camarón
347,8,Anorith,Primaceo
347,9,Anorith,Old Shrimp
348,1,アーマルド,かっちゅう
348,2,Armaldo,
348,3,아말도,갑주
348,4,太古盔甲,
348,5,Armaldo,Blindage
348,6,Armaldo,Schild
348,7,Armaldo,Armadura
348,8,Armaldo,Piastre
348,9,Armaldo,Plate
349,1,ヒンバス,さかな
349,2,Hinbass,
349,3,빈티나,물고기
349,4,笨笨魚,
349,5,Barpau,Poisson
349,6,Barschwa,Fisch
349,7,Feebas,Pez
349,8,Feebas,Pesce
349,9,Feebas,Fish
350,1,ミロカロス,いつくしみ
350,2,Milokaross,
350,3,밀로틱,사랑
350,4,美納斯,
350,5,Milobellus,Tendre
350,6,Milotic,Zartheit
350,7,Milotic,Tierno
350,8,Milotic,Tenerezza
350,9,Milotic,Tender
351,1,ポワルン,てんき
351,2,Powalen,
351,3,캐스퐁,날씨
351,4,漂浮泡泡,
351,5,Morphéo,Climat
351,6,Formeo,Wetter
351,7,Castform,Clima
351,8,Castform,Meteo
351,9,Castform,Weather
352,1,カクレオン,いろへんげ
352,2,Kakureon,
352,3,켈리몬,색변화
352,4,變隱龍,
352,5,Kecleon,Multicolor
352,6,Kecleon,Farbenspiel
352,7,Kecleon,Camaleónico
352,8,Kecleon,Mutacolore
352,9,Kecleon,Color Swap
353,1,カゲボウズ,にんぎょう
353,2,Kagebouzu,
353,3,어둠대신,인형
353,4,怨影娃娃,
353,5,Polichombr,Poupée
353,6,Shuppet,Puppe
353,7,Shuppet,Títere
353,8,Shuppet,Pupazzo
353,9,Shuppet,Puppet
354,1,ジュペッタ,ぬいぐるみ
354,2,Juppeta,
354,3,다크펫,봉제인형
354,4,詛咒娃娃,
354,5,Branette,Marionnette
354,6,Banette,Marionette
354,7,Banette,Marioneta
354,8,Banette,Marionetta
354,9,Banette,Marionette
355,1,ヨマワル,おむかえ
355,2,Yomawaru,
355,3,해골몽,마중
355,4,夜骷髏,
355,5,Skelénox,Requiem
355,6,Zwirrlicht,Requiem
355,7,Duskull,Réquiem
355,8,Duskull,Requiem
355,9,Duskull,Requiem
356,1,サマヨール,てまねき
356,2,Samayouru,
356,3,미라몽,손짓
356,4,夜巨人,
356,5,Téraclope,Appel
356,6,Zwirrklop,Wink
356,7,Dusclops,Atrayente
356,8,Dusclops,Ipnosguardo
356,9,Dusclops,Beckon
357,1,トロピウス,フルーツ
357,2,Tropius,
357,3,트로피우스,후르츠
357,4,熱帶龍,
357,5,Tropius,Fruit
357,6,Tropius,Obst
357,7,Tropius,Fruto
357,8,Tropius,Frutto
357,9,Tropius,Fruit
358,1,チリーン,ふうりん
358,2,Chirean,
358,3,치렁,풍경
358,4,風鈴鈴,
358,5,Éoko,Carillon
358,6,Palimpalim,Windspiel
358,7,Chimecho,Sonido Aire
358,8,Chimecho,Vencampana
358,9,Chimecho,Wind Chime
359,1,アブソル,わざわい
359,2,Absol,
359,3,앱솔,재난
359,4,阿勃梭魯,
359,5,Absol,Désastre
359,6,Absol,Desaster
359,7,Absol,Catástrofe
359,8,Absol,Catastrofe
359,9,Absol,Disaster
360,1,ソーナノ,ほがらか
360,2,Sohnano,
360,3,마자,명랑
360,4,小果然,
360,5,Okéoké,Ravi
360,6,Isso,Strahlekind
360,7,Wynaut,Radiante
360,8,Wynaut,Brillante
360,9,Wynaut,Bright
361,1,ユキワラシ,ゆきかさ
361,2,Yukiwarashi,
361,3,눈꼬마,눈우산
361,4,雪童子,
361,5,Stalgamin,Capuche
361,6,Schneppke,Schneehut
361,7,Snorunt,Gorro Nieve
361,8,Snorunt,Cappelneve
361,9,Snorunt,Snow Hat
362,1,オニゴーリ,がんめん
362,2,Onigohri,
362,3,얼음귀신,얼굴
362,4,冰鬼護,
362,5,Oniglali,Face
362,6,Firnontor,Antlitz
362,7,Glalie,Cara
362,8,Glalie,Tuttomuso
362,9,Glalie,Face
363,1,タマザラシ,てたたき
363,2,Tamazarashi,
363,3,대굴레오,손뼉
363,4,海豹球,
363,5,Obalie,Clap Clap
363,6,Seemops,Applaus
363,7,Spheal,Aplauso
363,8,Spheal,Rotolante
363,9,Spheal,Clap
364,1,トドグラー,たままわし
364,2,Todoggler,
364,3,씨레오,공돌리기
364,4,海魔獅,
364,5,Phogleur,Roule Boule
364,6,Seejong,Spielball
364,7,Sealeo,Rodabola
364,8,Sealeo,Rotapalla
364,9,Sealeo,Ball Roll
365,1,トドゼルガ,こおりわり
365,2,Todoseruga,
365,3,씨카이저,얼음깨기
365,4,帝牙海獅,
365,5,Kaimorse,Brise Glace
365,6,Walraisa,Eisbrecher
365,7,Walrein,Rompehielo
365,8,Walrein,Spaccagelo
365,9,Walrein,Ice Break
366,1,パールル,２まいがい
366,2,Pearlulu,
366,3,진주몽,두조개
366,4,珍珠貝,
366,5,Coquiperl,Bivalve
366,6,Perlu,Muschel
366,7,Clamperl,Bivalvo
366,8,Clamperl,Bivalve
366,9,Clamperl,Bivalve
367,1,ハンテール,しんかい
367,2,Huntail,
367,3,헌테일,깊은바다
367,4,獵斑魚,
367,5,Serpang,Abysse
367,6,Aalabyss,Tiefsee
367,7,Huntail,Abisal
367,8,Huntail,Abissi
367,9,Huntail,Deep Sea
368,1,サクラビス,なんかい
368,2,Sakurabyss,
368,3,분홍장이,남해
368,4,櫻花魚,
368,5,Rosabyss,Mer du Sud
368,6,Saganabyss,Südsee
368,7,Gorebyss,Mar Del Sur
368,8,Gorebyss,Sudmarino
368,9,Gorebyss,South Sea
369,1,ジーランス,ちょうじゅ
369,2,Glanth,
369,3,시라칸,장수
369,4,古空棘魚,
369,5,Relicanth,Longévité
369,6,Relicanth,Bestand
369,7,Relicanth,Longevo
369,8,Relicanth,Longevità
369,9,Relicanth,Longevity
370,1,ラブカス,ランデブー
370,2,Lovecus,
370,3,사랑동이,랑데부
370,4,愛心魚,
370,5,Lovdisc,Rendezvous
370,6,Liebiskus,Rendezvous
370,7,Luvdisc,Cita
370,8,Luvdisc,Rendezvous
370,9,Luvdisc,Rendezvous
371,1,タツベイ,いしあたま
371,2,Tatsubay,
371,3,아공이,돌머리
371,4,寶貝龍,
371,5,Draby,Tête de Roc
371,6,Kindwurm,Steinhaupt
371,7,Bagon,Cabeza Roca
371,8,Bagon,Rocciotesta
371,9,Bagon,Rock Head
372,1,コモルー,にんたい
372,2,Komoruu,
372,3,쉘곤,인내
372,4,甲殼龍,
372,5,Drackhaus,Endurant
372,6,Draschel,Durchsteher
372,7,Shelgon,Resistencia
372,8,Shelgon,Resistenza
372,9,Shelgon,Endurance
373,1,ボーマンダ,ドラゴン
373,2,Bohmander,
373,3,보만다,드래곤
373,4,暴蠑螈,
373,5,Drattak,Dragon
373,6,Brutalanda,Drache
373,7,Salamence,Dragón
373,8,Salamence,Drago
373,9,Salamence,Dragon
374,1,ダンバル,てっきゅう
374,2,Dumbber,
374,3,메탕,철공
374,4,鐵啞鈴,
374,5,Terhal,Boulefer
374,6,Tanhel,Eisenkugel
374,7,Beldum,Bola Hierro
374,8,Beldum,Ferrosfera
374,9,Beldum,Iron Ball
375,1,メタング,てつツメ
375,2,Metang,
375,3,메탕구,철발톱
375,4,金屬怪,
375,5,Métang,Pincefer
375,6,Metang,Eisenklaue
375,7,Metang,Garrahierro
375,8,Metang,Ferrunghia
375,9,Metang,Iron Claw
376,1,メタグロス,てつあし
376,2,Metagross,
376,3,메타그로스,무쇠다리
376,4,巨金怪,
376,5,Métalosse,Pattefer
376,6,Metagross,Eisenfuß
376,7,Metagross,Pata Hierro
376,8,Metagross,Ferrarto
376,9,Metagross,Iron Leg
377,1,レジロック,いわやま
377,2,Regirock,
377,3,레지락,바위산
377,4,雷吉洛克,
377,5,Regirock,Pic Rocheux
377,6,Regirock,Steingipfel
377,7,Regirock,Pico Roca
377,8,Regirock,Picco
377,9,Regirock,Rock Peak
378,1,レジアイス,ひょうざん
378,2,Regice,
378,3,레지아이스,빙산
378,4,雷吉艾斯,
378,5,Regice,Iceberg
378,6,Regice,Eisberg
378,7,Regice,Iceberg
378,8,Regice,Iceberg
378,9,Regice,Iceberg
379,1,レジスチル,くろがね
379,2,Registeel,
379,3,레지스틸,쇠철
379,4,雷吉斯奇魯,
379,5,Registeel,Fer
379,6,Registeel,Eisen
379,7,Registeel,Hierro
379,8,Registeel,Ferro
379,9,Registeel,Iron
380,1,ラティアス,むげん
380,2,Latias,
380,3,라티아스,무한
380,4,拉帝亞斯,
380,5,Latias,Éon
380,6,Latias,Äon
380,7,Latias,Eón
380,8,Latias,Eone
380,9,Latias,Eon
381,1,ラティオス,むげん
381,2,Latios,
381,3,라티오스,무한
381,4,拉帝歐斯,
381,5,Latios,Éon
381,6,Latios,Äon
381,7,Latios,Eón
381,8,Latios,Eone
381,9,Latios,Eon
382,1,カイオーガ,かいてい
382,2,Kyogre,
382,3,가이오가,해저
382,4,蓋歐卡,
382,5,Kyogre,Bassinmarin
382,6,Kyogre,Seegründler
382,7,Kyogre,Cuenca Mar
382,8,Kyogre,Oceano
382,9,Kyogre,Sea Basin
383,1,グラードン,たいりく
383,2,Groudon,
383,3,그란돈,대륙
383,4,固拉多,
383,5,Groudon,Continent
383,6,Groudon,Kontinent
383,7,Groudon,Continente
383,8,Groudon,Continente
383,9,Groudon,Continent
384,1,レックウザ,てんくう
384,2,Rayquaza,
384,3,레쿠쟈,천공
384,4,烈空坐,
384,5,Rayquaza,Cieux
384,6,Rayquaza,Himmelhoch
384,7,Rayquaza,Cielo
384,8,Rayquaza,Stratosfera
384,9,Rayquaza,Sky High
385,1,ジラーチ,ねがいごと
385,2,Jirachi,
385,3,지라치,희망사항
385,4,基拉祈,
385,5,Jirachi,Souhait
385,6,Jirachi,Wünscher
385,7,Jirachi,Deseo
385,8,Jirachi,Desiderio
385,9,Jirachi,Wish
386,1,デオキシス,ＤＮＡ
386,2,Deoxys,
386,3,테오키스,DNA
386,4,代歐奇希斯,
386,5,Deoxys,ADN
386,6,Deoxys,DNS
386,7,Deoxys,ADN
386,8,Deoxys,DNA
386,9,Deoxys,DNA
387,1,ナエトル,わかば
387,2,Naetle,
387,3,모부기,어린잎
387,4,草苗龜,
387,5,Tortipouss,Minifeuille
387,6,Chelast,Winziglaub
387,7,Turtwig,Hojita
387,8,Turtwig,Fogliolina
387,9,Turtwig,Tiny Leaf
388,1,ハヤシガメ,こだち
388,2,Hayashigame,
388,3,수풀부기,나무숲
388,4,樹林龜,
388,5,Boskara,Bosquet
388,6,Chelcarain,Hain
388,7,Grotle,Arboleda
388,8,Grotle,Boschetto
388,9,Grotle,Grove
389,1,ドダイトス,たいりく
389,2,Dodaitose,
389,3,토대부기,대륙
389,4,土台龜,
389,5,Torterra,Continent
389,6,Chelterrar,Kontinent
389,7,Torterra,Continente
389,8,Torterra,Continente
389,9,Torterra,Continent
390,1,ヒコザル,こざる
390,2,Hikozaru,
390,3,불꽃숭이,꼬마원숭이
390,4,小火焰猴,
390,5,Ouisticram,Chimpanzé
390,6,Panflam,Schimpanse
390,7,Chimchar,Chimpancé
390,8,Chimchar,Scimpanzé
390,9,Chimchar,Chimp
391,1,モウカザル,やんちゃ
391,2,Mōkazaru,
391,3,파이숭이,개구쟁이
391,4,猛火猴,
391,5,Chimpenfeu,Garnement
391,6,Panpyro,Verspielt
391,7,Monferno,Juguetón
391,8,Monferno,Briccone
391,9,Monferno,Playful
392,1,ゴウカザル,かえん
392,2,Gōkazaru,
392,3,초염몽,화염
392,4,烈焰猴,
392,5,Simiabraz,Flamme
392,6,Panferno,Flamme
392,7,Infernape,Llama
392,8,Infernape,Fiamma
392,9,Infernape,Flame
393,1,ポッチャマ,ペンギン
393,2,Pochama,
393,3,팽도리,펭귄
393,4,波加曼,
393,5,Tiplouf,Pingouin
393,6,Plinfa,Pinguin
393,7,Piplup,Pingüino
393,8,Piplup,Pinguino
393,9,Piplup,Penguin
394,1,ポッタイシ,ペンギン
394,2,Pottaishi,
394,3,팽태자,펭귄
394,4,波皇子,
394,5,Prinplouf,Pingouin
394,6,Pliprin,Pinguin
394,7,Prinplup,Pingüino
394,8,Prinplup,Pinguino
394,9,Prinplup,Penguin
395,1,エンペルト,こうてい
395,2,Emperte,
395,3,엠페르트,황제
395,4,帝王拿波,
395,5,Pingoléon,Empereur
395,6,Impoleon,Kaiser
395,7,Empoleon,Emperador
395,8,Empoleon,Imperatore
395,9,Empoleon,Emperor
396,1,ムックル,むくどり
396,2,Mukkuru,
396,3,찌르꼬,찌르레기
396,4,姆克兒,
396,5,Étourmi,Étourneau
396,6,Staralili,Star
396,7,Starly,Estornino
396,8,Starly,Storno
396,9,Starly,Starling
397,1,ムクバード,むくどり
397,2,Mukubird,
397,3,찌르버드,찌르레기
397,4,姆克鳥,
397,5,Étourvol,Étourneau
397,6,Staravia,Star
397,7,Staravia,Estornino
397,8,Staravia,Storno
397,9,Staravia,Starling
398,1,ムクホーク,もうきん
398,2,Mukuhawk,
398,3,찌르호크,맹금
398,4,姆克鷹,
398,5,Étouraptor,Rapace
398,6,Staraptor,Raubtier
398,7,Staraptor,Depredador
398,8,Staraptor,Rapace
398,9,Staraptor,Predator
399,1,ビッパ,まるねずみ
399,2,Bipper,
399,3,비버니,둥글쥐
399,4,大牙狸,
399,5,Keunotor,Souridodue
399,6,Bidiza,Dickmaus
399,7,Bidoof,Gran Ratón
399,8,Bidoof,Topaffuto
399,9,Bidoof,Plump Mouse
400,1,ビーダル,ビーバー
400,2,Beadull,
400,3,비버통,비버
400,4,大尾狸,
400,5,Castorno,Castor
400,6,Bidifas,Biber
400,7,Bibarel,Castor
400,8,Bibarel,Castoro
400,9,Bibarel,Beaver
401,1,コロボーシ,こおろぎ
401,2,Korobohshi,
401,3,귀뚤뚜기,귀뚜라미
401,4,圓法師,
401,5,Crikzik,Criquet
401,6,Zirpurze,Zirper
401,7,Kricketot,Grillo
401,8,Kricketot,Grillo
401,9,Kricketot,Cricket
402,1,コロトック,こおろぎ
402,2,Korotok,
402,3,귀뚤톡크,귀뚜라미
402,4,音箱蟀,
402,5,Mélokrik,Criquet
402,6,Zirpeise,Zirper
402,7,Kricketune,Grillo
402,8,Kricketune,Grillo
402,9,Kricketune,Cricket
403,1,コリンク,せんこう
403,2,Kolink,
403,3,꼬링크,섬광
403,4,小貓怪,
403,5,Lixy,Flash
403,6,Sheinux,Flacker
403,7,Shinx,Flash
403,8,Shinx,Baleno
403,9,Shinx,Flash
404,1,ルクシオ,でんこう
404,2,Luxio,
404,3,럭시오,전광
404,4,勒克貓,
404,5,Luxio,Étincelle
404,6,Luxio,Funken
404,7,Luxio,Chispa
404,8,Luxio,Favilla
404,9,Luxio,Spark
405,1,レントラー,がんこう
405,2,Rentorar,
405,3,렌트라,안광
405,4,倫琴貓,
405,5,Luxray,Brillœil
405,6,Luxtra,Glühauge
405,7,Luxray,Chispa Ojos
405,8,Luxray,Occhiluce
405,9,Luxray,Gleam Eyes
406,1,スボミー,つぼみ
406,2,Subomie,
406,3,꼬몽울,꽃봉오리
406,4,含羞苞,
406,5,Rozbouton,Bourgeon
406,6,Knospi,Knospe
406,7,Budew,Brote
406,8,Budew,Germoglio
406,9,Budew,Bud
407,1,ロズレイド,ブーケ
407,2,Roserade,
407,3,로즈레이드,부케
407,4,羅絲雷朵,
407,5,Roserade,Bouquet
407,6,Roserade,Blumenstrauß
407,7,Roserade,Ramillete
407,8,Roserade,Floreale
407,9,Roserade,Bouquet
408,1,ズガイドス,ずつき
408,2,Zugaidos,
408,3,두개도스,박치기
408,4,頭蓋龍,
408,5,Kranidos,Coud'Boule
408,6,Koknodon,Kopfstoß
408,7,Cranidos,Cabezazo
408,8,Cranidos,Cranioso
408,9,Cranidos,Head Butt
409,1,ラムパルド,ずつき
409,2,Rampard,
409,3,램펄드,박치기
409,4,戰槌龍,
409,5,Charkos,Coud'Boule
409,6,Rameidon,Kopfstoß
409,7,Rampardos,Cabezazo
409,8,Rampardos,Cranioso
409,9,Rampardos,Head Butt
410,1,タテトプス,シールド
410,2,Tatetops,
410,3,방패톱스,실드
410,4,盾甲龍,
410,5,Dinoclier,Bouclier
410,6,Schilterus,Schutzschild
410,7,Shieldon,Escudo
410,8,Shieldon,Schermo
410,9,Shieldon,Shield
411,1,トリデプス,シールド
411,2,Trideps,
411,3,바리톱스,실드
411,4,護城龍,
411,5,Bastiodon,Bouclier
411,6,Bollterus,Schutzschild
411,7,Bastiodon,Escudo
411,8,Bastiodon,Schermo
411,9,Bastiodon,Shield
412,1,ミノムッチ,みのむし
412,2,Minomucchi,
412,3,도롱충이,도롱이벌레
412,4,結草兒,
412,5,Cheniti,Ver Caché
412,6,Burmy,Beutelwurm
412,7,Burmy,Larva
412,8,Burmy,Larva
412,9,Burmy,Bagworm
413,1,ミノマダム,みのむし
413,2,Minomadam,
413,3,도롱마담,도롱이벌레
413,4,結草貴婦,
413,5,Cheniselle,Ver Caché
413,6,Burmadame,Beutelwurm
413,7,Wormadam,Larva
413,8,Wormadam,Larva
413,9,Wormadam,Bagworm
414,1,ガーメイル,ミノガ
414,2,Garmeil,
414,3,나메일,나방
414,4,紳士蛾,
414,5,Papilord,Phalène
414,6,Moterpel,Motte
414,7,Mothim,Polilla
414,8,Mothim,Falena
414,9,Mothim,Moth
415,1,ミツハニー,はちのこ
415,2,Mitsuhoney,
415,3,세꿀버리,꼬마벌
415,4,三蜜蜂,
415,5,Apitrini,Miniabeille
415,6,Wadribie,Kleinbiene
415,7,Combee,Abejita
415,8,Combee,Apetta
415,9,Combee,Tiny Bee
416,1,ビークイン,はちのす
416,2,Beequeen,
416,3,비퀸,벌집
416,4,蜂后,
416,5,Apireine,Ruche
416,6,Honweisel,Bienenstock
416,7,Vespiquen,Colmena
416,8,Vespiquen,Alveare
416,9,Vespiquen,Beehive
417,1,パチリス,でんきりす
417,2,Pachirisu,
417,3,파치리스,전기다람쥐
417,4,帕奇利茲,
417,5,Pachirisu,Écurélec
417,6,Pachirisu,Elektrohörnchen
417,7,Pachirisu,Ardillalec
417,8,Pachirisu,Elescoiatto
417,9,Pachirisu,EleSquirrel
418,1,ブイゼル,うみイタチ
418,2,Buoysel,
418,3,브이젤,바다족제비
418,4,泳氣鼬,
418,5,Mustébouée,Aquabelette
418,6,Bamelin,Meereswiesel
418,7,Buizel,Nutria Mar.
418,8,Buizel,Maridonnola
418,9,Buizel,Sea Weasel
419,1,フローゼル,うみイタチ
419,2,Flowsel,
419,3,플로젤,바다족제비
419,4,浮潛鼬,
419,5,Mustéflott,Aquabelette
419,6,Bojelin,Meereswiesel
419,7,Floatzel,Nutria Mar.
419,8,Floatzel,Maridonnola
419,9,Floatzel,Sea Weasel
420,1,チェリンボ,さくらんぼ
420,2,Cherinbo,
420,3,체리버,버찌
420,4,櫻花寶,
420,5,Ceribou,Cerise
420,6,Kikugi,Kirsche
420,7,Cherubi,Cereza
420,8,Cherubi,Ciliegia
420,9,Cherubi,Cherry
421,1,チェリム,サクラ
421,2,Cherrim,
421,3,체리꼬,벚꽃
421,4,櫻花兒,
421,5,Ceriflor,Floraison
421,6,Kinoso,Blüte
421,7,Cherrim,Floración
421,8,Cherrim,Bocciolo
421,9,Cherrim,Blossom
422,1,カラナクシ,ウミウシ
422,2,Karanakushi,
422,3,깝질무,갯민숭달팽이
422,4,無殼海牛,
422,5,Sancoki,Aqualimace
422,6,Schalellos,Seeschnecke
422,7,Shellos,Babosa Mar.
422,8,Shellos,Lumacomare
422,9,Shellos,Sea Slug
423,1,トリトドン,ウミウシ
423,2,Toritodon,
423,3,트리토돈,갯민숭달팽이
423,4,海牛獸,
423,5,Tritosor,Aqualimace
423,6,Gastrodon,Seeschnecke
423,7,Gastrodon,Babosa Mar.
423,8,Gastrodon,Lumacomare
423,9,Gastrodon,Sea Slug
424,1,エテボース,おなが
424,2,Eteboth,
424,3,겟핸보숭,긴꼬리
424,4,雙尾怪手,
424,5,Capidextre,Longqueue
424,6,Ambidiffel,Langschweif
424,7,Ambipom,Cola Larga
424,8,Ambipom,Lungacoda
424,9,Ambipom,Long Tail
425,1,フワンテ,ふうせん
425,2,Fuwante,
425,3,흔들풍손,풍선
425,4,飄飄球,
425,5,Baudrive,Bouboule
425,6,Driftlon,Ballon
425,7,Drifloon,Globo
425,8,Drifloon,Pallone
425,9,Drifloon,Balloon
426,1,フワライド,ききゅう
426,2,Fuwaride,
426,3,둥실라이드,기구
426,4,附和氣球,
426,5,Grodrive,Ballon
426,6,Drifzepeli,Luftschiff
426,7,Drifblim,Dirigible
426,8,Drifblim,Dirigibile
426,9,Drifblim,Blimp
427,1,ミミロル,うさぎ
427,2,Mimirol,
427,3,이어롤,토끼
427,4,捲捲耳,
427,5,Laporeille,Lapin
427,6,Haspiror,Hase
427,7,Buneary,Conejo
427,8,Buneary,Coniglio
427,9,Buneary,Rabbit
428,1,ミミロップ,うさぎ
428,2,Mimilop,
428,3,이어롭,토끼
428,4,長耳兔,
428,5,Lockpin,Lapin
428,6,Schlapor,Hase
428,7,Lopunny,Conejo
428,8,Lopunny,Coniglio
428,9,Lopunny,Rabbit
429,1,ムウマージ,マジカル
429,2,Mumage,
429,3,무우마직,매지컬
429,4,夢妖魔,
429,5,Magirêve,Magique
429,6,Traunmagil,Magisch
429,7,Mismagius,Mágico
429,8,Mismagius,Stregone
429,9,Mismagius,Magical
430,1,ドンカラス,おおボス
430,2,Donkarasu,
430,3,돈크로우,큰형님
430,4,烏鴉頭頭,
430,5,Corboss,Big Boss
430,6,Kramshef,Anführer
430,7,Honchkrow,Gran Jefe
430,8,Honchkrow,Grancapo
430,9,Honchkrow,Big Boss
431,1,ニャルマー,ねこかぶり
431,2,Nyarmar,
431,3,나옹마,내숭
431,4,魅力喵,
431,5,Chaglam,Chafouin
431,6,Charmian,Fies
431,7,Glameow,Gastuto
431,8,Glameow,Felide
431,9,Glameow,Catty
432,1,ブニャット,とらねこ
432,2,Bunyat,
432,3,몬냥이,얼룩고양이
432,4,東施喵,
432,5,Chaffreux,Chatigre
432,6,Shnurgarst,Tigerkatze
432,7,Purugly,Tigre Gato
432,8,Purugly,Gattotigre
432,9,Purugly,Tiger Cat
433,1,リーシャン,すず
433,2,Lisyan,
433,3,랑딸랑,방울
433,4,鈴鐺響,
433,5,Korillon,Clochette
433,6,Klingplim,Glöckchen
433,7,Chingling,Campana
433,8,Chingling,Sonaglio
433,9,Chingling,Bell
434,1,スカンプー,スカンク
434,2,Skunpoo,
434,3,스컹뿡,스컹크
434,4,臭鼬噗,
434,5,Moufouette,Moufette
434,6,Skunkapuh,Stinktier
434,7,Stunky,Mofeta
434,8,Stunky,Moffetta
434,9,Stunky,Skunk
435,1,スカタンク,スカンク
435,2,Skutank,
435,3,스컹탱크,스컹크
435,4,坦克臭鼬,
435,5,Moufflair,Moufette
435,6,Skuntank,Stinktier
435,7,Skuntank,Mofeta
