item_id,version_group_id,language_id,flavor_text
651,17,6,"Hebt die Genauigkeit eines Pokémon im Kampf
enorm an. Die Wirkung endet mit dem Austausch
des Pokémon."
651,17,7,"Aumenta mucho la Precisión en combate.
Al cambiar de Pokémon, el efecto desaparece."
651,17,8,"Aumenta incredibilmente la precisione di un
Pokémon in una lotta. L’effetto svanisce se il
Pokémon è sostituito."
651,17,9,"It raises the accuracy of a Pokémon in battle
immensely. It wears off if the Pokémon
is withdrawn."
651,17,11,"戦闘中の　ポケモンの
命中を　ものすごく　あげる。
ひっこめると　元に　戻る。"
651,17,12,"能极大提高战斗中
宝可梦的命中。
离场后，效果便会消失。"
651,18,1,"せんとうちゅうの　ポケモンの
めいちゅうを　ものすごく　あげる。
ひっこめると　もとに　もどる。"
651,18,3,"배틀 중인 포켓몬의 명중률을
엄청나게 올린다. 포켓몬을 볼에
넣어버리면 원래대로 되돌아간다."
651,18,4,"能極大幅提高戰鬥中
寶可夢的命中。
離場後，效果便會復原。"
651,18,5,"Augmente fortement la Précision pendant
un combat. L’effet s’estompe si le Pokémon
est retiré."
651,18,6,"Hebt die Genauigkeit eines Pokémon im Kampf
enorm an. Die Wirkung endet mit dem Austausch
des Pokémon."
651,18,7,"Aumenta mucho la Precisión en combate.
Al cambiar de Pokémon, el efecto desaparece."
651,18,8,"Aumenta incredibilmente la precisione di un
Pokémon in una lotta. L’effetto svanisce se il
Pokémon è sostituito."
651,18,9,"It raises the accuracy of a Pokémon in battle
immensely. It wears off if the Pokémon
is withdrawn."
651,18,11,"戦闘中の　ポケモンの
命中を　ものすごく　あげる。
ひっこめると　元に　戻る。"
651,18,12,"能极大提高战斗中
宝可梦的命中。
离场后，效果便会消失。"
652,11,5,"Déclenche la capacité spéciale
d’un Pokémon de l’équipe."
652,11,9,"When used, it activates the Ability of
an ally Pokémon."
652,14,9,"When used, it activates the Ability of
an ally Pokémon."
652,15,1,"つかうと　みかたの　ポケモンの
とくせいを　はつどう　させる。
"
652,15,3,"사용하면 같은 편 포켓몬의
특성을 발동시킨다."
652,15,5,"Déclenche le talent d’un Pokémon
de l’équipe."
652,15,6,"Aktiviert bei Gebrauch die Fähigkeit
des Mitstreiters."
652,15,7,"Permiso necesario para acceder a la Reserva
Natural, lugar que solo unos pocos conocen."
652,15,8,"Se usato su un Pokémon della squadra,
ne attiva l’abilità."
652,15,9,"When used, it activates the
Ability of an ally Pokémon."
652,15,11,"使うと　味方の　ポケモンの
特性を　発動させる。
"
652,17,1,"つかうと　みかたの　ポケモンの
とくせいを　はつどう　させる。
"
652,17,3,"사용하면 같은 편 포켓몬의
특성을 발동시킨다."
652,17,4,"使用後，能使我方
寶可夢的特性發動。"
652,17,5,Déclenche le talent d’un Pokémon de l’équipe.
652,17,6,"Aktiviert bei Gebrauch die Fähigkeit des
Mitstreiters."
652,17,7,"Al usarlo, activa la habilidad de un Pokémon de
tu equipo."
652,17,8,"Se usato su un Pokémon della squadra, ne attiva
l’abilità."
652,17,9,"When used, it activates the Ability of an
ally Pokémon."
652,17,11,"使うと　味方の　ポケモンの
特性を　発動させる。
"
652,17,12,"使用后，能令我方
宝可梦的特性启动。"
652,18,1,"つかうと　みかたの　ポケモンの
とくせいを　はつどう　させる。
"
652,18,3,"사용하면 같은 편 포켓몬의
특성을 발동시킨다."
652,18,4,"使用後，能使我方
寶可夢的特性發動。"
652,18,5,Déclenche le talent d’un Pokémon de l’équipe.
652,18,6,"Aktiviert bei Gebrauch die Fähigkeit des
Mitstreiters."
652,18,7,"Al usarlo, activa la habilidad de un Pokémon de
tu equipo."
652,18,8,"Se usato su un Pokémon della squadra, ne attiva
l’abilità."
652,18,9,"When used, it activates the Ability of an
ally Pokémon."
652,18,11,"使うと　味方の　ポケモンの
特性を　発動させる。
"
652,18,12,"使用后，能令我方
宝可梦的特性启动。"
653,11,5,"Retire tout objet tenu par
un Pokémon de l’équipe."
653,11,9,"When used, it causes an ally Pokémon
to drop a held item."
653,14,9,"When used, it causes an ally Pokémon
to drop a held item."
653,15,1,"つかうと　みかたの　ポケモンが
もっている　どうぐを　なくす。
"
653,15,3,"사용하면 같은 편 포켓몬이
지니고 있는 도구를 잃어버린다."
653,15,5,"Retire tout objet tenu par un Pokémon de
l’équipe."
653,15,6,"Der Mitstreiter lässt bei Gebrauch das
von ihm getragene Item fallen."
653,15,7,"Misterioso amuleto redondo que aumenta la
posibilidad de encontrar Huevos en la Guardería
Pokémon."
653,15,8,"Usandolo, un Pokémon della squadra lascerà
il proprio strumento."
653,15,9,"When used, it causes an ally
Pokémon to drop a held item."
653,15,11,"使うと　味方の　ポケモンが
持っている　道具を　なくす。
"
653,17,1,"つかうと　みかたの　ポケモンが
もっている　どうぐを　なくす。
"
653,17,3,"사용하면 같은 편 포켓몬이
지니고 있는 도구를 잃어버린다."
653,17,4,"使用後，我方寶可夢
能立刻丟棄攜帶的道具。"
653,17,5,Retire tout objet tenu par un Pokémon de l’équipe.
653,17,6,"Der Mitstreiter lässt bei Gebrauch das von ihm
getragene Item fallen."
653,17,7,"Cuando se usa, un Pokémon de tu equipo pierde
su objeto."
653,17,8,"Usandolo, un Pokémon della squadra lascerà
il proprio strumento."
653,17,9,"When used, it causes an ally Pokémon to drop a
held item."
653,17,11,"使うと　味方の　ポケモンが
持っている　道具を　なくす。
"
653,17,12,"使用后，能立刻丢弃
我方宝可梦携带的道具。"
653,18,1,"つかうと　みかたの　ポケモンが
もっている　どうぐを　なくす。
"
653,18,3,"사용하면 같은 편 포켓몬이
지니고 있는 도구를 잃어버린다."
653,18,4,"使用後，我方寶可夢
能立刻丟棄攜帶的道具。"
653,18,5,Retire tout objet tenu par un Pokémon de l’équipe.
653,18,6,"Der Mitstreiter lässt bei Gebrauch das von ihm
getragene Item fallen."
653,18,7,"Cuando se usa, un Pokémon de tu equipo pierde
su objeto."
653,18,8,"Usandolo, un Pokémon della squadra lascerà
il proprio strumento."
653,18,9,"When used, it causes an ally Pokémon to drop a
held item."
653,18,11,"使うと　味方の　ポケモンが
持っている　道具を　なくす。
"
653,18,12,"使用后，能立刻丢弃
我方宝可梦携带的道具。"
654,11,5,"Permet d’utiliser immédiatement
l’objet tenu par un Pokémon de
l’équipe."
654,11,9,"When used, it causes an ally Pokémon
to use its held item."
654,14,9,"When used, it causes an ally Pokémon
to use its held item."
654,15,1,"つかうと　みかたの　ポケモンが
もっている　どうぐを　すぐつかう。
"
654,15,3,"사용하면 같은 편 포켓몬이
지니고 있는 도구를 바로 쓴다."
654,15,5,"Permet d’utiliser immédiatement l’objet tenu par
un Pokémon de l’équipe."
654,15,6,"Der Mitstreiter setzt bei Gebrauch sofort das
von ihm getragene Item ein."
654,15,7,"Misterioso amuleto brillante que aumenta la
probabilidad de encontrar Pokémon variocolores."
654,15,8,"Usandolo, un Pokémon della squadra userà
immediatamente il proprio strumento."
654,15,9,"When used, it causes an ally
Pokémon to use its held item."
654,15,11,"使うと　味方の　ポケモンが
持っている　道具を　すぐ使う。
"
654,17,1,"つかうと　みかたの　ポケモンが
もっている　どうぐを　すぐつかう。
"
654,17,3,"사용하면 같은 편 포켓몬이
지니고 있는 도구를 바로 쓴다."
654,17,4,"使用後，我方寶可夢
能立刻使用攜帶的道具。"
654,17,5,"Permet d’utiliser immédiatement l’objet tenu par
un Pokémon de l’équipe."
654,17,6,"Der Mitstreiter setzt bei Gebrauch sofort das von
ihm getragene Item ein."
654,17,7,"Cuando se usa, un Pokémon de tu equipo utiliza
su objeto inmediatamente."
654,17,8,"Usandolo, un Pokémon della squadra userà
immediatamente il proprio strumento."
654,17,9,"When used, it causes an ally Pokémon to use its
held item."
654,17,11,"使うと　味方の　ポケモンが
持っている　道具を　すぐ使う。
"
654,17,12,"使用后，能立刻使用
我方宝可梦携带的道具。"
654,18,1,"つかうと　みかたの　ポケモンが
もっている　どうぐを　すぐつかう。
"
654,18,3,"사용하면 같은 편 포켓몬이
지니고 있는 도구를 바로 쓴다."
654,18,4,"使用後，我方寶可夢
能立刻使用攜帶的道具。"
654,18,5,"Permet d’utiliser immédiatement l’objet tenu par
un Pokémon de l’équipe."
654,18,6,"Der Mitstreiter setzt bei Gebrauch sofort das von
ihm getragene Item ein."
654,18,7,"Cuando se usa, un Pokémon de tu equipo utiliza
su objeto inmediatamente."
654,18,8,"Usandolo, un Pokémon della squadra userà
immediatamente il proprio strumento."
654,18,9,"When used, it causes an ally Pokémon to use its
held item."
654,18,11,"使うと　味方の　ポケモンが
持っている　道具を　すぐ使う。
"
654,18,12,"使用后，能立刻使用
我方宝可梦携带的道具。"
655,11,5,"Permet d’annuler les variations de
stats d’un Pokémon de l’équipe."
655,11,9,"When used, it restores any stat
changes of an ally Pokémon."
655,14,9,"When used, it restores any stat
changes of an ally Pokémon."
655,15,1,"つかうと　みかたの　ポケモンの
のうりょく　へんかが　もとにもどる。
"
655,15,3,"사용하면 같은 편 포켓몬의
능력 변화가 원래대로 되돌아간다."
655,15,5,"Permet d’annuler les variations de stats d’un
Pokémon de l’équipe."
655,15,6,"Hebt bei Gebrauch Statusveränderungen
deines Mitstreiters auf."
655,15,7,"Tarjeta necesaria para introducir la contraseña en
la Fragata Plasma."
655,15,8,"Usandolo, tutte le modifiche alle statistiche
di un Pokémon della squadra saranno annullate."
655,15,9,"When used, it restores any stat
changes of an ally Pokémon."
655,15,11,"使うと　味方の　ポケモンの
能力変化が　元に　戻る。
"
655,17,1,"つかうと　みかたの　ポケモンの
のうりょく　へんかが　もとにもどる。
"
655,17,3,"사용하면 같은 편 포켓몬의
능력 변화가 원래대로 되돌아간다."
655,17,4,"使用後，我方寶可夢的
能力變化將復原。"
655,17,5,"Permet d’annuler les variations de stats d’un
Pokémon de l’équipe."
655,17,6,"Hebt bei Gebrauch Statusveränderungen deines
Mitstreiters auf."
655,17,7,"Cuando se usa, se anulan los cambios en las
características de un Pokémon de tu equipo."
655,17,8,"Usandolo, tutte le modifiche alle statistiche di un
Pokémon della squadra saranno annullate."
655,17,9,"When used, it restores any stat changes of an
ally Pokémon."
655,17,11,"使うと　味方の　ポケモンの
能力変化が　元に　戻る。
"
655,17,12,"使用后，我方宝可梦的
能力变化将消失。"
655,18,1,"つかうと　みかたの　ポケモンの
のうりょく　へんかが　もとにもどる。
"
655,18,3,"사용하면 같은 편 포켓몬의
능력 변화가 원래대로 되돌아간다."
655,18,4,"使用後，我方寶可夢的
能力變化將復原。"
655,18,5,"Permet d’annuler les variations de stats d’un
Pokémon de l’équipe."
655,18,6,"Hebt bei Gebrauch Statusveränderungen deines
Mitstreiters auf."
655,18,7,"Cuando se usa, se anulan los cambios en las
características de un Pokémon de tu equipo."
655,18,8,"Usandolo, tutte le modifiche alle statistiche di un
Pokémon della squadra saranno annullate."
655,18,9,"When used, it restores any stat changes of an
ally Pokémon."
655,18,11,"使うと　味方の　ポケモンの
能力変化が　元に　戻る。
"
655,18,12,"使用后，我方宝可梦的
能力变化将消失。"
656,11,5,"Monte fortement le taux de critiques.
Plus efficace à chaque utilisation.
Effet estompé si le Pokémon se retire."
656,11,9,"It can be used many times to greatly
raise a Pokémon’s critical-hit ratio. It
wears off if the Pokémon is withdrawn."
656,14,9,"It can be used many times to greatly
raise a Pokémon’s critical-hit ratio. It
wears off if the Pokémon is withdrawn."
656,15,1,"きゅうしょりつが　おおきく　あがる。
つかうたびに　こうかが　アップする。
ひっこめると　もとに　もどる。"
656,15,3,"급소 명중률이 크게 올라간다. 사용할
때마다 효과가 올라간다. 포켓몬을
볼에 넣어버리면 원래대로 되돌아간다."
656,15,5,"Monte fortement le taux de critiques.
Plus efficace à chaque utilisation.
L’effet s’estompe si le Pokémon se retire."
656,15,6,"Erhöht die Volltrefferquote stark. Bei mehrfachem
Gebrauch effektiver. Wirkt, bis das Pokémon
ausgewechselt wird."
656,15,7,"Pañuelo perdido por un cliente habitual del Café
Alma en Ciudad Esmalte. Desprende el olor de
un Pokémon."
656,15,8,"Aumenta moltissimo la probabilità di sferrare
brutti colpi. L’effetto si può sommare, ma
svanisce se il Pokémon è sostituito."
656,15,9,"It can be used many times to greatly
raise a Pokémon’s critical-hit ratio. It
wears off if the Pokémon is withdrawn."
656,15,11,"急所率が　大きく　あがる。
使うたびに　効果が　アップする。
ひっこめると　元に　戻る。"
656,17,1,"きゅうしょりつが　おおきく　あがる。
つかうたびに　こうかが　アップする。
ひっこめると　もとに　もどる。"
656,17,3,"급소 명중률이 크게 올라간다. 사용할
때마다 효과가 올라간다. 포켓몬을
볼에 넣어버리면 원래대로 되돌아간다."
656,17,4,"擊中要害的機率會大大提高。
每次使用效果都會提升。
離場後，效果便會消失。"
656,17,5,"Augmente fortement le taux de critique.
Plus efficace à chaque utilisation.
L’effet s’estompe si le Pokémon est retiré."
656,17,6,"Erhöht die Volltrefferquote stark. Bei mehrfachem
Gebrauch effektiver. Wirkt, bis das Pokémon
ausgewechselt wird."
656,17,7,"Aumenta mucho la probabilidad de asestar un
golpe crítico. Al cambiar de Pokémon, su efecto
desaparece."
656,17,8,"Aumenta moltissimo la probabilità di sferrare
brutti colpi. L’effetto si può sommare, ma
svanisce se il Pokémon è sostituito."
656,17,9,"It can be used many times to greatly raise a
Pokémon’s critical-hit ratio. It wears off if the
Pokémon is withdrawn."
656,17,11,"急所率が　大きく　あがる。
使うたびに　効果が　アップする。
ひっこめると　元に　戻る。"
656,17,12,"击中要害的几率会大幅提高。
每次使用效果都会提升。
离场后，效果便会消失。"
656,18,1,"きゅうしょりつが　おおきく　あがる。
つかうたびに　こうかが　アップする。
ひっこめると　もとに　もどる。"
656,18,3,"급소 명중률이 크게 올라간다. 사용할
때마다 효과가 올라간다. 포켓몬을
볼에 넣어버리면 원래대로 되돌아간다."
656,18,4,"擊中要害的機率會大大提高。
每次使用效果都會提升。
離場後，效果便會消失。"
656,18,5,"Augmente fortement le taux de critique.
Plus efficace à chaque utilisation.
L’effet s’estompe si le Pokémon est retiré."
656,18,6,"Erhöht die Volltrefferquote stark. Bei mehrfachem
Gebrauch effektiver. Wirkt, bis das Pokémon
ausgewechselt wird."
656,18,7,"Aumenta mucho la probabilidad de asestar un
golpe crítico. Al cambiar de Pokémon, su efecto
desaparece."
656,18,8,"Aumenta moltissimo la probabilità di sferrare
brutti colpi. L’effetto si può sommare, ma
svanisce se il Pokémon è sostituito."
656,18,9,"It can be used many times to greatly raise a
Pokémon’s critical-hit ratio. It wears off if the
Pokémon is withdrawn."
656,18,11,"急所率が　大きく　あがる。
使うたびに　効果が　アップする。
ひっこめると　元に　戻る。"
656,18,12,"击中要害的几率会大幅提高。
每次使用效果都会提升。
离场后，效果便会消失。"
657,11,5,"Ce sont les derniers restes du corps
de Reshiram. On dit qu’ils attendent
l’apparition d’un héros."
657,11,9,"Reshiram’s body was destroyed and
changed into this stone. It is said to
be waiting for the emergence of a hero."
657,14,9,"Reshiram’s body was destroyed and
changed into this stone. It is said to
be waiting for the emergence of a hero."
657,15,1,"レシラムの　にくたいが　ほろび
へんかした　すがた。えいゆうの
とうじょうを　まっていると　される。"
657,15,3,"레시라무의 육체가 허물어져
변화한 모습. 영웅의
등장을 기다린다고 여겨진다."
657,15,5,"Ce sont les derniers restes du corps de Reshiram.
On dit qu’ils attendent l’apparition d’un héros."
657,15,6,"Nach dem Zerfall seines Körpers nahm Reshiram
diese Form an. Man sagt, es warte auf die Ankunft
eines Helden."
657,15,7,"Dispositivo que permite aumentar forzadamente
las características de los Pokémon.
Es un prototipo imperfecto."
657,15,8,"Pietra in cui si è tramutato Reshiram quando
ha perso la sua forma corporea.
Attende la venuta di un eroe."
657,15,9,"Reshiram’s body was destroyed and
changed into this stone. It is said to
be waiting for the emergence of a hero."
657,15,11,"レシラムの　肉体が　滅び
変化した　姿。　英雄の
登場を　待っていると　される。"
657,17,1,"レシラムの　にくたいが　ほろび
へんかした　すがた。えいゆうの
とうじょうを　まっていると　される。"
657,17,3,"레시라무의 육체가 허물어져
변화한 모습. 영웅의
등장을 기다린다고 여겨진다."
657,17,4,"萊希拉姆的肉體
毀滅後變成的樣子。
據說它在等待著英雄的到來。"
657,17,5,"Ce sont les derniers restes du corps de Reshiram.
On dit qu’ils attendent l’apparition d’un héros."
657,17,6,"Nach dem Zerfall seines Körpers nahm Reshiram
diese Form an. Man sagt, es warte auf die Ankunft
eines Helden."
657,17,7,"Forma que adoptó Reshiram al perder su cuerpo.
Espera la llegada de un nuevo héroe."
657,17,8,"Pietra in cui si è tramutato Reshiram quando
ha perso la sua forma corporea.
Attende la venuta di un eroe."
657,17,9,"Reshiram’s body was destroyed and changed into
this stone. It is said to be waiting for the
emergence of a hero."
657,17,11,"レシラムの　肉体が　滅び
変化した　姿。　英雄の
登場を　待っていると　される。"
657,17,12,"莱希拉姆的肉体
毁灭后变成的样子。
据说它在等待着英雄的到来。"
657,18,1,"レシラムの　にくたいが　ほろび
へんかした　すがた。えいゆうの
とうじょうを　まっていると　される。"
657,18,3,"레시라무의 육체가 허물어져
변화한 모습. 영웅의
등장을 기다린다고 여겨진다."
657,18,4,"萊希拉姆的肉體
毀滅後變成的樣子。
據說它在等待著英雄的到來。"
657,18,5,"Ce sont les derniers restes du corps de Reshiram.
On dit qu’ils attendent l’apparition d’un héros."
657,18,6,"Nach dem Zerfall seines Körpers nahm Reshiram
diese Form an. Man sagt, es warte auf die Ankunft
eines Helden."
657,18,7,"Forma que adoptó Reshiram al perder su cuerpo.
Espera la llegada de un nuevo héroe."
657,18,8,"Pietra in cui si è tramutato Reshiram quando
ha perso la sua forma corporea.
Attende la venuta di un eroe."
657,18,9,"Reshiram’s body was destroyed and changed into
this stone. It is said to be waiting for the
emergence of a hero."
657,18,11,"レシラムの　肉体が　滅び
変化した　姿。　英雄の
登場を　待っていると　される。"
657,18,12,"莱希拉姆的肉体
毁灭后变成的样子。
据说它在等待着英雄的到来。"
658,11,5,"Ce sont les derniers restes du corps
de Zekrom. On dit qu’ils attendent
l’apparition d’un héros."
658,11,9,"Zekrom’s body was destroyed and
changed into this stone. It is said to
be waiting for the emergence of a hero."
658,14,9,"Zekrom’s body was destroyed and
changed into this stone. It is said to
be waiting for the emergence of a hero."
658,15,1,"ゼクロムの　にくたいが　ほろび
へんかした　すがた。えいゆうの
とうじょうを　まっていると　される。"
658,15,3,"제크로무의 육체가 허물어져
변화한 모습. 영웅의
등장을 기다린다고 여겨진다."
658,15,5,"Ce sont les derniers restes du corps de Zekrom.
On dit qu’ils attendent l’apparition d’un héros."
658,15,6,"Nach dem Zerfall seines Körpers nahm Zekrom
diese Gestalt an. Man sagt, es warte auf die
Ankunft eines Helden."
658,15,7,"Videomisor encontrado en el parque de
atracciones de Ciudad Mayólica.
Parece que pertenece a un chico."
658,15,8,"Pietra in cui si è tramutato Zekrom quando
ha perso la sua forma corporea.
Attende la venuta di un eroe."
658,15,9,"Zekrom’s body was destroyed and
changed into this stone. It is said to
be waiting for the emergence of a hero."
658,15,11,"ゼクロムの　肉体が　滅び
変化した　姿。　英雄の
登場を　待っていると　される。"
658,17,1,"ゼクロムの　にくたいが　ほろび
へんかした　すがた。えいゆうの
とうじょうを　まっていると　される。"
658,17,3,"제크로무의 육체가 허물어져
변화한 모습. 영웅의
등장을 기다린다고 여겨진다."
658,17,4,"捷克羅姆的肉體
毀滅後變成的樣子。
據說它在等待著英雄的到來。"
658,17,5,"Ce sont les derniers restes du corps de Zekrom.
On dit qu’ils attendent l’apparition d’un héros."
658,17,6,"Nach dem Zerfall seines Körpers nahm Zekrom
diese Gestalt an. Man sagt, es warte auf die
Ankunft eines Helden."
658,17,7,"Forma que adoptó Zekrom al perder su cuerpo.
Espera la llegada de un nuevo héroe."
658,17,8,"Pietra in cui si è tramutato Zekrom quando
ha perso la sua forma corporea.
Attende la venuta di un eroe."
658,17,9,"Zekrom’s body was destroyed and changed into
this stone. It is said to be waiting for the
emergence of a hero."
658,17,11,"ゼクロムの　肉体が　滅び
変化した　姿。　英雄の
登場を　待っていると　される。"
658,17,12,"捷克罗姆的肉体
毁灭后变成的样子。
据说它在等待着英雄的到来。"
658,18,1,"ゼクロムの　にくたいが　ほろび
へんかした　すがた。えいゆうの
とうじょうを　まっていると　される。"
658,18,3,"제크로무의 육체가 허물어져
변화한 모습. 영웅의
등장을 기다린다고 여겨진다."
658,18,4,"捷克羅姆的肉體
毀滅後變成的樣子。
據說它在等待著英雄的到來。"
658,18,5,"Ce sont les derniers restes du corps de Zekrom.
On dit qu’ils attendent l’apparition d’un héros."
658,18,6,"Nach dem Zerfall seines Körpers nahm Zekrom
diese Gestalt an. Man sagt, es warte auf die
Ankunft eines Helden."
658,18,7,"Forma que adoptó Zekrom al perder su cuerpo.
Espera la llegada de un nuevo héroe."
658,18,8,"Pietra in cui si è tramutato Zekrom quando
ha perso la sua forma corporea.
Attende la venuta di un eroe."
658,18,9,"Zekrom’s body was destroyed and changed into
this stone. It is said to be waiting for the
emergence of a hero."
658,18,11,"ゼクロムの　肉体が　滅び
変化した　姿。　英雄の
登場を　待っていると　される。"
658,18,12,"捷克罗姆的肉体
毁灭后变成的样子。
据说它在等待着英雄的到来。"
659,11,5,"Une charge électrique violente qui
blesse aussi légèrement le lanceur."
659,11,9,"The user shrouds itself in electricity
and smashes into its target.
It also damages the user a little."
659,14,9,"The user shrouds itself in electricity
and smashes into its target.
It also damages the user a little."
659,15,1,"でんきを　まとって
あいてに　ぶつかって　こうげきする。
じぶんも　ダメージを　うける。"
659,15,3,"전기를 두르고
상대에게 부딪쳐 공격한다.
자신도 조금 데미지를 입는다."
659,15,5,"Une charge électrique violente qui blesse aussi
légèrement le lanceur."
659,15,6,"Anwender erzeugt Spannung und greift an,
indem er auf Kollisionskurs geht. Er erleidet
selbst leichten Schaden."
659,15,7,"Videomisor encontrado en el parque de
atracciones de Ciudad Mayólica.
Parece que pertenece a una chica."
659,15,8,"Chi la usa si carica di elettricità per poi scagliarsi
sul bersaglio, ma subisce dei danni per il
contraccolpo."
659,15,9,"The user shrouds itself in electricity
and smashes into its target.
This also damages the user a little."
659,15,11,"電気を　まとって
相手に　ぶつかって　攻撃する。
自分も　少し　ダメージを　受ける。"
659,17,1,"でんきを　まとって
あいてに　ぶつかって　こうげきする。
じぶんも　すこし　ダメージを　うける。"
659,17,3,"전기를 두르고
상대에게 부딪쳐 공격한다.
자신도 조금 데미지를 입는다."
659,17,4,"讓電流圍繞全身，
衝撞對手進行攻擊。
自己也會受到少許傷害。"
659,17,5,"Une charge électrique violente qui blesse aussi
légèrement le lanceur."
659,17,6,"Anwender erzeugt Spannung und greift an, indem er
auf Kollisionskurs geht. Er erleidet selbst leichten
Schaden."
659,17,7,"Placaje de alto voltaje que hiere también al
atacante."
659,17,8,"Chi la usa si carica di elettricità per poi scagliarsi
sul bersaglio, ma subisce dei danni per il
contraccolpo."
659,17,9,"The user shrouds itself in electricity and smashes
into its target. This also damages the user a little."
659,17,11,"電気を　まとって
相手に　ぶつかって　攻撃する。
自分も　少し　ダメージを　受ける。"
659,17,12,"让电流覆盖全身
撞向对手进行攻击。
自己也会受到少许伤害。"
659,18,1,"でんきを　まとって
あいてに　ぶつかって　こうげきする。
じぶんも　すこし　ダメージを　うける。"
659,18,3,"전기를 두르고
상대에게 부딪쳐 공격한다.
자신도 조금 데미지를 입는다."
659,18,4,"讓電流圍繞全身，
衝撞對手進行攻擊。
自己也會受到少許傷害。"
659,18,5,"Une charge électrique violente qui blesse aussi
légèrement le lanceur."
659,18,6,"Anwender erzeugt Spannung und greift an, indem er
auf Kollisionskurs geht. Er erleidet selbst leichten
Schaden."
659,18,7,"Placaje de alto voltaje que hiere también al
atacante."
659,18,8,"Chi la usa si carica di elettricità per poi scagliarsi
sul bersaglio, ma subisce dei danni per il
contraccolpo."
659,18,9,"The user shrouds itself in electricity and smashes
into its target. This also damages the user a little."
659,18,11,"電気を　まとって
相手に　ぶつかって　攻撃する。
自分も　少し　ダメージを　受ける。"
659,18,12,"让电流覆盖全身
撞向对手进行攻击。
自己也会受到少许伤害。"
660,11,5,"Porte un coup dévastateur à l’ennemi.
Peut briser des rochers fissurés.
Peut baisser la Défense."
660,11,9,"The user attacks with a punch that can
shatter a rock. It may also lower the
target’s Defense stat."
660,14,9,"The user attacks with a punch that can
shatter a rock. It may also lower the
target’s Defense stat."
660,15,1,"パンチで　こうげき。　あいての
ぼうぎょを　さげる　ことが　ある。
いわを　くだくことも　できる。"
660,15,3,"펀치로 공격한다.
상대의 방어를 떨어뜨릴 때가 있으며
바위를 깰 수도 있다."
660,15,5,"Porte un coup de poing à l’ennemi qui peut
baisser sa Défense. Peut aussi briser des rochers
fissurés."
660,15,6,"Der Anwender greift mit einem Hieb an, der den
Verteidigungs-Wert des Zieles senken kann.
Damit können auch Steine zerschlagen werden."
660,15,7,"Espejo misterioso que refleja la verdad y
devuelve los Pokémon a su forma original."
660,15,8,"Chi la usa colpisce il nemico con un pugno
in grado di frantumare anche la roccia.
Può anche ridurne la Difesa."
660,15,9,"The user attacks with a punch. This may
also lower the target’s Defense stat. This
move can also shatter rocks in the field."
660,15,11,"パンチで　攻撃する。相手の
防御を　さげる　ことが　ある。
岩を　砕くことも　ある。"
660,17,1,"おおきな　なみで　じぶんの
まわりに　いるものを　こうげきする。"
660,17,3,"큰 파도로 자신의
주위에 있는 포켓몬을 공격한다."
660,17,4,"使用大浪
攻擊自己周圍所有的寶可夢。"
660,17,5,"Une énorme vague s’abat sur le champ de bataille
et inflige des dégâts à tous les Pokémon autour
du lanceur."
660,17,6,"Anwender greift mit einer gewaltigen Welle
alle Pokémon in seiner Umgebung an."
660,17,7,Inunda el terreno de combate con una ola gigante.
660,17,8,"Un’onda enorme sommerge il campo di lotta,
colpendo tutti i Pokémon intorno a chi la scatena."
660,17,9,"The user attacks everything around it by swamping
its surroundings with a giant wave."
660,17,11,"大きな　波で　自分の
周りに　いるものを　攻撃する。"
660,17,12,"利用大浪
攻击自己周围所有的宝可梦。"
660,18,1,"おおきな　なみで　じぶんの
まわりに　いるものを　こうげきする。"
660,18,3,"큰 파도로 자신의
주위에 있는 포켓몬을 공격한다."
660,18,4,"使用大浪
攻擊自己周圍所有的寶可夢。"
660,18,5,"Une énorme vague s’abat sur le champ de bataille
et inflige des dégâts à tous les Pokémon autour
du lanceur."
660,18,6,"Anwender greift mit einer gewaltigen Welle
alle Pokémon in seiner Umgebung an."
660,18,7,Inunda el terreno de combate con una ola gigante.
660,18,8,"Un’onda enorme sommerge il campo di lotta,
colpendo tutti i Pokémon intorno a chi la scatena."
660,18,9,"The user attacks everything around it by swamping
its surroundings with a giant wave."
660,18,11,"大きな　波で　自分の
周りに　いるものを　攻撃する。"
660,18,12,"利用大浪
攻击自己周围所有的宝可梦。"
661,11,5,"Le lanceur hurle sur l’ennemi.
Baisse l’Atq. Spé. de l’ennemi."
661,11,9,"The user yells as if it is ranting about
something, making the target’s Sp. Atk
stat decrease."
661,14,9,"The user yells as if it is ranting about
something, making the target’s Sp. Atk
stat decrease."
661,15,1,"まくしたてる　ように　どなりつけて
あいての　とくこうを　さげる。
"
661,15,3,"호되게 호통을 쳐서
상대의 특수공격을 떨어뜨린다."
661,15,5,"Le lanceur hurle sur l’ennemi.
Baisse l’Attaque Spéciale de l’ennemi."
661,15,6,"Gibt Gegnern mit einer nicht enden wollenden
Standpauke was auf die Ohren und senkt dabei
deren Spezial-Angriff."
661,15,7,"Aumenta mucho el Ataque y el Ataque Especial
cuando el Pokémon que lo lleva recibe un ataque
frente al cual es débil."
661,15,8,"Chi la usa si mette a urlare per un po’, riducendo
l’Attacco Speciale dei nemici."
661,15,9,"The user yells as if it’s ranting about
something, which lowers the Sp. Atk stat
of opposing Pokémon."
661,15,11,"まくしたてる　ように　怒鳴りつけて
相手の　特攻を　さげる。
"
