pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order,mastery
630,11,263,4,0,,
630,11,269,4,0,,
630,11,317,4,0,,
630,11,332,4,0,,
630,11,365,4,0,,
630,11,369,4,0,,
630,11,371,4,0,,
630,11,373,4,0,,
630,11,416,4,0,,
630,11,496,4,0,,
630,11,510,4,0,,
630,11,514,4,0,,
630,11,555,4,0,,
630,14,16,1,1,1,
630,14,31,1,1,3,
630,14,43,1,1,2,
630,14,365,1,1,4,
630,14,31,1,5,,
630,14,365,1,10,,
630,14,417,1,14,,
630,14,260,1,19,,
630,14,185,1,23,,
630,14,386,1,28,,
630,14,432,1,32,,
630,14,366,1,37,,
630,14,403,1,41,,
630,14,399,1,46,,
630,14,373,1,50,,
630,14,198,1,51,,
630,14,18,1,57,,
630,14,413,1,63,,
630,14,119,1,70,,
630,14,143,3,0,,
630,14,173,3,0,,
630,14,214,3,0,,
630,14,257,3,0,,
630,14,282,3,0,,
630,14,289,3,0,,
630,14,334,3,0,,
630,14,335,3,0,,
630,14,355,3,0,,
630,14,366,3,0,,
630,14,399,3,0,,
630,14,492,3,0,,
630,14,15,4,0,,
630,14,19,4,0,,
630,14,63,4,0,,
630,14,92,4,0,,
630,14,104,4,0,,
630,14,156,4,0,,
630,14,164,4,0,,
630,14,168,4,0,,
630,14,182,4,0,,
630,14,207,4,0,,
630,14,213,4,0,,
630,14,216,4,0,,
630,14,218,4,0,,
630,14,237,4,0,,
630,14,240,4,0,,
630,14,241,4,0,,
630,14,244,4,0,,
630,14,247,4,0,,
630,14,249,4,0,,
630,14,259,4,0,,
630,14,263,4,0,,
630,14,269,4,0,,
630,14,317,4,0,,
630,14,332,4,0,,
630,14,365,4,0,,
630,14,369,4,0,,
630,14,371,4,0,,
630,14,373,4,0,,
630,14,416,4,0,,
630,14,496,4,0,,
630,14,510,4,0,,
630,14,514,4,0,,
630,14,555,4,0,,
630,15,16,1,1,5,
630,15,18,1,1,3,
630,15,31,1,1,7,
630,15,43,1,1,6,
630,15,119,1,1,1,
630,15,198,1,1,4,
630,15,365,1,1,8,
630,15,413,1,1,2,
630,15,31,1,5,,
630,15,365,1,10,,
630,15,417,1,14,,
630,15,260,1,19,,
630,15,185,1,23,,
630,15,386,1,28,,
630,15,432,1,32,,
630,15,366,1,37,,
630,15,403,1,41,,
630,15,399,1,46,,
630,15,373,1,50,,
630,15,198,1,51,,
630,15,18,1,57,,
630,15,413,1,63,,
630,15,119,1,70,,
630,15,15,4,0,,
630,15,19,4,0,,
630,15,63,4,0,,
630,15,92,4,0,,
630,15,104,4,0,,
630,15,156,4,0,,
630,15,164,4,0,,
630,15,168,4,0,,
630,15,182,4,0,,
630,15,207,4,0,,
630,15,211,4,0,,
630,15,213,4,0,,
630,15,214,4,0,,
630,15,216,4,0,,
630,15,218,4,0,,
630,15,237,4,0,,
630,15,240,4,0,,
630,15,241,4,0,,
630,15,244,4,0,,
630,15,247,4,0,,
630,15,249,4,0,,
630,15,259,4,0,,
630,15,263,4,0,,
630,15,269,4,0,,
630,15,317,4,0,,
630,15,332,4,0,,
630,15,355,4,0,,
630,15,369,4,0,,
630,15,371,4,0,,
630,15,373,4,0,,
630,15,399,4,0,,
630,15,416,4,0,,
630,15,496,4,0,,
630,15,510,4,0,,
630,15,514,4,0,,
630,15,555,4,0,,
630,15,590,4,0,,
630,16,16,1,1,5,
630,16,18,1,1,3,
630,16,31,1,1,7,
630,16,43,1,1,6,
630,16,119,1,1,1,
630,16,198,1,1,4,
630,16,365,1,1,8,
630,16,413,1,1,2,
630,16,31,1,5,,
630,16,365,1,10,,
630,16,417,1,14,,
630,16,260,1,19,,
630,16,185,1,23,,
630,16,386,1,28,,
630,16,432,1,32,,
630,16,366,1,37,,
630,16,403,1,41,,
630,16,399,1,46,,
630,16,373,1,50,,
630,16,198,1,51,,
630,16,18,1,57,,
630,16,413,1,63,,
630,16,119,1,70,,
630,16,143,3,0,,
630,16,173,3,0,,
630,16,257,3,0,,
630,16,282,3,0,,
630,16,289,3,0,,
630,16,335,3,0,,
630,16,366,3,0,,
630,16,492,3,0,,
630,16,15,4,0,,
630,16,19,4,0,,
630,16,63,4,0,,
630,16,92,4,0,,
630,16,104,4,0,,
630,16,156,4,0,,
630,16,164,4,0,,
630,16,168,4,0,,
630,16,182,4,0,,
630,16,207,4,0,,
630,16,211,4,0,,
630,16,213,4,0,,
630,16,214,4,0,,
630,16,216,4,0,,
630,16,218,4,0,,
630,16,237,4,0,,
630,16,240,4,0,,
630,16,241,4,0,,
630,16,244,4,0,,
630,16,247,4,0,,
630,16,249,4,0,,
630,16,259,4,0,,
630,16,263,4,0,,
630,16,269,4,0,,
630,16,290,4,0,,
630,16,317,4,0,,
630,16,332,4,0,,
630,16,355,4,0,,
630,16,369,4,0,,
630,16,371,4,0,,
630,16,373,4,0,,
630,16,399,4,0,,
630,16,416,4,0,,
630,16,496,4,0,,
630,16,510,4,0,,
630,16,514,4,0,,
630,16,555,4,0,,
630,16,590,4,0,,
630,17,198,1,0,,
630,17,16,1,1,6,
630,17,18,1,1,4,
630,17,31,1,1,8,
630,17,43,1,1,7,
630,17,119,1,1,2,
630,17,198,1,1,1,
630,17,365,1,1,9,
630,17,413,1,1,3,
630,17,31,1,5,,
630,17,365,1,10,,
630,17,417,1,14,,
630,17,260,1,19,,
630,17,185,1,23,,
630,17,386,1,28,,
630,17,432,1,32,,
630,17,366,1,37,,
630,17,403,1,41,,
630,17,399,1,46,,
630,17,373,1,50,,
630,17,18,1,57,,
630,17,413,1,63,,
630,17,119,1,70,,
630,17,19,4,0,,
630,17,63,4,0,,
630,17,92,4,0,,
630,17,104,4,0,,
630,17,156,4,0,,
630,17,164,4,0,,
630,17,168,4,0,,
630,17,182,4,0,,
630,17,207,4,0,,
630,17,211,4,0,,
630,17,213,4,0,,
630,17,214,4,0,,
630,17,216,4,0,,
630,17,218,4,0,,
630,17,237,4,0,,
630,17,240,4,0,,
630,17,241,4,0,,
630,17,244,4,0,,
630,17,247,4,0,,
630,17,259,4,0,,
630,17,263,4,0,,
630,17,269,4,0,,
630,17,317,4,0,,
630,17,332,4,0,,
630,17,355,4,0,,
630,17,369,4,0,,
630,17,371,4,0,,
630,17,373,4,0,,
630,17,399,4,0,,
630,17,416,4,0,,
630,17,496,4,0,,
630,17,555,4,0,,
630,17,590,4,0,,
630,18,198,1,0,,
630,18,16,1,1,5,
630,18,18,1,1,4,
630,18,31,1,1,7,
630,18,43,1,1,6,
630,18,119,1,1,2,
630,18,198,1,1,1,
630,18,365,1,1,8,
630,18,413,1,1,3,
630,18,31,1,5,,
630,18,365,1,10,,
630,18,417,1,14,,
630,18,260,1,19,,
630,18,185,1,23,,
630,18,386,1,28,,
630,18,432,1,32,,
630,18,366,1,37,,
630,18,403,1,41,,
630,18,399,1,46,,
630,18,373,1,50,,
630,18,18,1,57,,
630,18,413,1,63,,
630,18,119,1,70,,
630,18,143,3,0,,
630,18,173,3,0,,
630,18,257,3,0,,
630,18,282,3,0,,
630,18,289,3,0,,
630,18,334,3,0,,
630,18,335,3,0,,
630,18,366,3,0,,
630,18,432,3,0,,
630,18,492,3,0,,
630,18,19,4,0,,
630,18,63,4,0,,
630,18,92,4,0,,
630,18,104,4,0,,
630,18,156,4,0,,
630,18,164,4,0,,
630,18,168,4,0,,
630,18,182,4,0,,
630,18,207,4,0,,
630,18,211,4,0,,
630,18,213,4,0,,
630,18,214,4,0,,
630,18,216,4,0,,
630,18,218,4,0,,
630,18,237,4,0,,
630,18,240,4,0,,
630,18,241,4,0,,
630,18,244,4,0,,
630,18,247,4,0,,
630,18,259,4,0,,
630,18,263,4,0,,
630,18,269,4,0,,
630,18,317,4,0,,
630,18,332,4,0,,
630,18,355,4,0,,
630,18,369,4,0,,
630,18,371,4,0,,
630,18,373,4,0,,
630,18,399,4,0,,
630,18,416,4,0,,
630,18,496,4,0,,
630,18,555,4,0,,
630,18,590,4,0,,
630,20,198,1,0,,
630,20,16,1,1,4,
630,20,43,1,1,5,
630,20,92,1,1,3,
630,20,143,1,1,2,
630,20,198,1,1,1,
630,20,260,1,1,6,
630,20,365,1,1,7,
630,20,366,1,18,,
630,20,282,1,24,,
630,20,334,1,30,,
630,20,18,1,36,,
630,20,403,1,42,,
630,20,399,1,48,,
630,20,417,1,57,,
630,20,432,1,64,,
630,20,213,1,72,,
630,20,413,1,80,,
630,20,808,3,0,,
630,20,814,3,0,,
630,20,19,4,0,,
630,20,63,4,0,,
630,20,129,4,0,,
630,20,156,4,0,,
630,20,164,4,0,,
630,20,168,4,0,,
630,20,173,4,0,,
630,20,182,4,0,,
630,20,184,4,0,,
630,20,203,4,0,,
630,20,211,4,0,,
630,20,213,4,0,,
630,20,214,4,0,,
630,20,240,4,0,,
630,20,241,4,0,,
630,20,247,4,0,,
630,20,257,4,0,,
630,20,263,4,0,,
630,20,269,4,0,,
630,20,313,4,0,,
630,20,317,4,0,,
630,20,334,4,0,,
630,20,369,4,0,,
630,20,371,4,0,,
630,20,372,4,0,,
630,20,399,4,0,,
630,20,403,4,0,,
630,20,413,4,0,,
630,20,416,4,0,,
630,20,417,4,0,,
630,20,492,4,0,,
630,20,496,4,0,,
630,20,514,4,0,,
630,20,555,4,0,,
630,25,198,1,0,,
630,25,16,1,1,1,
630,25,43,1,1,2,
630,25,92,1,1,3,
630,25,143,1,1,4,
630,25,365,1,1,5,
630,25,260,1,1,6,
630,25,366,1,18,,
630,25,282,1,24,,
630,25,334,1,30,,
630,25,18,1,36,,
630,25,403,1,42,,
630,25,399,1,48,,
630,25,417,1,57,,
630,25,432,1,64,,
630,25,213,1,72,,
630,25,413,1,80,,
630,25,92,2,0,,
630,25,212,2,0,,
630,25,355,2,0,,
630,25,19,4,0,,
630,25,36,4,0,,
630,25,63,4,0,,
630,25,92,4,0,,
630,25,129,4,0,,
630,25,156,4,0,,
630,25,164,4,0,,
630,25,168,4,0,,
630,25,180,4,0,,
630,25,182,4,0,,
630,25,184,4,0,,
630,25,201,4,0,,
630,25,203,4,0,,
630,25,214,4,0,,
630,25,240,4,0,,
630,25,241,4,0,,
630,25,247,4,0,,
630,25,253,4,0,,
630,25,257,4,0,,
630,25,263,4,0,,
630,25,269,4,0,,
630,25,282,4,0,,
630,25,313,4,0,,
630,25,314,4,0,,
630,25,317,4,0,,
630,25,332,4,0,,
630,25,334,4,0,,
630,25,366,4,0,,
630,25,369,4,0,,
630,25,399,4,0,,
630,25,403,4,0,,
630,25,413,4,0,,
630,25,416,4,0,,
630,25,417,4,0,,
630,25,492,4,0,,
630,25,512,4,0,,
630,25,542,4,0,,
630,25,555,4,0,,
630,25,808,4,0,,
630,25,814,4,0,,
630,25,851,4,0,,
630,25,244,4,0,,
630,25,38,4,0,,
630,25,297,4,0,,
630,25,675,4,0,,
631,11,122,1,1,2,
631,11,510,1,1,1,
631,11,316,1,6,,
631,11,20,1,11,,
631,11,83,1,16,,
631,11,154,1,21,,
631,11,289,1,26,,
631,11,481,1,31,,
631,11,450,1,36,,
631,11,163,1,41,,
631,11,133,1,46,,
631,11,53,1,51,,
631,11,254,1,56,1,
631,11,255,1,56,2,
631,11,256,1,56,3,
631,11,517,1,61,,
631,11,34,2,0,,
631,11,35,2,0,,
631,11,174,2,0,,
631,11,185,2,0,,
631,11,214,2,0,,
631,11,228,2,0,,
631,11,257,2,0,,
631,11,321,2,0,,
631,11,389,2,0,,
631,11,400,2,0,,
631,11,15,4,0,,
631,11,53,4,0,,
631,11,76,4,0,,
631,11,91,4,0,,
631,11,92,4,0,,
631,11,104,4,0,,
631,11,126,4,0,,
631,11,156,4,0,,
631,11,164,4,0,,
631,11,168,4,0,,
631,11,182,4,0,,
631,11,207,4,0,,
631,11,213,4,0,,
631,11,216,4,0,,
631,11,218,4,0,,
631,11,237,4,0,,
631,11,240,4,0,,
631,11,241,4,0,,
631,11,249,4,0,,
631,11,261,4,0,,
631,11,263,4,0,,
631,11,269,4,0,,
631,11,317,4,0,,
631,11,332,4,0,,
631,11,374,4,0,,
631,11,411,4,0,,
631,11,416,4,0,,
631,11,421,4,0,,
631,11,468,4,0,,
631,11,496,4,0,,
631,11,510,4,0,,
631,14,122,1,1,2,
631,14,510,1,1,1,
631,14,316,1,6,,
631,14,20,1,11,,
631,14,83,1,16,,
631,14,154,1,21,,
631,14,289,1,26,,
631,14,481,1,31,,
631,14,450,1,36,,
631,14,163,1,41,,
631,14,133,1,46,,
631,14,53,1,51,,
631,14,254,1,56,1,
631,14,255,1,56,2,
631,14,256,1,56,3,
631,14,517,1,61,,
631,14,34,2,0,,
631,14,35,2,0,,
631,14,174,2,0,,
631,14,185,2,0,,
631,14,214,2,0,,
631,14,228,2,0,,
631,14,257,2,0,,
631,14,321,2,0,,
631,14,389,2,0,,
631,14,400,2,0,,
631,14,7,3,0,,
631,14,9,3,0,,
631,14,20,3,0,,
631,14,67,3,0,,
631,14,173,3,0,,
631,14,202,3,0,,
631,14,214,3,0,,
631,14,257,3,0,,
631,14,276,3,0,,
631,14,278,3,0,,
631,14,282,3,0,,
631,14,289,3,0,,
631,14,380,3,0,,
631,14,450,3,0,,
631,14,15,4,0,,
631,14,53,4,0,,
631,14,76,4,0,,
631,14,91,4,0,,
631,14,92,4,0,,
631,14,104,4,0,,
631,14,126,4,0,,
631,14,156,4,0,,
631,14,164,4,0,,
631,14,168,4,0,,
631,14,182,4,0,,
631,14,207,4,0,,
631,14,213,4,0,,
631,14,216,4,0,,
631,14,218,4,0,,
631,14,237,4,0,,
631,14,240,4,0,,
631,14,241,4,0,,
631,14,249,4,0,,
631,14,261,4,0,,
631,14,263,4,0,,
631,14,269,4,0,,
631,14,317,4,0,,
631,14,332,4,0,,
631,14,374,4,0,,
631,14,411,4,0,,
631,14,416,4,0,,
631,14,421,4,0,,
631,14,468,4,0,,
631,14,496,4,0,,
631,14,510,4,0,,
631,15,33,1,1,3,
631,15,122,1,1,5,
631,15,468,1,1,2,
631,15,510,1,1,4,
631,15,517,1,1,1,
631,15,316,1,6,,
631,15,20,1,11,,
631,15,83,1,16,,
631,15,154,1,21,,
631,15,289,1,26,,
631,15,481,1,31,,
631,15,450,1,36,,
631,15,163,1,41,,
631,15,133,1,44,,
631,15,53,1,47,,
631,15,254,1,50,1,
631,15,255,1,50,2,
631,15,256,1,50,3,
631,15,517,1,61,,
631,15,34,2,0,,
631,15,35,2,0,,
631,15,174,2,0,,
631,15,185,2,0,,
631,15,214,2,0,,
631,15,228,2,0,,
631,15,257,2,0,,
631,15,321,2,0,,
631,15,389,2,0,,
631,15,400,2,0,,
631,15,562,2,0,,
631,15,15,4,0,,
631,15,53,4,0,,
631,15,76,4,0,,
631,15,91,4,0,,
631,15,92,4,0,,
631,15,104,4,0,,
631,15,126,4,0,,
631,15,156,4,0,,
631,15,164,4,0,,
631,15,168,4,0,,
631,15,182,4,0,,
631,15,207,4,0,,
631,15,213,4,0,,
631,15,214,4,0,,
631,15,216,4,0,,
631,15,218,4,0,,
631,15,237,4,0,,
631,15,240,4,0,,
631,15,241,4,0,,
631,15,249,4,0,,
631,15,261,4,0,,
631,15,263,4,0,,
631,15,269,4,0,,
631,15,317,4,0,,
631,15,332,4,0,,
631,15,374,4,0,,
631,15,411,4,0,,
631,15,416,4,0,,
631,15,421,4,0,,
631,15,468,4,0,,
631,15,496,4,0,,
631,15,510,4,0,,
631,15,590,4,0,,
631,15,612,4,0,,
631,16,33,1,1,3,
631,16,122,1,1,5,
631,16,468,1,1,2,
631,16,510,1,1,4,
631,16,517,1,1,1,
631,16,316,1,6,,
631,16,20,1,11,,
631,16,83,1,16,,
631,16,154,1,21,,
631,16,289,1,26,,
631,16,481,1,31,,
631,16,450,1,36,,
631,16,163,1,41,,
631,16,133,1,44,,
631,16,53,1,47,,
631,16,254,1,50,1,
631,16,255,1,50,2,
631,16,256,1,50,3,
631,16,517,1,61,,
631,16,34,2,0,,
631,16,35,2,0,,
631,16,174,2,0,,
631,16,185,2,0,,
631,16,214,2,0,,
631,16,228,2,0,,
631,16,257,2,0,,
631,16,321,2,0,,
631,16,389,2,0,,
631,16,400,2,0,,
631,16,562,2,0,,
631,16,7,3,0,,
631,16,9,3,0,,
631,16,20,3,0,,
631,16,67,3,0,,
631,16,173,3,0,,
631,16,202,3,0,,
631,16,257,3,0,,
631,16,264,3,0,,
631,16,276,3,0,,
631,16,278,3,0,,
631,16,282,3,0,,
631,16,289,3,0,,
631,16,380,3,0,,
631,16,450,3,0,,
631,16,15,4,0,,
631,16,53,4,0,,
631,16,76,4,0,,
631,16,91,4,0,,
631,16,92,4,0,,
631,16,104,4,0,,
631,16,126,4,0,,
631,16,156,4,0,,
631,16,164,4,0,,
631,16,168,4,0,,
631,16,182,4,0,,
631,16,207,4,0,,
631,16,213,4,0,,
631,16,214,4,0,,
631,16,216,4,0,,
631,16,218,4,0,,
631,16,237,4,0,,
631,16,240,4,0,,
631,16,241,4,0,,
631,16,249,4,0,,
631,16,261,4,0,,
631,16,263,4,0,,
631,16,269,4,0,,
631,16,290,4,0,,
631,16,317,4,0,,
631,16,332,4,0,,
631,16,374,4,0,,
631,16,411,4,0,,
631,16,416,4,0,,
631,16,421,4,0,,
631,16,468,4,0,,
631,16,496,4,0,,
631,16,510,4,0,,
631,16,590,4,0,,
631,16,612,4,0,,
631,17,33,1,1,2,
631,17,122,1,1,4,
631,17,468,1,1,1,
631,17,510,1,1,3,
631,17,316,1,6,,
631,17,20,1,11,,
631,17,83,1,16,,
631,17,154,1,21,,
631,17,289,1,26,,
631,17,481,1,31,,
631,17,450,1,36,,
631,17,163,1,41,,
631,17,680,1,44,,
631,17,133,1,47,,
631,17,53,1,50,,
631,17,254,1,56,1,
631,17,255,1,56,2,
631,17,256,1,56,3,
631,17,394,1,61,,
631,17,517,1,66,,
631,17,34,2,0,,
631,17,35,2,0,,
631,17,174,2,0,,
631,17,185,2,0,,
631,17,214,2,0,,
631,17,228,2,0,,
631,17,257,2,0,,
631,17,321,2,0,,
631,17,389,2,0,,
631,17,400,2,0,,
631,17,562,2,0,,
631,17,53,4,0,,
631,17,76,4,0,,
631,17,92,4,0,,
631,17,104,4,0,,
631,17,126,4,0,,
631,17,156,4,0,,
631,17,164,4,0,,
631,17,168,4,0,,
631,17,182,4,0,,
631,17,207,4,0,,
631,17,213,4,0,,
631,17,214,4,0,,
631,17,216,4,0,,
631,17,218,4,0,,
631,17,237,4,0,,
631,17,240,4,0,,
631,17,241,4,0,,
631,17,261,4,0,,
631,17,263,4,0,,
631,17,269,4,0,,
631,17,315,4,0,,
631,17,317,4,0,,
631,17,332,4,0,,
631,17,374,4,0,,
631,17,411,4,0,,
631,17,416,4,0,,
631,17,421,4,0,,
631,17,496,4,0,,
631,17,590,4,0,,
631,18,33,1,1,2,
631,18,122,1,1,4,
631,18,468,1,1,1,
631,18,510,1,1,3,
631,18,316,1,6,,
631,18,20,1,11,,
631,18,83,1,16,,
631,18,154,1,21,,
631,18,289,1,26,,
631,18,481,1,31,,
631,18,450,1,36,,
631,18,163,1,41,,
631,18,680,1,44,,
631,18,133,1,47,,
631,18,53,1,50,,
631,18,254,1,56,1,
631,18,255,1,56,2,
631,18,256,1,56,3,
631,18,394,1,61,,
631,18,517,1,66,,
631,18,34,2,0,,
631,18,35,2,0,,
631,18,174,2,0,,
631,18,185,2,0,,
631,18,214,2,0,,
631,18,228,2,0,,
631,18,257,2,0,,
631,18,321,2,0,,
631,18,389,2,0,,
631,18,400,2,0,,
631,18,562,2,0,,
631,18,7,3,0,,
631,18,9,3,0,,
631,18,20,3,0,,
631,18,67,3,0,,
631,18,173,3,0,,
631,18,202,3,0,,
631,18,257,3,0,,
631,18,264,3,0,,
631,18,276,3,0,,
631,18,278,3,0,,
631,18,282,3,0,,
631,18,289,3,0,,
631,18,380,3,0,,
631,18,450,3,0,,
631,18,675,3,0,,
631,18,707,3,0,,
631,18,53,4,0,,
631,18,76,4,0,,
631,18,92,4,0,,
631,18,104,4,0,,
631,18,126,4,0,,
631,18,156,4,0,,
631,18,164,4,0,,
631,18,168,4,0,,
631,18,182,4,0,,
631,18,207,4,0,,
631,18,213,4,0,,
631,18,214,4,0,,
631,18,216,4,0,,
631,18,218,4,0,,
631,18,237,4,0,,
631,18,240,4,0,,
631,18,241,4,0,,
631,18,261,4,0,,
631,18,263,4,0,,
631,18,269,4,0,,
631,18,315,4,0,,
631,18,317,4,0,,
631,18,332,4,0,,
631,18,374,4,0,,
631,18,411,4,0,,
631,18,416,4,0,,
631,18,421,4,0,,
631,18,496,4,0,,
631,18,590,4,0,,
631,20,33,1,1,2,
631,20,122,1,1,1,
631,20,154,1,5,,
631,20,510,1,10,,
631,20,450,1,15,,
631,20,254,1,20,1,
631,20,255,1,20,3,
631,20,256,1,20,2,
631,20,163,1,25,,
631,20,20,1,30,,
631,20,680,1,35,,
631,20,468,1,40,,
631,20,133,1,45,,
631,20,83,1,50,,
631,20,517,1,55,,
631,20,394,1,60,,
631,20,174,2,0,,
631,20,321,2,0,,
631,20,389,2,0,,
631,20,400,2,0,,
631,20,562,2,0,,
631,20,807,3,0,,
631,20,815,3,0,,
631,20,7,4,0,,
631,20,9,4,0,,
631,20,34,4,0,,
631,20,53,4,0,,
631,20,67,4,0,,
631,20,76,4,0,,
631,20,83,4,0,,
631,20,91,4,0,,
631,20,126,4,0,,
631,20,133,4,0,,
631,20,156,4,0,,
631,20,164,4,0,,
631,20,168,4,0,,
631,20,173,4,0,,
631,20,182,4,0,,
631,20,202,4,0,,
631,20,203,4,0,,
631,20,213,4,0,,
631,20,214,4,0,,
631,20,240,4,0,,
631,20,241,4,0,,
631,20,257,4,0,,
631,20,261,4,0,,
631,20,263,4,0,,
631,20,269,4,0,,
631,20,276,4,0,,
631,20,315,4,0,,
631,20,317,4,0,,
631,20,374,4,0,,
631,20,394,4,0,,
631,20,409,4,0,,
631,20,411,4,0,,
631,20,416,4,0,,
631,20,421,4,0,,
631,20,496,4,0,,
631,20,675,4,0,,
631,20,693,4,0,,
631,20,707,4,0,,
632,11,11,1,1,1,
632,11,28,1,1,2,
632,11,210,1,6,,
632,11,44,1,11,,
632,11,97,1,16,,
632,11,232,1,21,,
632,11,450,1,26,,
632,11,242,1,31,,
632,11,442,1,36,,
632,11,91,1,41,,
632,11,494,1,46,,
632,11,404,1,51,,
632,11,334,1,56,,
632,11,12,1,61,,
632,11,319,1,66,,
632,11,103,2,0,,
632,11,185,2,0,,
632,11,203,2,0,,
632,11,226,2,0,,
632,11,422,2,0,,
632,11,431,2,0,,
632,11,15,4,0,,
632,11,70,4,0,,
632,11,86,4,0,,
632,11,91,4,0,,
632,11,92,4,0,,
632,11,104,4,0,,
632,11,156,4,0,,
632,11,157,4,0,,
632,11,164,4,0,,
632,11,182,4,0,,
632,11,201,4,0,,
632,11,207,4,0,,
632,11,213,4,0,,
632,11,216,4,0,,
632,11,218,4,0,,
632,11,237,4,0,,
632,11,249,4,0,,
632,11,263,4,0,,
632,11,317,4,0,,
632,11,332,4,0,,
632,11,397,4,0,,
632,11,404,4,0,,
632,11,412,4,0,,
632,11,416,4,0,,
632,11,421,4,0,,
632,11,430,4,0,,
632,11,444,4,0,,
632,11,468,4,0,,
632,11,496,4,0,,
632,11,514,4,0,,
632,11,522,4,0,,
632,14,11,1,1,1,
632,14,28,1,1,2,
632,14,210,1,6,,
632,14,44,1,11,,
632,14,97,1,16,,
632,14,232,1,21,,
632,14,450,1,26,,
632,14,242,1,31,,
632,14,442,1,36,,
632,14,91,1,41,,
632,14,494,1,46,,
632,14,404,1,51,,
632,14,334,1,56,,
632,14,12,1,61,,
632,14,319,1,66,,
632,14,103,2,0,,
632,14,185,2,0,,
632,14,203,2,0,,
632,14,226,2,0,,
632,14,422,2,0,,
632,14,431,2,0,,
632,14,173,3,0,,
632,14,214,3,0,,
632,14,276,3,0,,
632,14,283,3,0,,
632,14,334,3,0,,
632,14,442,3,0,,
632,14,450,3,0,,
632,14,15,4,0,,
632,14,70,4,0,,
632,14,86,4,0,,
632,14,91,4,0,,
632,14,92,4,0,,
632,14,104,4,0,,
632,14,156,4,0,,
632,14,157,4,0,,
632,14,164,4,0,,
632,14,182,4,0,,
632,14,201,4,0,,
632,14,207,4,0,,
632,14,213,4,0,,
632,14,216,4,0,,
632,14,218,4,0,,
632,14,237,4,0,,
632,14,249,4,0,,
632,14,263,4,0,,
632,14,317,4,0,,
632,14,332,4,0,,
632,14,397,4,0,,
632,14,404,4,0,,
632,14,412,4,0,,
632,14,416,4,0,,
632,14,421,4,0,,
632,14,430,4,0,,
632,14,444,4,0,,
632,14,468,4,0,,
632,14,496,4,0,,
632,14,514,4,0,,
632,14,522,4,0,,
632,15,11,1,1,4,
632,15,12,1,1,1,
632,15,28,1,1,5,
632,15,319,1,1,3,
632,15,334,1,1,2,
632,15,210,1,6,,
632,15,44,1,11,,
632,15,97,1,16,,
632,15,232,1,21,,
632,15,450,1,26,,
632,15,242,1,31,,
632,15,442,1,36,,
632,15,91,1,41,,
632,15,494,1,46,,
632,15,404,1,51,,
632,15,334,1,56,,
632,15,12,1,61,,
632,15,319,1,66,,
632,15,103,2,0,,
632,15,185,2,0,,
632,15,203,2,0,,
632,15,226,2,0,,
632,15,422,2,0,,
632,15,431,2,0,,
632,15,15,4,0,,
632,15,70,4,0,,
632,15,86,4,0,,
632,15,91,4,0,,
632,15,92,4,0,,
632,15,104,4,0,,
632,15,156,4,0,,
632,15,157,4,0,,
632,15,164,4,0,,
632,15,182,4,0,,
632,15,201,4,0,,
632,15,207,4,0,,
632,15,213,4,0,,
632,15,214,4,0,,
632,15,216,4,0,,
632,15,218,4,0,,
632,15,237,4,0,,
632,15,249,4,0,,
632,15,263,4,0,,
632,15,317,4,0,,
632,15,332,4,0,,
632,15,397,4,0,,
632,15,404,4,0,,
632,15,412,4,0,,
632,15,416,4,0,,
632,15,421,4,0,,
632,15,430,4,0,,
632,15,444,4,0,,
632,15,468,4,0,,
632,15,496,4,0,,
632,15,514,4,0,,
632,15,522,4,0,,
632,15,590,4,0,,
632,16,11,1,1,4,
632,16,12,1,1,1,
632,16,28,1,1,5,
632,16,319,1,1,3,
632,16,334,1,1,2,
632,16,210,1,6,,
632,16,44,1,11,,
632,16,97,1,16,,
632,16,232,1,21,,
632,16,450,1,26,,
632,16,242,1,31,,
632,16,442,1,36,,
632,16,91,1,41,,
632,16,494,1,46,,
632,16,404,1,51,,
632,16,334,1,56,,
632,16,12,1,61,,
632,16,319,1,66,,
632,16,103,2,0,,
632,16,185,2,0,,
632,16,203,2,0,,
632,16,226,2,0,,
632,16,422,2,0,,
632,16,431,2,0,,
632,16,173,3,0,,
632,16,276,3,0,,
632,16,283,3,0,,
632,16,334,3,0,,
632,16,442,3,0,,
632,16,450,3,0,,
632,16,15,4,0,,
632,16,70,4,0,,
632,16,86,4,0,,
632,16,91,4,0,,
632,16,92,4,0,,
632,16,104,4,0,,
632,16,156,4,0,,
632,16,157,4,0,,
632,16,164,4,0,,
632,16,182,4,0,,
632,16,201,4,0,,
632,16,207,4,0,,
632,16,213,4,0,,
632,16,214,4,0,,
632,16,216,4,0,,
632,16,218,4,0,,
632,16,237,4,0,,
632,16,249,4,0,,
632,16,263,4,0,,
632,16,290,4,0,,
632,16,317,4,0,,
632,16,332,4,0,,
632,16,397,4,0,,
632,16,404,4,0,,
632,16,412,4,0,,
632,16,416,4,0,,
632,16,421,4,0,,
632,16,430,4,0,,
632,16,444,4,0,,
632,16,468,4,0,,
632,16,496,4,0,,
632,16,514,4,0,,
632,16,522,4,0,,
632,16,590,4,0,,
632,17,11,1,1,3,
632,17,12,1,1,2,
632,17,28,1,1,4,
632,17,44,1,1,6,
632,17,210,1,1,5,
632,17,319,1,1,1,
632,17,97,1,6,,
