species_id,version_id,language_id,flavor_text
364,12,9,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,13,9,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,14,9,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,15,9,"It has a very sensitive nose.
It touches new things with its nose
to examine them."
364,16,9,"It has a very sensitive nose.
It touches new things with its nose
to examine them."
364,17,5,"Il fait souvent tourner des objets
sur son museau pour connaître
leur odeur et leur texture."
364,17,9,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,18,5,"Il fait souvent tourner des objets
sur son museau pour connaître
leur odeur et leur texture."
364,18,9,"It habitually spins things on its
nose. By doing so, it learns
textures and odors."
364,21,9,"Be it Spheal or Poké Ball, it will spin
any round object on its nose
with the greatest of ease."
364,22,9,"Be it Spheal or Poké Ball, it will spin
any round object on its nose
with the greatest of ease."
365,7,9,"WALREIN’s two massively developed
tusks can totally shatter blocks of
ice weighing ten tons with one blow.This POKéMON’s thick coat of blubber
insulates it from subzero temperatures."
365,8,9,"WALREIN swims all over in frigid
seawater while crushing icebergs with
its grand, imposing tusks.Its thick layer of blubber makes enemy
attacks bounce off harmlessly."
365,9,9,"To protect its herd, the leader battles
anything that invades its territory, even
at the cost of its life. Its tusks may snap
off in battle."
365,10,9,"It swims through icy seas while shattering
ice floes with its large tusks. It is
protected by its thick blubber."
365,11,9,"It swims through icy seas while shattering
ice floes with its large tusks. It is
protected by its thick blubber."
365,12,9,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,13,9,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,14,9,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,15,9,"It shatters drift ice with its
strong tusks. Its thick layer of
blubber repels enemy attacks."
365,16,9,"It shatters drift ice with its
strong tusks. Its thick layer of
blubber repels enemy attacks."
365,17,5,"Il brise la glace avec ses grosses
défenses. Sa graisse le protège du
froid, mais aussi des attaques."
365,17,9,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,18,5,"Il brise la glace avec ses grosses
défenses. Sa graisse le protège du
froid, mais aussi des attaques."
365,18,9,"It shatters ice with its big tusks.
Its thick blubber repels not only
the cold, but also enemy attacks."
365,21,9,"Not only does its thick blubber keep it
warm, it also protects it from attacks.
It shatters ice with its prized tusks."
365,22,9,"Not only does its thick blubber keep it
warm, it also protects it from attacks.
It shatters ice with its prized tusks."
366,7,9,"CLAMPERL’s sturdy shell is not only good
for protection - it is also used for
clamping and catching prey.A fully grown CLAMPERL’s shell will be
scored with nicks and scratches all
over."
366,8,9,"CLAMPERL grows while being protected
by its rock-hard shell. When its body
becomes too large to fit inside theshell, it is sure evidence that this
POKéMON is getting close to evolution."
366,9,9,"A CLAMPERL slams its shell closed on prey
to prevent escape. The pearl it creates
upon evolution is said to be infused with
a mysterious energy."
366,10,9,"It is protected by a sturdy shell.
Once in a lifetime, it makes a magnificent
pearl."
366,11,9,"It is protected by a sturdy shell.
Once in a lifetime, it makes a magnificent
pearl."
366,12,9,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,13,9,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,14,9,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,15,9,"When it evolves, it makes a
mysterious pearl that amplifies
psychic powers when it’s held."
366,16,9,"When it evolves, it makes a
mysterious pearl that amplifies
psychic powers when it’s held."
366,17,5,"Il ne produit qu’une perle durant
son existence. On raconte qu’elle
amplifie les pouvoirs psychiques."
366,17,9,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,18,5,"Il ne produit qu’une perle durant
son existence. On raconte qu’elle
amplifie les pouvoirs psychiques."
366,18,9,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,21,9,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,22,9,"It makes a single pearl during
its lifetime. The pearl is said
to amplify psychic power."
366,24,9,"It is protected by a sturdy shell. Once in a lifetime,
it makes a magnificent pearl.
"
367,7,9,"HUNTAIL’s presence went unnoticed by
people for a long time because it lives
at extreme depths in the sea.This POKéMON’s eyes can see clearly
even in the murky dark depths of the
ocean."
367,8,9,"HUNTAIL’s tail is shaped like a fish.
It uses the tail to attract prey, then
swallows the prey whole with its large,gaping mouth.
This POKéMON swims by wiggling its
slender body like a snake."
367,9,9,"To withstand the crushing pressure of
water deep under the sea, its spine is very
thick and sturdy. Its tail, which is shaped
like a small fish, has eyes that light up."
367,10,9,"It lives deep in the sea where no light
ever filters down. It lights up its small
fishlike tail to attract prey."
367,11,9,"It lives deep in the sea where no light
ever filters down. It lights up its small
fishlike tail to attract prey."
367,12,9,"It lives deep in the sea. With a
tail shaped like a small fish, it
attracts unsuspecting prey."
367,13,9,"It lives deep in the sea. With a
tail shaped like a small fish, it
attracts unsuspecting prey."
367,14,9,"It lives deep in the sea. With a
tail shaped like a small fish, it
attracts unsuspecting prey."
367,15,9,"It lives deep in the pitch-dark sea.
It attracts prey by moving its tail
in mimicry of a small animal."
367,16,9,"It lives deep in the pitch-dark sea.
It attracts prey by moving its tail
in mimicry of a small animal."
367,17,5,"Il vit loin sous la mer. Il appâte
les proies crédules avec sa queue
qui rappelle un petit poisson."
367,17,9,"It lives deep in the sea. With a
tail shaped like a small fish, it
attracts unsuspecting prey."
367,18,5,"Il vit loin sous la mer. Il appâte
les proies crédules avec sa queue
qui rappelle un petit poisson."
367,18,9,"It lives deep in the sea. With a
tail shaped like a small fish, it
attracts unsuspecting prey."
367,21,9,"It lives deep in the sea. With a
tail shaped like a small fish, it
attracts unsuspecting prey."
367,22,9,"It lives deep in the sea. With a
tail shaped like a small fish, it
attracts unsuspecting prey."
367,24,9,"It lives deep in the sea. With a tail shaped like a
small fish, it attracts unsuspecting prey."
368,7,9,"GOREBYSS lives in the southern seas
at extreme depths. Its body is built to
withstand the enormous pressure ofwater at incredible depths. Because of
this, this POKéMON’s body is unharmed
by ordinary attacks."
368,8,9,"Although GOREBYSS is the very picture
of elegance and beauty while swimming,
it is also cruel. When it spots prey, thisPOKéMON inserts its thin mouth into the
prey’s body and drains the prey of its
body fluids."
368,9,9,"A GOREBYSS siphons the body fluids of prey
through its thin, tubular mouth. Its light
pink body color turns vivid when it
finishes feeding."
368,10,9,"Its swimming form is exquisitely elegant.
With its thin mouth, it feeds on seaweed
that grows between rocks."
368,11,9,"Its swimming form is exquisitely elegant.
With its thin mouth, it feeds on seaweed
that grows between rocks."
368,12,9,"It lives at the bottom of the sea.
In the springtime, its pink body
turns more vivid for some reason."
368,13,9,"It lives at the bottom of the sea.
In the springtime, its pink body
turns more vivid for some reason."
368,14,9,"It lives at the bottom of the sea.
In the springtime, its pink body
turns more vivid for some reason."
368,15,9,"Its pink body becomes more vivid
with the rise of water
temperatures in the springtime."
368,16,9,"Its pink body becomes more vivid
with the rise of water
temperatures in the springtime."
368,17,5,"Au printemps, son corps rose se
fait plus vif sans que l’on sache
pourquoi. Il vit au fond de la mer."
368,17,9,"It lives at the bottom of the sea.
In the springtime, its pink body
turns more vivid for some reason."
368,18,5,"Au printemps, son corps rose se
fait plus vif sans que l’on sache
pourquoi. Il vit au fond de la mer."
368,18,9,"It lives at the bottom of the sea.
In the springtime, its pink body
turns more vivid for some reason."
368,21,9,"It lives at the bottom of the sea.
In the springtime, its pink body
turns more vivid for some reason."
368,22,9,"It lives at the bottom of the sea.
In the springtime, its pink body
turns more vivid for some reason."
368,24,9,"Its swimming form is exquisitely elegant.
With its thin mouth, it feeds on seaweed
that grows between rocks."
369,7,9,"RELICANTH is a POKéMON species that
existed for a hundred million years
without ever changing its form.This ancient POKéMON feeds on
microscopic organisms with its
toothless mouth."
369,8,9,"RELICANTH is a rare species that was
discovered in deep-sea explorations.
This POKéMON’s body withstands theenormous water pressure of the ocean
depths. Its body is covered in tough
scales that are like craggy rocks."
369,9,9,"A POKéMON that was once believed to have
been extinct. The species has not changed
its form for 100 million years. It walks on
the seafloor using its pectoral fins."
369,10,9,"It has remained unchanged for 100
million years. It was discovered
during a deep-sea exploration."
369,11,9,"It has remained unchanged for 100
million years. It was discovered
during a deep-sea exploration."
369,12,9,"A rare Pokémon discovered during
a deep-sea exploration. It has not
changed in over 100 million years."
369,13,9,"A rare Pokémon discovered during
a deep-sea exploration. It has not
changed in over 100 million years."
369,14,9,"A rare Pokémon discovered during
a deep-sea exploration. It has not
changed in over 100 million years."
369,15,9,"Discovered by chance during
deep-sea explorations, it has not
changed since ancient times."
369,16,9,"Discovered by chance during
deep-sea explorations, it has not
changed since ancient times."
369,17,5,"Un Pokémon rare aperçu lors d’une
exploration sous-marine. Il n’a pas
évolué depuis 100 millions d’années."
369,17,9,"A rare Pokémon discovered during
a deep-sea exploration. It has not
changed in over 100 million years."
369,18,5,"Un Pokémon rare aperçu lors d’une
exploration sous-marine. Il n’a pas
évolué depuis 100 millions d’années."
369,18,9,"A rare Pokémon discovered during
a deep-sea exploration. It has not
changed in over 100 million years."
369,21,9,"A rare Pokémon discovered during
a deep-sea exploration. It has not
changed in over 100 million years."
369,22,9,"A rare Pokémon discovered during
a deep-sea exploration. It has not
changed in over 100 million years."
369,23,9,"It has remained unchanged for 100 million years.
It was discovered during a deep-sea exploration."
369,24,9,"A rare Pokémon discovered during a deep-sea
exploration. It has not changed in over
100 million years."
370,7,9,"LUVDISC live in shallow seas in the
tropics. This heart-shaped POKéMON
earned its name by swimming afterloving couples it spotted in the
ocean’s waves."
370,8,9,"LUVDISC’s heart-shaped body is a
symbol of love and romance.
It is said that any couple meeting thisPOKéMON is promised a loving
relationship that never ends."
370,9,9,"LUVDISC make the branches of CORSOLA
their nests. There is a custom from long
ago of giving a LUVDISC as a gift to
express one’s feelings of love."
370,10,9,"During the spawning season, countless
LUVDISC congregate at coral reefs,
turning the waters pink."
370,11,9,"During the spawning season, countless
LUVDISC congregate at coral reefs,
turning the waters pink."
370,12,9,"It lives in warm seas. It is said
that a couple finding this Pokémon
will be blessed with eternal love."
370,13,9,"It lives in warm seas. It is said
that a couple finding this Pokémon
will be blessed with eternal love."
370,14,9,"It lives in warm seas. It is said
that a couple finding this Pokémon
will be blessed with eternal love."
370,15,9,"Its heart-shaped body makes it
popular. In some places, you would
give a LUVDISC to someone you love."
370,16,9,"Its heart-shaped body makes it
popular. In some places, you would
give a LUVDISC to someone you love."
370,17,5,"Un habitant des mers chaudes. On
dit que le couple qui tombe sur ce
Pokémon connaîtra l’amour éternel."
370,17,9,"It lives in warm seas. It is said
that a couple finding this Pokémon
will be blessed with eternal love."
370,18,5,"Un habitant des mers chaudes. On
dit que le couple qui tombe sur ce
Pokémon connaîtra l’amour éternel."
370,18,9,"It lives in warm seas. It is said
that a couple finding this Pokémon
will be blessed with eternal love."
370,21,9,"It lives in warm seas. It is said
that a couple finding this Pokémon
will be blessed with eternal love."
370,22,9,"It lives in warm seas. It is said
that a couple finding this Pokémon
will be blessed with eternal love."
370,23,9,"It lives in warm seas. It is said that a couple finding
this Pokémon will be blessed with eternal love."
370,24,9,"During the spawning season, countless Luvdisc
congregate at coral reefs, turning the waters pink."
371,7,9,"BAGON has a dream of one day soaring
in the sky. In doomed efforts to fly,
this POKéMON hurls itself off cliffs.As a result of its dives, its head has
grown tough and as hard as tempered
steel."
371,8,9,"BAGON harbors a never-ending dream of
one day soaring high among the clouds.
As if trying to dispel its frustrationover its inability to fly, this POKéMON
slams its hard head against huge rocks
and shatters them into pebbles."
371,9,9,"Although it is small, this POKéMON is very
powerful because its body is a bundle of
muscles. It launches head-butts with its
ironlike skull."
371,10,9,"Its steel-hard head can shatter boulders.
It longingly hopes for wings to grow so it
can fly."
371,11,9,"Its steel-hard head can shatter boulders.
It longingly hopes for wings to grow so it
can fly."
371,12,9,"Dreaming of one day flying, it
practices by leaping off cliffs
every day."
371,13,9,"Dreaming of one day flying, it
practices by leaping off cliffs
every day."
371,14,9,"Dreaming of one day flying, it
practices by leaping off cliffs
every day."
371,15,9,"Its well-developed neck muscles
and ironlike head can smash
boulders into pieces."
371,16,9,"Its well-developed neck muscles
and ironlike head can smash
boulders into pieces."
371,17,5,"Il rêve de pouvoir voler un jour.
Pour l’heure, il s’entraîne en
sautant du haut des falaises."
371,17,9,"Dreaming of one day flying, it
practices by leaping off cliffs
every day."
371,18,5,"Il rêve de pouvoir voler un jour.
Pour l’heure, il s’entraîne en
sautant du haut des falaises."
371,18,9,"Dreaming of one day flying, it
practices by leaping off cliffs
every day."
371,21,9,"Dreaming of one day flying, it
practices by leaping off cliffs
every day."
371,22,9,"Dreaming of one day flying, it
practices by leaping off cliffs
every day."
371,23,9,"Its well-developed neck muscles and iron-like
head can smash boulders into pieces.
"
371,24,9,"Dreaming of one day flying, it practices by leaping
off cliffs every day."
372,7,9,"Inside SHELGON’s armor-like shell, cells
are in the midst of transformation
to create an entirely new body.This POKéMON’s shell is extremely heavy,
making its movements sluggish."
372,8,9,"Covering SHELGON’s body are outgrowths
much like bones. The shell is very hard
and bounces off enemy attacks.When awaiting evolution, this POKéMON
hides away in a cavern."
372,9,9,"It hardly eats while it awaits evolution.
It becomes hardier by enduring hunger.
Its shell peels off the instant it begins
to evolve."
372,10,9,"Its armored body makes all attacks bounce
off. The armor is too tough, however,
making it heavy and somewhat sluggish."
372,11,9,"Its armored body makes all attacks bounce
off. The armor is too tough, however,
making it heavy and somewhat sluggish."
372,12,9,"Within its rugged shell, its cells
have begun changing. The shell
peels off the instant it evolves."
372,13,9,"Within its rugged shell, its cells
have begun changing. The shell
peels off the instant it evolves."
372,14,9,"Within its rugged shell, its cells
have begun changing. The shell
peels off the instant it evolves."
372,15,9,"It surrounds its body in an
iron-hard shell to accumulate
enough power to evolve."
372,16,9,"It surrounds its body in an
iron-hard shell to accumulate
enough power to evolve."
372,17,5,"Ses cellules ont commencé à changer
dans sa robuste coquille. Il la perd
en évoluant."
372,17,9,"Within its rugged shell, its cells
have begun changing. The shell
peels off the instant it evolves."
372,18,5,"Ses cellules ont commencé à changer
dans sa robuste coquille. Il la perd
en évoluant."
372,18,9,"Within its rugged shell, its cells
have begun changing. The shell
peels off the instant it evolves."
372,21,9,"Within its rugged shell, its cells
have begun changing. The shell
peels off the instant it evolves."
372,22,9,"Within its rugged shell, its cells
have begun changing. The shell
peels off the instant it evolves."
372,23,9,"Within its rugged shell, its cells have begun
changing. The shell peels off the instant it evolves."
372,24,9,"Its armored body makes all attacks bounce off.
The armor is too tough, however, making it heavy
and somewhat sluggish."
373,7,9,"SALAMENCE came about as a result of a
strong, long-held dream of growing
wings. It is said that this powerfuldesire triggered a sudden mutation in
this POKéMON’s cells, causing it to
sprout its magnificent wings."
373,8,9,"By evolving into SALAMENCE, this
POKéMON finally realizes its long-held
dream of growing wings.To express its joy, it flies and wheels
all over the sky while spouting flames
from its mouth."
373,9,9,"After many long years, its cellular
structure underwent a sudden mutation to
grow wings. When angered, it loses all
thought and rampages out of control."
373,10,9,"It becomes uncontrollable if it is
enraged. It destroys everything with
shredding claws and fire."
373,11,9,"It becomes uncontrollable if it is
enraged. It destroys everything with
shredding claws and fire."
373,12,9,"As a result of its long-held dream
of flying, its cellular structure
changed, and wings grew out."
373,13,9,"As a result of its long-held dream
of flying, its cellular structure
changed, and wings grew out."
373,14,9,"As a result of its long-held dream
of flying, its cellular structure
changed, and wings grew out."
373,15,9,"It’s uncontrollable if enraged.
It flies around spouting flames and
scorching fields and mountains."
373,16,9,"It’s uncontrollable if enraged.
It flies around spouting flames and
scorching fields and mountains."
373,17,5,"À force de rêver de pouvoir voler,
sa structure cellulaire a évolué
et il s’est vu pousser des ailes."
373,17,9,"As a result of its long-held dream
of flying, its cellular structure
changed, and wings grew out."
373,18,5,"À force de rêver de pouvoir voler,
sa structure cellulaire a évolué
et il s’est vu pousser des ailes."
373,18,9,"As a result of its long-held dream
of flying, its cellular structure
changed, and wings grew out."
373,21,9,"As a result of its long-held dream
of flying, its cellular structure
changed, and wings grew out."
373,22,9,"As a result of its long-held dream
of flying, its cellular structure
changed, and wings grew out."
373,24,9,"It’s uncontrollable if enraged. it flies around
spouting flames and scorching fields
and mountains."
374,7,9,"Instead of blood, a powerful magnetic
force courses throughout BELDUM’s
body. This POKéMON communicates withothers by sending controlled pulses of
magnetism."
374,8,9,"BELDUM keeps itself floating by
generating a magnetic force that
repels earth’s natural magnetism.When it sleeps, this POKéMON anchors
itself to a cliff using the hooks on
its rear."
374,9,9,"When BELDUM gather in a swarm, they move
in perfect unison as if they were but one
POKéMON. They communicate with each other
using brain waves."
374,10,9,"It uses magnetic waves to converse with
its kind. All the cells in its body are
magnetic."
374,11,9,"It uses magnetic waves to converse with
its kind. All the cells in its body are
magnetic."
374,12,9,"It converses with others by using
magnetic pulses. In a swarm, they
move in perfect unison."
374,13,9,"It converses with others by using
magnetic pulses. In a swarm, they
move in perfect unison."
374,14,9,"It converses with others by using
magnetic pulses. In a swarm, they
move in perfect unison."
374,15,9,"The magnetic force generated by
its body repels the ground’s
natural magnetism, letting it float. "
374,16,9,"The magnetic force generated by
its body repels the ground’s
natural magnetism, letting it float. "
374,17,5,"Il dialogue avec les siens par
impulsions magnétiques. En bande,
ils se déplacent à l’unisson."
374,17,9,"It converses with others by using
magnetic pulses. In a swarm, they
move in perfect unison."
374,18,5,"Il dialogue avec les siens par
impulsions magnétiques. En bande,
ils se déplacent à l’unisson."
374,18,9,"It converses with others by using
magnetic pulses. In a swarm, they
move in perfect unison."
374,21,9,"Its cells are all magnetic,
and it communicates with others
by using magnetic pulses."
374,22,9,"Its cells are all magnetic,
and it communicates with others
by using magnetic pulses."
374,23,9,"The magnetic force generated by its body repels
the ground’s natural magnetism, letting it float."
375,7,9,"When two BELDUM fuse together, METANG
is formed. The brains of the BELDUM are
joined by a magnetic nervous system.By linking its brains magnetically,
this POKéMON generates strong
psychokinetic power."
375,8,9,"When two BELDUM fuse together, METANG
is formed. The brains of the BELDUM are
joined by a magnetic nervous system.This POKéMON turns its arms to the rear
for traveling at high speed."
375,9,9,"The claws tipping its arms pack the
destructive power to tear through thick
iron sheets as if they were silk. It flies
at over 60 miles per hour."
375,10,9,"It floats midair using magnetism. Its body
is so tough, even a crash with a jet
plane won’t leave a scratch."
375,11,9,"It floats midair using magnetism. Its body
is so tough, even a crash with a jet
plane won’t leave a scratch."
375,12,9,"It is formed by two BELDUM joining
together. Its steel body won’t be
scratched if it collides with a jet."
375,13,9,"It is formed by two BELDUM joining
together. Its steel body won’t be
scratched if it collides with a jet."
375,14,9,"It is formed by two BELDUM joining
together. Its steel body won’t be
scratched if it collides with a jet."
375,15,9,"When two BELDUM fuse together, a
magnetic nervous system places
their brains in union."
375,16,9,"When two BELDUM fuse together, a
magnetic nervous system places
their brains in union."
375,17,5,"Il est formé de deux Terhal
soudés. Son corps de fer résiste à
un choc avec un avion à réaction."
375,17,9,"It is formed by two Beldum joining
together. Its steel body won’t be
scratched if it collides with a jet."
375,18,5,"Il est formé de deux Terhal
soudés. Son corps de fer résiste à
un choc avec un avion à réaction."
375,18,9,"It is formed by two Beldum joining
together. Its steel body won’t be
scratched if it collides with a jet."
375,21,9,"It is formed by two Beldum joining
together. Its two brains are linked,
amplifying its psychic power."
375,22,9,"It is formed by two Beldum joining
together. Its two brains are linked,
amplifying its psychic power."
375,23,9,"It is formed by two Beldum joining together.
Its steel body won’t be scratched if it collides
with a jet."
376,7,9,"METAGROSS has four brains in total.
Combined, the four brains can breeze
through difficult calculations fasterthan a supercomputer.
This POKéMON can float in the air by
tucking in its four legs."
376,8,9,"METAGROSS is the result of two METANG
achieving fusion. When hunting, this
POKéMON pins the prey to the groundunder its massive body. It then eats
the helpless victim using the large
mouth on its stomach."
376,9,9,"METAGROSS has four brains that are joined
by a complex neural network. As a result of
integration, this POKéMON is smarter than
a supercomputer."
376,10,9,"It is formed by two METANG fusing.
Its four brains are said to be superior
to a supercomputer."
376,11,9,"It is formed by two METANG fusing.
Its four brains are said to be superior
to a supercomputer."
376,12,9,"METANG combined to form it.
With four brains, it has the
intelligence of a supercomputer."
376,13,9,"METANG combined to form it.
With four brains, it has the
intelligence of a supercomputer."
376,14,9,"METANG combined to form it.
With four brains, it has the
intelligence of a supercomputer."
376,15,9,"It folds its four legs when flying.
Its four brains are said to be
superior to a supercomputer."
376,16,9,"It folds its four legs when flying.
Its four brains are said to be
superior to a supercomputer."
376,17,5,"Il est né de la fusion de plusieurs
Métang. Ses quatre cerveaux en
font l’égal d’un superordinateur."
376,17,9,"Metang combined to form it.
With four brains, it has the
intelligence of a supercomputer."
376,18,5,"Il est né de la fusion de plusieurs
Métang. Ses quatre cerveaux en
font l’égal d’un superordinateur."
376,18,9,"Metang combined to form it.
With four brains, it has the
intelligence of a supercomputer."
376,21,9,"With four linked brains, it’s more
intelligent than a supercomputer, and
it uses calculations to analyze foes."
376,22,9,"With four linked brains, it’s more
intelligent than a supercomputer, and
it uses calculations to analyze foes."
376,23,9,"With four linked brains, it’s more intelligent than a
supercomputer, and it uses calculations to
analyze foes."
377,7,9,"REGIROCK was sealed away by people
long ago. If this POKéMON’s body is
damaged in battle, it is said to seekout suitable rocks on its own to repair
itself."
377,8,9,"REGIROCK’s body is composed entirely of
rocks. Recently, a study made the
startling discovery that the rockswere all unearthed from different
locations."
377,9,9,"A POKéMON that is made entirely of rocks
and boulders. If parts of its body chip off
in battle, REGIROCK repairs itself by
adding new rocks."
377,10,9,"It is entirely composed of rocks with no
sign of a brain or heart. It is a mystery
even to modern scientists."
377,11,9,"It is entirely composed of rocks with no
sign of a brain or heart. It is a mystery
even to modern scientists."
377,12,9,"Its entire body is made of rock.
If any part chips off in battle, it
attaches rocks to repair itself."
377,13,9,"Its entire body is made of rock.
If any part chips off in battle, it
attaches rocks to repair itself."
377,14,9,"Its entire body is made of rock.
If any part chips off in battle, it
attaches rocks to repair itself."
377,15,9,"The same rocks that form its body
have been found in ground layers
around the world."
377,16,9,"The same rocks that form its body
have been found in ground layers
around the world."
377,17,5,"Tout son corps est fait de roche.
S’il s’ébrèche au combat, il utilise
des pierres pour le réparer."
377,17,9,"Its entire body is made of rock.
If any part chips off in battle, it
attaches rocks to repair itself."
377,18,5,"Tout son corps est fait de roche.
S’il s’ébrèche au combat, il utilise
des pierres pour le réparer."
377,18,9,"Its entire body is made of rock.
If any part chips off in battle, it
attaches rocks to repair itself."
377,21,9,"Its entire body is made of rock.
If any part chips off in battle, it
attaches rocks to repair itself."
377,22,9,"Its entire body is made of rock.
If any part chips off in battle, it
attaches rocks to repair itself."
378,7,9,"REGICE’s body was made during an ice
age. The deep-frozen body can’t be
melted, even by fire.This POKéMON controls frigid air of
minus 328 degrees F."
378,8,9,"REGICE cloaks itself with frigid air of
negative 328 degrees F.
Things will freeze solid just by goingnear this POKéMON.
Its icy body is so cold, it will not melt
even if it is immersed in magma."
378,9,9,"Its entire body is made of Antarctic ice.
After extensive studies, researchers
believe the ice was formed during an
ice age."
378,10,9,"Research revealed that its body is made
of the same kind of ice that is found at
the South Pole."
378,11,9,"Research revealed that its body is made
of the same kind of ice that is found at
the South Pole."
378,12,9,"Its body is made of ice from the
ice age. It controls frigid air of
-328 degrees Fahrenheit."
378,13,9,"Its body is made of ice from the
ice age. It controls frigid air of
-328 degrees Fahrenheit."
378,14,9,"Its body is made of ice from the
ice age. It controls frigid air of
-328 degrees Fahrenheit."
378,15,9,"It is said to have slept in a glacier
for thousands of years. Its body
can’t be melted, even by magma."
378,16,9,"It is said to have slept in a glacier
for thousands of years. Its body
can’t be melted, even by magma."
378,17,5,"Son corps est fait de glace datant
de l’ère glaciaire. Il contrôle un
air gelé de -200 °C."
378,17,9,"Its body is made of ice from the
ice age. It controls frigid air of
-328 degrees Fahrenheit."
378,18,5,"Son corps est fait de glace datant
de l’ère glaciaire. Il contrôle un
air gelé de -200 °C."
378,18,9,"Its body is made of ice from the
ice age. It controls frigid air of
-328 degrees Fahrenheit."
378,21,9,"Its body is made of ice from the
ice age. It controls frigid air of
-328 degrees Fahrenheit."
378,22,9,"Its body is made of ice from the
ice age. It controls frigid air of
-328 degrees Fahrenheit."
379,7,9,"REGISTEEL has a body that is harder
than any kind of metal.
Its body is apparently hollow.No one has any idea what this POKéMON
eats."
379,8,9,"REGISTEEL was imprisoned by people
in ancient times.
The metal composing its body is thoughtto be a curious substance that is not
of this earth."
379,9,9,"Its body is harder than any other kind of
metal. The body metal is composed of a
mysterious substance. Not only is it hard,
it shrinks and stretches flexibly."
379,10,9,"It is sturdier than any kind of metal.
It hardened due to pressure underground
over tens of thousands of years."
379,11,9,"It is sturdier than any kind of metal.
It hardened due to pressure underground
over tens of thousands of years."
379,12,9,"Tempered by pressure underground
over tens of thousands of years,
its body cannot be scratched."
379,13,9,"Tempered by pressure underground
over tens of thousands of years,
its body cannot be scratched."
379,14,9,"Tempered by pressure underground
over tens of thousands of years,
its body cannot be scratched."
379,15,9,"Its body is said to be harder than
any kind of metal. A study has
revealed that its body is hollow."
379,16,9,"Its body is said to be harder than
any kind of metal. A study has
revealed that its body is hollow."
379,17,5,"Son corps invulnérable fut forgé
par la pression souterraine durant
des dizaines de milliers d’années."
379,17,9,"Tempered by pressure underground
over tens of thousands of years,
its body cannot be scratched."
379,18,5,"Son corps invulnérable fut forgé
par la pression souterraine durant
des dizaines de milliers d’années."
379,18,9,"Tempered by pressure underground
over tens of thousands of years,
its body cannot be scratched."
379,21,9,"Tempered by pressure underground
over tens of thousands of years,
its body cannot be scratched."
379,22,9,"Tempered by pressure underground
over tens of thousands of years,
its body cannot be scratched."
380,7,9,"LATIAS is highly sensitive to the
emotions of people. If it senses any
hostility, this POKéMON ruffles thefeathers all over its body and cries
shrilly to intimidate the foe."
380,8,9,"LATIAS is highly intelligent and capable
of understanding human speech.
It is covered with a glass-like down.The POKéMON enfolds its body with its
down and refracts light to alter its
appearance."
380,9,9,"They make a small herd of only several
members. They rarely make contact with
people or other POKéMON. They disappear
if they sense enemies."
380,10,9,"It can telepathically communicate with
people. It changes its appearance using
its down that refracts light."
380,11,9,"It can telepathically communicate with
people. It changes its appearance using
its down that refracts light."
380,12,9,"Its body is covered with a down
that can refract light in such a
way that it becomes invisible."
380,13,9,"Its body is covered with a down
that can refract light in such a
way that it becomes invisible."
380,14,9,"Its body is covered with a down
that can refract light in such a
way that it becomes invisible."
380,15,9,"It communicates using telepathy.
Its body is covered in down that
refracts light to make it invisible."
380,16,9,"It communicates using telepathy.
Its body is covered in down that
refracts light to make it invisible."
380,17,5,"Son corps est recouvert d’un
duvet qui reflète la lumière
et le rend invisible."
380,17,9,"Its body is covered with a down
that can refract light in such a
way that it becomes invisible."
380,18,5,"Son corps est recouvert d’un
duvet qui reflète la lumière
et le rend invisible."
380,18,9,"Its body is covered with a down
that can refract light in such a
way that it becomes invisible."
380,21,9,"Its body is covered with a down
that can refract light in such a
way that it becomes invisible."
380,22,9,"Its body is covered with a down
that can refract light in such a
way that it becomes invisible."
381,7,9,"LATIOS has the ability to make its foe
see an image of what it has seen or
imagines in its head.This POKéMON is intelligent and
understands human speech."
381,8,9,"LATIOS will only open its heart to a
TRAINER with a compassionate spirit.
This POKéMON can fly faster than a jetplane by folding its forelegs to minimize
air resistance."
381,9,9,"Even in hiding, it can detect the locations
of others and sense their emotions since
it has telepathy. Its intelligence allows
it to understand human languages."
381,10,9,"It has a docile temperament and dislikes
fighting. Tucking in its forelegs, it can
fly faster than a jet plane."
381,11,9,"It has a docile temperament and dislikes
fighting. Tucking in its forelegs, it can
fly faster than a jet plane."
381,12,9,"A highly intelligent Pokémon.
By folding back its wings in flight,
it can overtake jet planes."
